ID,名字,描述,获得方式
332,粗櫻桃木樹枝,可在@item_800#加工成各種工具和道具，也可作爲燃料#r用#c0aba1d斧類工具#n可快速砍伐,在斧類工具上鑲嵌#c0aba1d完整獲取#n符文後砍伐獲得
333,細櫻桃木樹枝,可在@item_800#加工成各種工具和道具，也可作爲燃料#r用#c0aba1d斧類工具#n可快速砍伐，也可以作爲#c0aba1d雪人的鼻子#n,在斧類工具上鑲嵌#c0aba1d完整獲取#n符文後砍伐獲得
334,粗落葉松樹枝,可在@item_800#加工成各種工具和道具，也可作爲燃料#r用#c0aba1d斧類工具#n可快速砍伐,在斧類工具上鑲嵌#c0aba1d完整獲取#n符文後砍伐獲得
335,細落葉松樹枝,可在@item_800#加工成各種工具和道具，也可作爲燃料#r用#c0aba1d斧類工具#n可快速砍伐，也可以作爲#c0aba1d雪人的鼻子#n,在斧類工具上鑲嵌#c0aba1d完整獲取#n符文後砍伐獲得
336,粗珍木樹枝,可在@item_800#加工成各種工具和道具，也可作爲燃料#r用#c0aba1d斧類工具#n可快速砍伐,在斧類工具上鑲嵌#c0aba1d完整獲取#n符文後砍伐獲得
337,細珍木樹枝,可在@item_800#加工成各種工具和道具，也可作爲燃料#r用#c0aba1d斧類工具#n可快速砍伐，也可以作爲#c0aba1d雪人的鼻子#n,在斧類工具上鑲嵌#c0aba1d完整獲取#n符文後砍伐獲得
338,粗核桃樹樹枝,可在@item_800#加工成各種工具和道具，也可作爲燃料#r用#c0aba1d斧類工具#n可快速砍伐,在斧類工具上鑲嵌#c0aba1d完整獲取#n符文後砍伐獲得
339,細核桃樹樹枝,可在@item_800#加工成各種工具和道具，也可作爲燃料#r用#c0aba1d斧類工具#n可快速砍伐，也可以作爲#c0aba1d雪人的鼻子#n,在斧類工具上鑲嵌#c0aba1d完整獲取#n符文後砍伐獲得
340,粗桃花樹樹枝,可在@item_800#加工成各種工具和道具，也可作爲燃料#r用#c0aba1d斧類工具#n可快速砍伐,在斧類工具上鑲嵌#c0aba1d完整獲取#n符文後砍伐獲得
341,細桃花樹樹枝,可在@item_800#加工成各種工具和道具，也可作爲燃料#r用#c0aba1d斧類工具#n可快速砍伐，也可以作爲#c0aba1d雪人的鼻子#n,在斧類工具上鑲嵌#c0aba1d完整獲取#n符文後砍伐獲得
342,粗白楊木樹枝,可在@item_800#加工成各種工具和道具，也可作爲燃料#r用#c0aba1d斧類工具#n可快速砍伐,在斧類工具上鑲嵌#c0aba1d完整獲取#n符文後砍伐獲得
343,細白楊木樹枝,可在@item_800#加工成各種工具和道具，也可作爲燃料#r用#c0aba1d斧類工具#n可快速砍伐，也可以作爲#c0aba1d雪人的鼻子#n,在斧類工具上鑲嵌#c0aba1d完整獲取#n符文後砍伐獲得
344,玉米粉,是烹飪的基礎原材料，可做許多菜品,在工匠台用玉米加工
345,棉花樹苗,棉花樹的幼苗,
346,巨型扇貝,生長在海裡的大型貝類，偶爾會被衝刷到岸邊，在水中每過一段時間會自行打開，運氣好的話能在裡面發現@item_11655#！,
348,錳塊,閃閃發光的方塊，由大量@item_12614#加工製成,
349,粗紅杉木樹枝,可在@item_800#加工成各種工具和道具，也可作爲燃料,在斧類工具上鑲嵌#c0aba1d完整獲取#n符文後砍伐獲得
350,細紅杉木樹枝,可在@item_800#加工成各種工具和道具，也可作爲燃料，也可以作爲#c0aba1d雪人的鼻子#n,在斧類工具上鑲嵌#c0aba1d完整獲取#n符文後砍伐獲得
351,光束線,,
352,星能光束器,#r接收到#c0aba1d星能信號#n，進行傳導星能信號，被#c0aba1d任何開關按鈕感壓板#n開啓時，輸出強度為15星能信號光束。,
353,非門,非門放置後可以持續輸出#c0aba1d星能信號#n，非門的輸入端接收到信號後將不會輸出星能信號，非門的輸出端始終和輸入端始終保持相反。,
354,與門,與門兩側輸入端需同時接收到#c0aba1d星能信號#n後，輸出端才會輸出#c0aba1d星能信號#n。,
355,或門,或門兩側輸入端其中一個接收到#c0aba1d星能信號#n後，輸出端就會輸出#c0aba1d星能信號#n。,
356,星能分流器,分流器的輸入端接收到信號時，處於開啓的輸出端輸出接收到的#c0aba1d星能信號#n。每個輸出端可以進行交互切換輸出端的#c0aba1d開啓/關閉狀態#n。,
357,星能延時器,放置後再次使用可#c0aba1d調節星能信號間隔#n，每變暗一格，信號間隔+0.1秒。,
358,開關,開關拉下後能開啓@item_352#以及@item_353#。,
359,感壓板-觸碰,放置後受到#c0aba1d任何壓力#n時只能用來開啓@item_352#以及@item_353#。,
360,感壓板-普通,放置後受到#c0aba1d非道具壓力#n時只能用來開啓@item_352#以及@item_353#。,
361,感壓板-生物,放置後僅受到#c0aba1d生物壓力#n時（無法檢測到角色壓力）只能用來開啓@item_352#以及@item_353#。,
362,感壓板-沙石,放置後受到#c0aba1d非道具壓力#n時只能用來開啓@item_352#以及@item_353#。,
363,按鈕-觸碰,用來開啓@item_352#以及@item_353#，只能放置在#c0aba1d方塊側面#n，能檢測到擠壓。#r對其使用@item_11070#可切換至#c0aba1d循環#n模式，間隔切換#c0aba1d開啓/關閉狀態#n。,
364,按鈕-普通,用來開啓@item_352#以及@item_353#，#r只能放置在#c0aba1d方塊側面#n，恢復時間快。#r對其使用@item_11070#可切換至#c0aba1d循環#n模式，間隔切換#c0aba1d開啓/關閉狀態#n。,
365,星能阻隔器,阻隔器默認將輸入的信號#c0aba1d減半#n後輸出，可以對阻隔器交互後切換阻隔檔位，每個檔位減少數值不同。,
366,星能計數器,計數器背面輸入端每接收一次星能信號，計數器記錄的數字加1，側面輸入端接收到星能信號後，輸出端會根據計數器記錄的數字輸出對應數值的信號強度。,
367,機械臂,接收星能信號後機械臂會推出1格，斷開星能後機械臂收回。#r在#c0aba1d斷開星能#n下對其使用@item_11070#，可切換至信號模式，此模式下#c0aba1d星能信號強度#n決定推出的格數。#r推出過程中遇到方塊，可以#c0aba1d推開方塊#n。,
368,推拉機械臂,接收星能信號後機械臂會推出1格，斷開星能後機械臂收回。#r在#c0aba1d斷開星能#n下對其使用@item_11070#，可切換至信號模式，此模式下#c0aba1d星能信號強度#n決定推出的格數。#r推出過程中遇到方塊，可以#c0aba1d抓住方塊#n。,
369,收集管道,可以將#c0aba1d大口徑端#n所對物品進行收集，並傳輸到#c0aba1d小口徑端#n。,
370,傳輸管道,可以將傳入的物品傳輸到#c0aba1d傳出口#n,
371,檢測管道,可以將傳入的物品傳輸到#c0aba1d傳出口#n，每傳輸一次物品會發出一次#c0aba1d星能信號#n，同時可以在檢測管道界面選擇可通過的傳輸物品。,
372,星能增壓器,接收星能信號後會將#c0aba1d進入增壓器的物體#n投擲出去，#c0aba1d星能信號強度#n決定投擲力度,#c0aba1d請勿模仿任何遊戲內行為#n
373,鑰匙門,需要@item_12709#才能開啓的門,
374,星能比較器,#c0aba1d比較模式：#n比較輸入的星能信號，後端星能強度#c0aba1d≥#n側端星能強度時才會輸出星能信號。#r#c0aba1d隨機模式：#n只有後端存在星能信號時，輸出端會輸出#c0aba1d隨機強度#n星能信號；若側端和後端同時存在星能信號，輸出端會在幾個信號中#c0aba1d隨機選取#n進行輸出。#r對其使用@item_11070#，會切換輸入模式。#r在機械上也能生效。,
375,檸檬黃木板,基礎建築材料，在木制建築中被廣泛使用,在工匠台用檸檬黃顏料刷漆加工
376,檸檬黃樓梯,實木樓梯，從不同角度能擺放出不同的朝向,在工匠台用檸檬黃顏料刷漆加工
377,檸檬黃薄板,四分之一格高實木薄板，可堆疊改變厚度,在工匠台用檸檬黃顏料刷漆加工
378,喬木果實,#c0aba1d食用#n後獲得喬木種子，並獲得短暫的跳躍加成,迷拉星雨林喬木上生長的果實，食用後可獲得喬木種子
379,喬木果實方塊,雨林喬木上生長的果實,
380,灌木叢樹苗,在@item_103#，一段時間後會長成@item_392#,
382,雨林喬木樹苗,在@item_103#，一段時間後會長成雨林喬木,
383,香蕉樹苗,在@item_103#，一段時間後會長成香蕉樹,破壞香蕉樹葉有一定概率掉落
384,香蕉樹葉,可以用來做裝飾，破壞後有幾率掉落@item_383#,
385,香蕉方塊,美味的香蕉，可以用來馴服猴子,
386,香蕉樹幹,香蕉樹的樹幹，可以用來作為裝飾,
387,星能算法器,能將#c0aba1d後端輸入#n的星能信號與#c0aba1d左右兩端輸入#n的星能信號進行#c0aba1d加減運算#n後輸出。#r放置後再次使用，可以切換加減模式。,
390,花紋細柱,特殊的方塊，一格內可以擺放多個，增加建造的可能性,
392,灌木叢,雨林中生長的灌木，倒刺會令生物無法跳躍並受到傷害,
394,星光粉塵樹葉,吸收了星光的樹葉，會在晴天的夜晚出現，也可以作為#c0aba1d雪人的頭飾#n,
395,雨林喬木樹葉,可以用來做@item_1200#燃料或者制氧原料，也可以作為#c0aba1d雪人的頭飾#n,
396,雨林之芯喬木,內部鑲嵌著@item_11601#的喬木,
397,苔蘚,濕潤且富含水分的苔蘚，小心站在上面會滑倒，破壞掉落@item_11595##r白日不到處，青春恰自來,
398,草木灰方塊,富含營養的肥沃土地，可加速植被生長,
399,草木灰耕地,肥沃的土地，在上面種植的作物生長速度更快,
400,熾炎礦,可在冶煉台中加工成@item_11207##r用@item_11013#或更高級鎬類工具開採,稀有礦石，可能出現在#c0aba1d烈焰星較深#n的位置
401,秘銀礦,在冶煉台中可以燒煉出@item_11209#,地表下岩層中常見的礦物
402,凝能礦,可作為燃料使用，用#c0aba1d鎬類工具#n可快速開採,地面上也能見到的礦石，地表下岩層中會更多
403,纏絲瑪瑙原石,要用@item_11013#或更高級鎬開採,稀有礦石，可能出現在地表下岩層中#c0aba1d較深#n的位置
404,鎢金礦,在冶煉台中可以燒煉出@item_11203##r要用@item_11014#或更高級鎬開採,超稀有礦石，可能出現在#c0aba1d萌眼星#n
405,星能礦,使用@item_11013#或更高級鎬開採,埋藏在#c0aba1d烈焰星深處#n的礦石，可能出現在很深的位置
406,琥珀原石,要用@item_11011#或更高級鎬開採,稀有礦石，可能出現在地表下岩層中#c0aba1d很深#n的位置
407,雲母礦,要用@item_11012#或更高級鎬開採,超稀有礦石，可能出現在#c0aba1d烈焰星#n
408,鎢金塊,大量@item_11203#加工而成，烏黑髮亮的方塊,
409,琥珀塊,純淨琥珀，蘊藏著千萬年的時光,
410,熾炎塊,大量@item_11207#加工而成，紅光閃閃的方塊,
411,秘銀塊,大量@item_11209#加工，發出寒光的方塊,
412,雲母塊,好看的建築材料,
413,花紋雲母塊,帶有花紋的建築材料,
414,豎紋雲母塊,帶有豎花紋的建築材料,
415,星能塊,放置後會持續輸出#c0aba1d星能信號#n，在機械上也生效,
416,凝能塊,大量@item_11201#加工而成，蘊藏熱能的方塊，是孕育滋養#c0aba1d螢光小菇#n的良好環境,
417,纏絲瑪瑙塊,大量@item_11511#加工而成，外觀漂亮的方塊,
418,地板,裝飾方塊,
419,秋葉橙地板,裝飾方塊,
420,海棠紅地板,裝飾方塊,
421,土磚,建築材料,
422,粗製石磚,建築材料,
423,粗製黃磚板,建築材料,
424,精製黃磚板,裝飾方塊,
425,釉面磚,建築材料,
426,橫格釉面磚,建築材料,
427,豎格釉面磚,石制裝飾方塊,
428,四格釉面磚,石制裝飾方塊,
429,不規則釉面磚,石制裝飾方塊,
430,冰磚,用冰製作的的建築材料，堅固而粗糙,
431,風鈴花種子,種植在@item_103#中，一段時間後長出@item_300#,
432,若蘭花種子,種植在@item_103#中，一段時間後長出@item_301#,
433,星辰花種子,種植在@item_103#中，一段時間後長出@item_302#,
434,龍血花種子,種植在@item_103#中，一段時間後長出@item_303#,
435,風信子種子,種植在@item_103#中，一段時間後長出@item_304#,
436,龍爪草種子,種植在@item_103#中，一段時間後長出@item_305#,
437,龍血樹種子,種植在@item_103#中，一段時間後長出@item_306#,
438,紅色龍舌蘭種子,種植在@item_103#中，一段時間後長出@item_307#,
439,橙色龍舌蘭種子,種植在@item_103#中，一段時間後長出@item_308#,
440,灰色龍舌蘭種子,種植在@item_103#中，一段時間後長出@item_309#,
441,粉色龍舌蘭種子,種植在@item_103#中，一段時間後長出@item_310#,
442,白椰花種子,種植在@item_103#中，一段時間後長出@item_311#,
443,黃鐘花種子,種植在@item_103#中，一段時間後長出@item_312#,
444,野薔薇種子,種植在@item_103#中，一段時間後長出@item_313#,
445,星銅礦石,要用@item_11014#或更高級鎬類工具開採,可能出現在#c0aba1d萌眼星空島#n的地層中
446,紫熒礦石,使用@item_11016#或更高級鎬類工具開採,可能出現在#c0aba1d萌眼星空島的山地#n內部
447,神秘化石,萌眼星歷史的證明，可能獲得前人留下的寶藏,
448,石油塊,可作為熔煉燃料，要用@item_11013#或更高級鎬開採,埋在海底的細沙裡，會冒出黑色的氣泡
449,星銅石塊,大量@item_11073#加工而成，璀璨的方塊,
450,紫熒石塊,大量@item_11074#加工而成，神秘的方塊,
451,銅合金礦,在冶煉台中可燒煉出@item_11329#，用#c0aba1d鎬類工具#n可快速開採,地表下岩層中常見的礦物
452,鈦合金礦,在冶煉台中可以燒煉出@item_11330#，要用@item_11013#或更高級鎬開採。,稀有的礦物，火山和空島產出較多
453,攻擊符文礦石,用@item_11011#或更高級鎬開採可獲得攻擊符文石，礦鎬等級越高開採出高級符文石的概率也會越高,
454,防禦符文礦石,用@item_11011#或更高級鎬開採可獲得防禦符文石，礦鎬等級越高開採出高級符文石的概率也會越高,
455,效率符文礦石,用@item_11011#或更高級鎬開採可獲得效率符文石，礦鎬等級越高開採出高級符文石的概率也會越高,
456,黃銅塊,大量@item_11329#加工而成，普普通通的方塊,
457,鈦合金塊,大量@item_11330#加工而成，高貴的方塊,
458,仙人掌幼苗,仙人掌的幼苗,
459,仙人掌苗,仙人掌的苗,
460,仙人掌花,仙人掌的花,
461,仙人掌果實,仙人掌的果實,
462,鴕鳥蛋,鴕鳥的蛋，會有生命孵化出來嗎？,進入繁殖狀態的#c0aba1d鴕鳥#n會在附近的窩裏產蛋
463,仙人掌分支,仙人掌的分支,
464,菌絲體,菇類植物的初生階段，因為還沒成熟，所以此時遭到破壞不會掉落任何東西,
465,洋紅毒菇,美麗的外表下隱藏著可怕的致命危機，亂吃東西小心吃壞肚子,
466,星光孢子飼料,放置在地上給嘟嘟鳥食用後，一定機率可以使其#c0aba1d變異成飛雞#n,使用#c0aba1d圖紙-變異技術#n後，工匠台解鎖製作
467,變異土筍飼料,放置在地上給嘟嘟鳥食用後，一定機率可以使其#c0aba1d變異成戰鬥雞#n,使用#c0aba1d圖紙-變異技術#n後，工匠台解鎖製作
468,變異紫蘇飼料,放置在地上給嘟嘟鳥食用後，一定機率可以使其#c0aba1d變異成尖叫雞#n,使用#c0aba1d圖紙-變異技術#n後，工匠台解鎖製作
469,野生棉花樹,棉花樹的健康植株,
470,問號方塊,神秘的方塊，好像沒有什麼用處,
471,問號方塊,神秘的方塊，好像沒有什麼用處,
472,問號方塊,神秘的方塊，好像沒有什麼用處,
473,問號方塊,神秘的方塊，好像沒有什麼用處,
474,問號方塊,神秘的方塊，好像沒有什麼用處,
475,問號方塊,神秘的方塊，好像沒有什麼用處,
476,胡楊苗,胡楊樹的苗,
477,胡楊木,胡楊樹幹，可在@item_800#加工成@item_11323#，可用於裝飾，也可以作爲燃料,
478,粗胡楊樹枝,可在@item_800#加工成各種工具和道具，也可作爲燃料#r用#c0aba1d斧類工具#n可快速砍伐,在斧類工具上鑲嵌#c0aba1d完整獲取#n符文後砍伐獲得
