ID,名字,描述,购买提示,特别效果1描述,特别效果2描述,特别效果3描述,特别效果4描述,特别效果5描述,特别效果6描述
358,Keterampilan,"Skoll selalu bermimpi menjelajahi alam semesta. Hari ini dia akhirnya mewujudkan mimpinya. Dia mengambil pesawat ruang angkasa, dia memperbaiki pesawat ruang angkasa dengan teknologi luar biasa, dan kemudian dia segera mengemudikan pesawat ruang angkasa ke alam semesta. Saat dia menerobos langit, dia melihat bintang-bintang dan merasakan cahaya yang indah, yang semuanya membuatnya bersemangat.",,Avatar: Buka kunci avatar.,Efek Tubuh: Bintang berkeliaran!,,,,
359,Scarlett,"Cool Sunshine Girl dengan rambut merah berbentuk gurita flamboyan yang bersinar pusing di bawah sinar matahari. Dia suka menjelajahi setiap olahraga di dunia, terutama skateboard. Dia bisa bermain skateboard dengan terampil dan berenang di antara rintangan yang berbeda. Dia adalah gadis skateboard paling keren di blok.",,Avatar: Buka kunci avatar.,Efek Tubuh: Gurita mengambang!,,,,
360,"Musim panas, Fiona","Fiona, yang dibesarkan di tepi laut, cerah dan bebas, suka bermain dengan senjata air, tetapi di bawah penampilannya yang manis ada hati yang fanatik.
Akhirnya aku bisa bermain sepuasnya!
Apakah Anda... ingin bermain dengan saya juga?",,Avatar: Buka kunci avatar.,Efek Tubuh: Gelembung mengambang di sekitar tubuh!,,,,
361,Bonnie,"Di bawah penampilan cantik, ada bahaya tersembunyi, jangan bingung.",,Avatar: Buka kunci avatar.,Efek Tubuh: Dikelilingi oleh cahaya yang indah!,,,,
362,Setan Merah Yami,"Setan merah kecil Genki sangat menyukai olahraga. Tidak takut dingin membuatnya menjadi pengunjung klub yang paling aktif, hanya saja ia mudah memuntahkan api saat ia bersemangat.",,Avatar: Buka kunci avatar.,Body FX: Dikelilingi oleh kepingan salju putih bersih!,,,,
363,Peri Salju,"Para elf yang tinggal di ke dalaman hutan es dan salju pemalu dan terbungkus bulu seputih salju, dan hanya sedikit orang yang bisa melihat warna asli mereka.",,"Transformasi Khusus: Alami transformasi dalam permainan, ubah penampilan dan statusmu!","#cda5b0aTransformasi: Beralih ke bentuk peri musim dingin, klik tombol kiri untuk melihat pratinjau. #n",Fitur: Kekebalan terhadap pembekuan!,Bahan khusus: Pakaian dengan kristal es.,Bingkai Avatar: Terbuka secara otomatis.,
364,Peri Musim Dingin,"Kristal es kecil yang diberkati berubah menjadi peri musim dingin yang indah, membawa tas penuh kepingan salju kecil, menaburkan kepingan salju lembut ke dunia, menambahkan sentuhan kesenangan pada warna musim dingin yang monoton.",,"Transformasi Khusus: Alami transformasi dalam permainan, ubah penampilan dan statusmu!",#cda5b0a Transformasi: Klik kiri untuk melihat bentuk peri es dan salju. #n,Fitur: Peri Musim Dingin kebal terhadap efek pembekuan!,Bahan khusus: Pakaian dengan kristal es.,Bingkai Avatar: Terbuka secara otomatis.,
365,cerah,"Putri negara malam yang gelap selalu dikelilingi oleh kelopak merah darah, jus mawar mewarnai roknya merah, dia menari di bawah sinar bulan dengan aroma bunga, dan memiliki kekuatan misterius kehidupan abadi.",,Avatar: Buka kunci avatar.,Efek Tubuh: Mawar tersebar di tubuh!,,,,
366,Valentine,"Bocah pembunuh naga, yang telah dikendalikan oleh iblis selama bertahun-tahun, selalu menjalani kehidupan yang jauh dari orang-orang dan sendirian untuk menghindari menyakiti orang yang tidak bersalah. Setiap kali dia mencium bau darah, dia tidak dapat mengendalikan energi iblis di tubuhnya. Setelah mendapatkan kembali kesadarannya, dia selalu sangat kesal, tetapi dengan pertumbuhan dan secara bertahap mengalahkan iblis, bocah pembunuh naga itu akhirnya menjadi naga.",Item yang tidak terkunci dapat diperoleh dengan acara,Avatar: Buka kunci avatar.,Efek Tubuh: Bulu berkibar di tubuh!,,,,
367,rasio tinggi,"Kartu keinginan misterius, memanggil pesulap Gobi untuk menjelajahi sihir yang tidak diketahui. Untuk memasuki dunia baru yang romantis dan misterius itu, Gobi memulai perjalanan ke lautan bintang.",,Avatar: Buka kunci avatar.,Efek Tubuh: Cahaya bintang melayang dari tubuh!,,,,
368,,,,,,,,,
369,"Armor langit merah, Hua Mulan","Kuda perak dan besi, genderang perang bersaing, kuda mendesis dan orang mendidih, pedang dan pedang.
Di medan perang darah dan daging, saya tidak pernah takut, hanya karena saya membawa keluarga dan negara saya di punggung saya, hanya di larut malam yang tak terhitung jumlahnya, kesepian dan kerinduan akan menetes dari sudut mata saya dengan air mata.",,"Perubahan khusus: Gim ini dapat mewujudkan fungsi transformasi, mengubah bentuk dan keadaan!","#cda5b0a cross-dressing: Anda dapat mengganti formulir kamar kerja, klik tombol di sebelah kiri untuk pratinjau. #n","#cda5b0a suara eksklusif: suara eksklusif akan diputar di peta, klik tombol di sebelah kiri untuk mendengarkan! #n",Bingkai Avatar: Secara otomatis membuka Bingkai Avatar Dinamis saat diperoleh.,,
370,"Yue Jin Du Meng, Hua Mulan","Siapabilang seorang putri tidak sebaik Lang? Putri keluarga Hua tentu saja wanita yang tidak mengizinkan seorang pria! Wanita tangguh mungkin mengambil jalan yang lebih sulit dari wanita biasa, tapi demi keluarga dan negaranya, semuanya sepadan",,"Perubahan khusus: Gim ini dapat mewujudkan fungsi transformasi, mengubah bentuk dan keadaan!","#cda5b0a cross-dressing: Anda dapat mengganti bentuk militer, klik tombol di sebelah kiri untuk pratinjau. #n","#cda5b0a suara eksklusif: suara eksklusif akan diputar di peta, klik tombol di sebelah kiri untuk mendengarkan! #n",Bingkai Avatar: Secara otomatis membuka Bingkai Avatar Dinamis saat diperoleh.,,
371,Gandum sederhana,"Dessert Planet Trainee Magician. Dia lebih baik dalam membuat roti berbasis air alkali, dan dia juga penggemar Hanfu. Saat ini, kualitas makanan yang dibuat dengan mantra tidak stabil, dan seringkali ada kejutan tak terduga.",Unlock dari event,Avatar: Buka kunci avatar.,Efek tubuh: Tubuh hanyut dengan simpul air alkali!,,,,
372,Ledakan,"Pukul setiap tembakan!
Perhatikan baik-baik, Anda pasti akan menyukai bola ini!",,Avatar: Buka kunci avatar.,Efek Tubuh: Api berkibar dari tubuh!,,,,
373,Saralina,"Bowler bebas gagal!
Ambillah, ini hadiahku untukmu!",,Avatar: Buka kunci avatar.,Efek Tubuh: Percikan api akan keluar dari kepala!,,,,
374,Bayi perempuan yang manis,"Sweetheart adalah saudara perempuan langka yang selalu membantunya, tetapi sembilan dari sepuluh, dia akan mengacau. Dia adalah anggota pendiri Lovely Legion dan biasanya mencari bakatnya dengan Apple Lili dan Eye-catching Lulu, tetapi keinginan terbesarnya adalah hidup bahagia bersama saudara perempuannya.",,Avatar: Buka kunci avatar.,Efek tubuh: nada musik mengambang tubuh!,,,,
375,Gadis Lulu yang Memukau,"Lebih berani daripada cerita emosional, Lulu selalu energik dan kekanak-kanakan. Meskipun keterampilan terbangnya sangat terbatas, dia dapat dengan terampil menggunakan sayapnya untuk membantunya mendorong papan terbang dan melakukan serangkaian gerakan yang sulit.",,Avatar: Buka kunci avatar.,Efek Tubuh: Titik cahaya berkibar di tubuh!,,,,
376,,,,,,,,,
377,,,,,,,,,
378,Shanzhu,"Bulat, gemuk
Mantel merah ungu dengan pulp putih salju,
Manis dan asam terjalin ke dalam hati,
Ini adalah keharuman alam.",,Avatar: Buka kunci avatar.,Efek tubuh: Bunga Mangkhut tersebar di tubuh!,,,,
379,Dapur Meong Meng,"Chef Meow Meng, yang berasal dari keluarga kuliner terkenal, akan membuat foodies bersenang-senang selama dia muncul. Pepatah terkenalnya adalah ""Semua ikan di tangan saya bisa dibuat menjadi hidangan yang lezat.""",,Avatar: Buka kunci avatar.,Jejak kaki kucing di tempat lalu.,,,,
380,"Agen Binatang Ekstrim, Pengasuh","Tim medis elit dari keluarga kambing, dewan teknologinya dapat melihat semua agen yang perlu dirawat. Ketika ada situasi abnormal, mereka akan segera pergi dan mengobatinya dengan menyemprotkan solusi pemulihan.",,Avatar: Buka kunci avatar.,,,,,
381,KIRIM,"Utusan misterius kehampaan, luasnya alam semesta memiliki keyakinannya, dan untuk alasan ini, dia lebih suka mengorbankan dirinya untuk kegelapan. Planet tandus adalah penjara kesepiannya, tetapi itu tidak bisa mencegahnya untuk mencongkel dunia. Jangan mencoba menangkapnya, karena apa yang kamu lihat selalu hanya bayangannya.",,Avatar: Buka kunci avatar.,Efek tubuh: Energi kekosongan.,,,,
382,Putri Salju Elena,"Elena, putri salju yang mempesona, memiliki kepribadian yang terbuka dan lembut, dan sangat dicintai oleh para peri hutan. Dia adalah jiwa dari hutan, memancarkan kehangatan dan keramahan, dan menjadi pemandu di hati semua orang.",,Avatar: Mengunci avatar.,Efek tubuh: dikelilingi oleh salju murni berwarna putih!,Fitur: Putri salju tidak terpengaruh oleh beku apa pun!,Bingkai avatar: akan terbuka otomatis setelah didapatkan.,Jejak langkah: meninggalkan jejak salju warna-warni ketika berjalan.,
383,Princess Salju · Evelyn,"Evelyn adalah seorang ksatria kristal es, sebagai adik perempuan, dia memiliki kepribadian yang introvert dan kuat, suka bersembunyi di hutan. Dia muncul hanya saat terjadi krisis dan menjadi pegangan yang dapat diandalkan bagi kakak perempuannya, Elena.",,Avatar: membuka avatar.,Efek tubuh: hinggap salju putih murni di seluruh tubuh!,Fitur: Putri Salju tidak terpengaruh oleh pembekuan apa pun!,Bingkai avatar: otomatis membuka bingkai avatar dinamis.,,
384,Penguasa Ikan Kembar Isis,"Air yang Menyairkan, sebuah legenda cinta. 
Totem Bintang Laut, tempat jiwa berseru. 
Penjaga kuno samudra ini adalah penebus dan martir.",,Avatar: Buka Avatar,Efek Tubuh: Tubuh terbungkus energi Pisces!,,,,
385,Tuan Ikan Kembar Helena,"Lahir dari Pisces, seorang utusan dari laut. 
Air mata jatuh ke lautan yang luas, di mana ikan merasakan kesedihan. 
Di tengah-tengah ruang bintang yang luas, dia menari dengan bisikan ikan.",,Avatar: Membuka Avatar,Efek Tubuh: Tubuh dibalut energi Pisces!,,,,
386,Void Guardian Serina,"Di malam kekosongan kosmis ini, dek diacak ulang.
Siklus waktu, mimpi buruk menyerang, dan perang kejahatan mengancam.
Bayangan yang lewat dalam gelap, seranganku cepat.",,"Transformasi Khusus: Pengalaman berubah bentuk dalam game, mengubah penampilan dan statusmu!",#cda5b0aPenggantian Kostum: Beralih ke pakaian Void Shadow. Klik tombol kiri untuk melihat pratinjau.#n,Transformasi: Klik tombol di sebelah kiri untuk berubah menjadi binatang.,#cda5b0aSuara Eksklusif: Suara eksklusif akan diputar di dalam peta. Klik tombol kiri untuk mendengarkan!#n,Bingkai Avatar: Buka kulit untuk mendapatkan Bingkai Avatar eksklusif!,
387,Void Shadow Serina,"Tersebar di malam hari, bintang-bintang diisi dengan energi hampa. 
Sebuah patung batu di langit malam, berbisik mantra kebangkitan. 
Rambut panjang yang berdansa membentuk baju zirah bayangan saya.",,"Transformasi Khusus: Pengalaman transformasi dalam game, mengubah penampilan dan statusmu!",#cda5b0aPergantian Kostum: Beralih ke pakaian Void Guardian. Klik tombol kiri untuk melihat pratinjau.#n,Transformasi: Klik tombol di sebelah kiri untuk berubah menjadi binatang.,#cda5b0aVoiceover Eksklusif: Voiceover eksklusif akan diputar di dalam peta. Klik tombol kiri untuk mendengarkan!#n,Bingkai Avatar: Buka kunci kulit untuk mendapatkan Bingkai Avatar eksklusif!,
388,Bunga yang indah,"Mengubah takdir dalam pertunjukan, melindungi tanah air dalam kehidupan nyata.
Saya adalah Putri Bunga, menari di dalam paviliun.
- Kolaborasi Skin ""Putri Bunga"" Opera Hunan",,Avatar: Avatar Dibuka,Efek Tubuh: Bunga berada di sekitarmu!,,,,
389,Long Yu,"Mengerti semua di ujian, selalu menebak benar, selalu lulus, bintang-bintang beruntung bersinar~",,Avatar: Membuka kunci avatar.,Efek Tubuh: Emas terapung di kepala!,,,,
390,Li Yao,"Siapa bilang ikan memiliki ingatan hanya selama tujuh detik! Oh ya, siapa yang memberikan amplop merah tadi?",,Avatar: Membuka avatar.,Efek Tubuh: Titik-titik emas melayang di sekitar tubuh!,,,,
391,,,,,,,,,
392,,,,,,,,,
393,,,,,,,,,
394,Berry Sweetheart,"Identitas sebenarnya dari Berry Sweetheart terletak pada perannya sebagai peri kue buah. Dia senang menyembunyikan bakatnya, mengungkapkannya hanya ketika tidak ada orang di sekitarnya. Secara rahasia, dia menciptakan kue manis di atas bangku panjang menggunakan sihir.",,Avatar: Buka Avatar,Efek Tubuh: Buah beri meliputi tubuh!,,,,
395,Angelica,"Angelica bertugas sebagai utusan dari alam surgawi. Misi dia adalah menyampaikan pesan cinta dan harapan kepada manusia. Dengan kekuatan penyembuhannya, dia merawat luka-luka orang, membawa kehangatan dan cahaya ke dalam hati mereka.",,Avatar: Buka Avatar,Efek Tubuh: Energi penyembuhan ada di sekitarmu!,,,,
396,Mini - Pesawat Tempur Merah,"Sebuah makhluk mekanik yang mengutamakan kecepatan dan kekuatan tembakan. Seluruh tubuhnya yang berwarna merah mudah digambarkan seperti pesawat tempur cepat. Ada empat pisau energi yang terintegrasi pada kedua sisi fuselagenya, siap untuk membelah musuh-musuhnya.",,Avatar: Buka Avatar,Efek Tubuh: Api berputar-putar di sekitar tubuh!,Transformasi: Klik tombol untuk berubah menjadi mode pesawat tempur.,,,
397,Mode Naga,"Sebagai pengubah tren yang tidak konvensional, dia membawa impian melintasi tanah, membawa peluang bagi mereka yang mencari inovasi.",,Avatar: Avatar Membuka Kunci,Efek Kulit: Air terjun koin emas di sekeliling!,,,,
398,Fitter,"Ayah Fitter memimpin klan pembunuh benua Norland. Ketika orang tuanya menghilang dalam pertempuran melawan monster Void, Fitter memulai pencarian untuk menjelajahi alam Void misterius demi menemukan mereka.",,Avatar: Buka Avatar,Efek Tubuh: Kekuatan Void melayang di sekitar tubuh!,,,,
399,Eilo,"Awalnya seorang siswa yang baik di Sekolah Norland dan seorang ""putri kecil"" yang dilindungi oleh orang tuanya, Eilo tiba-tiba terbangun kemampuan untuk memasuki alam Void. Dipandu oleh Fitter, dia telah menjadi seorang pembunuh wanita yang terampil, memburu makhluk Void bersama Fitter.",,Avatar: Buka Avatar,Efek Tubuh: Kekuatan Void mengambang di sekitar tubuh!,,,,
400,Lantern Girl,"Lantern Girl, lahir dan dibesarkan di desa pedesaan, mewarisi keterampilan membuat lentera yang diturunkan dari generasi keluarganya. Sejak usia muda, ia magang di bawah kakeknya, mengeksplorasi seni membuat lentera. Penguasaannya terhadap kerajinan ini tak tertandingi, karena ia mahir menggabungkan berbagai bahan dan teknik untuk menciptakan lentera unik. Dengan tekad yang tak goyah, ia menyuntikkan emosi ke setiap karya yang dibuatnya, membawa mereka hidup dengan kehadiran yang memukau.",,Avatar: Buka Avatar,Efek Tubuh: Bunga kuning ada di sekitarmu!,,,,
401,StarSpeed,"StarSpeed, seorang karyawan dari kurir antarbintang ""Star Express"", menanggung tugas penting dalam mengirimkan paket di seluruh planet. Dia melintasi ruang kosmik, percaya bahwa pekerjaannya memainkan peran penting dalam menjaga harmoni dan kemakmuran alam semesta. Mengakui keunikan setiap ekosistem planet, dia dengan cermat mengikuti protokol perusahaan untuk memastikan pengiriman setiap paket yang aman dan tepat waktu.",,Avatar: Buka Avatar,Jejak kaki: Meninggalkan jejak kaki kurir antarbintang di mana saja Anda berjalan.,,,,
402,Orange Girl,"Orange Girl adalah jiwa yang sensitif, mudah tergerak oleh dunia di sekitarnya. Air matanya mengalir dengan bebas saat dia mengekspresikan emosinya, tetapi itu bukan tanda kelemahan; sebaliknya, mereka mengungkapkan perasaannya yang asli. Dia memiliki kebaikan yang mendalam dan memperlakukan semua orang dengan tulus dan cinta. Meskipun dia mungkin terlihat pemalu, keberaniannya dan ketahanannya bersinar terang saat dihadapkan pada tantangan.",,Avatar: Buka Avatar,Jejak Kaki: Meninggalkan jejak kaki kepiting di mana pun Anda berjalan.,,,,
403,Ink Bamboo (Permanen),"Ink Bamboo adalah seorang peri yang tinggal di dalam lukisan tinta. Dia menjalani kehidupan yang terpencil, hanya dengan bambu sebagai teman setia dan tinta sebagai teman kepercayaannya. Lukisannya menunjukkan kualitas yang mulus dan luas, dengan elegan menangkap keanggunan dan daya tahan yang melekat pada bambu.",,Avatar: Buka Avatar,,,,,
404,Comet,"Comet memiliki kemampuan penerbang yang luar biasa dan kemampuan navigasi antarbintang yang canggih. Pesawat ruang angkasa nya meluncur dengan cepat melalui kekosongan ruang antarbintang, selalu tiba di tujuannya dengan akurasi yang sangat tinggi. Selain itu, dia juga sangat ahli sebagai mekanik, mahir dalam memperbaiki dan merawat berbagai kapal ruang angkasa dan peralatan mekanik.",,Avatar: Buka Avatar,Efek Tubuh: Cahaya bintang mengelilingi Anda!,,,,
405,Crimson Guardian,"Dalam budaya tradisional China, naga telah lama melambangkan kekuatan dan keberuntungan yang baik. Dibuat khusus oleh Hasbro untuk Tahun Naga, edisi terbatas [Crimson Guardian] mengundang Anda untuk menghadapi tantangan dengan berani dan mengatasi rintangan di tahun yang ajaib ini!",,Avatar: Buka Avatar,Efek Tubuh: Api mengelilingi Anda!,Ubah: Klik tombol di sebelah kanan untuk mengubah dari bentuk robot menjadi kendaraan!,Jejak Kaki: Meninggalkan jejak kaki naga di mana pun Anda berjalan.,,
406,Cherry Insight,"Cherry Insight adalah seorang anak lembut dan tulus, mencerminkan kualitas bunga sakura. Dia percaya bahwa setiap bunga sakura memiliki cerita uniknya sendiri, dan dia adalah orang yang bersedia mendengarkan kisah-kisah tersebut.",,Avatar: Buka Avatar,Jejak kaki: Menyisakan jejak kaki bunga di mana saja dia berjalan.,,,,
407,Spring Cherry,"Hidup di sebuah kota yang indah diapit oleh bunga sakura, Spring Cherry dengan penuh harap menanti kesempatan untuk menjumpai takdirnya setiap tahun ketika bunga sakura mekar seperti lukisan puisi.",,Avatar: Buka Avatar,Jejak kaki: Meninggalkan jejak bunga daun di mana saja Anda berjalan.,,,,
408,Frey,"Frey, dewa yang mengawasi cahaya matahari dan panen, menyuntikkan vitalitas dan semangat ke dalam bumi. Dia juga bertanggung jawab untuk memimpin rekan-rekannya dalam pertempuran. Melalui konflik yang intens ini, dia secara bertahap mengungkapkan kegemilangan dan kehormatannya sebagai dewa besar.",,Avatar: Buka Avatar,Efek Tubuh: Rune suci ada di sekitar Anda!,Jejak Kaki: Meninggalkan jejak kaki matahari di mana pun Anda berjalan.,,,
409,Berkat Berry Lin Yun,"Lin Yun, dewa penjaga yang dipercayakan untuk mengalahkan kekuatan jahat, membawa tanggung jawab yang suci untuk melindungi dunia manusia. Dilengkapi dengan kebijaksanaan dan keberanian sebagai senjatanya, dan dipandu oleh kebaikan dan keadilan sebagai prinsipnya, dia memastikan keselarasan dan ketenangan dunia.",,Avatar: Buka Avatar,Efek Tubuh: Stroberi melingkupi tubuh!,,,,
410,Kelinci Donut Yue Po,"Yue Po, seekor kelinci yang memiliki keahlian dan kekayaan yang luar biasa, memiliki keinginan untuk menjelajahi dunia yang belum dikenal. Dia senang menjelajahi tempat-tempat jauh, untuk mencari pengalaman baru dan menarik.",,Avatar: Buka Avatar,Efek Tubuh: Krim keju melingkupi tubuh!,,,,
411,,,,,,,,,
