ID,名字,描述,获得方式
299,消えていった小さな松明,消えた松明、直火に接すると再点火が可能。例えば、#c0aba1d小さな燃え盛る松明#nを持っていて、#c0aba1d消えた松明#nをクリックするか、#c0aba1d消えた松明#nを持っていて、燃えている#c0aba1d 焚き火#nをクリックすると、再び点火することができます。#r補足：小さな松明は雨に濡れるので、#c0aba1d雨の日に#nは点火できません。,
300,風鈴草,花冠や高級食材に加工できるほか、職人台で花の種に加工できる#r 手持ちで#c0aba1dかかし#nを誘導することもできる,フィールドで収集可能。土ピットに風鈴草の種を植えて入手できる。
301,ワカメ,高級食材に加工できるほか、職人台によって花の種に加工することもできる,フィールドで収集可能。土ピットにワカメの種を植えて入手できる。
302,スターフラワー,高級食材に加工できるほか、職人台によって花の種に加工することもできる,フィールドで収集可能。土ピットにスターフラワーの種を植えて入手できる。
303,ドラゴンズブラッドフラワー,高級食材に加工できるほか、職人台によって花の種に加工することもできる,フィールドで収集可能。土ピットにドラゴンズブラッドフラワーの種を植えて入手できる。
304,ヒヤシンス,高級食材に加工できるほか、職人台によって花の種に加工することもできる,フィールドで収集可能。土ピットにヒヤシンスの種を植えて入手できる。
305,ハタガヤ,高級食材に加工できるほか、職人台によって花の種に加工することもできる,フィールドで収集可能。土ピットにハタガヤの種を植えて入手できる。
306,リュウケツジュ,高級食材に加工できるほか、職人台によって花の種に加工することもできる,フィールドで収集可能。土ピットにリュウケツジュの種を植えて入手できる。
307,レッドアガベ,高級食材に加工できるほか、職人台によって花の種に加工することもできる,フィールドで収集可能。土ピットにレッドアガベの種を植えて入手できる。
308,オレンジアガベ,高級食材に加工できるほか、職人台によって花の種に加工することもできる,フィールドで収集可能。土ピットにオレンジアガベの種を植えて入手できる。
309,グレイアガベ,高級食材に加工できるほか、職人台によって花の種に加工することもできる,フィールドで収集可能。土ピットにグレイアガベの種を植えて入手できる。
310,ピンクアガベ,高級食材に加工できるほか、職人台によって花の種に加工することもできる,フィールドで収集可能。土ピットにピンクアガベの種を植えて入手できる。
311,ホワイトココナッツフラワー,高級食材に加工できるほか、職人台によって花の種に加工することもできる,フィールドで収集可能。土ピットにホワイトココナッツフラワーの種を植えて入手できる。
312,黄色い鈴蘭,高級食材に加工できるほか、職人台によって花の種に加工することもできる,フィールドで収集可能。土ピットに黄色い鈴蘭の種を植えて入手できる。
313,野ばら,高級食材に加工できるほか、職人台によって花の種に加工することもできる,フィールドで収集可能。土ピットに野ばらの種を植えて入手できる。
314,紅藻,紅藻のパワーポーションを作るための重要な素材,#c0aba1d深海#nの底で育ち、温泉の近くで微光を放つ。
315,バージョンが古い,,
316,バージョンが古い,,
317,バージョンが古い,,
318,バージョンが古い,,
319,バージョンが古い,,
320,バージョンが古い,,
321,ピーチヒープ,美しくていい匂い。,#c0aba1d桃の森#nに出現。シャベルなどの工具で集めて入手できる。
322,花ヒープ,花が散るとき、また君に会える,#c0aba1d桃の森#nに出現。シャベルなどの工具で集めて入手できる。
323,葉の山,木が倒れるときになる,#c0aba1d桃の森#nに出現。シャベルなどの工具で集めて入手できる。
324,チェーリの木の果実,熟したチェーリを含む葉を破壊してチェーリを得ることができる。,
325,落葉松の実,熟した松の実を含む葉を破壊し、松の実を得ることができる。,
326,高木の実,熟した高木の実を含む葉、高木の実を得るために破壊する。,
327,珍木の実,熟した酸素コーンを含む葉、酸素コーンを得るために破壊する。,
328,レッドシダーの実,熟したレッドシダーの実を含む葉、レッドシダーの実を得るために破壊する。,
329,クルミの実,熟したクルミを含む葉、クルミを得るために破壊する。,
330,マホガニーの実,熟した桃を含む葉、桃を得るために破壊する。,
331,ポプラの実,ポプラの熟した実を含む葉、ポプラの実を得るために破壊する。,
332,太い桜の木の枝,@item_800#で様々な道具や道具に加工することができ、燃料#r用#c0aba1d斧類の道具#n迅速に伐採することができる,斧類の道具に#c0aba1dをはめ込んで完全に#nルーンを獲得した後、伐採して獲得した
333,細い桜の木の枝,@item_800#で様々な道具や道具に加工したり、燃料#r用#c0aba1d斧類の道具#n素早く伐採したり、雪だるま#c0aba1d鼻にしたりでき#n,斧類の道具に#c0aba1dをはめ込んで完全に#nルーンを獲得した後、伐採して獲得した
334,太いカラマツの枝,@item_800#で様々な道具や道具に加工することができ、燃料#r用#c0aba1d斧類の道具#n迅速に伐採することができる,斧類の道具に#c0aba1dをはめ込んで完全に#nルーンを獲得した後、伐採して獲得した
335,細いカラマツの枝,@item_800#で様々な道具や道具に加工したり、燃料#r用#c0aba1d斧類の道具#n素早く伐採したり、雪だるま#c0aba1d鼻にしたりでき#n,斧類の道具に#c0aba1dをはめ込んで完全に#nルーンを獲得した後、伐採して獲得した
336,粗い珍しい木の枝,@item_800#で様々な道具や道具に加工することができ、燃料#r用#c0aba1d斧類の道具#n迅速に伐採することができる,斧類の道具に#c0aba1dをはめ込んで完全に#nルーンを獲得した後、伐採して獲得した
337,細い珍しい木の枝,@item_800#で様々な道具や道具に加工したり、燃料#r用#c0aba1d斧類の道具#n素早く伐採したり、雪だるま#c0aba1d鼻にしたりでき#n,斧類の道具に#c0aba1dをはめ込んで完全に#nルーンを獲得した後、伐採して獲得した
338,太いクルミの木の枝,@item_800#で様々な道具や道具に加工することができ、燃料#r用#c0aba1d斧類の道具#n迅速に伐採することができる,斧類の道具に#c0aba1dをはめ込んで完全に#nルーンを獲得した後、伐採して獲得した
339,細かいクルミの木の枝,@item_800#で様々な道具や道具に加工したり、燃料#r用#c0aba1d斧類の道具#n素早く伐採したり、雪だるま#c0aba1d鼻にしたりでき#n,斧類の道具に#c0aba1dをはめ込んで完全に#nルーンを獲得した後、伐採して獲得した
340,太い桃の木の枝,@item_800#で様々な道具や道具に加工することができ、燃料#r用#c0aba1d斧類の道具#n迅速に伐採することができる,斧類の道具に#c0aba1dをはめ込んで完全に#nルーンを獲得した後、伐採して獲得した
341,ファインピーチツリー小枝,@item_800#で様々な道具や道具に加工したり、燃料#r用#c0aba1d斧類の道具#n素早く伐採したり、雪だるま#c0aba1d鼻にしたりでき#n,斧類の道具に#c0aba1dをはめ込んで完全に#nルーンを獲得した後、伐採して獲得した
342,太いポプラの木の枝,@item_800#で様々な道具や道具に加工することができ、燃料#r用#c0aba1d斧類の道具#n迅速に伐採することができる,斧類の道具に#c0aba1dをはめ込んで完全に#nルーンを獲得した後、伐採して獲得した
343,細いポプラの木の枝,@item_800#で様々な道具や道具に加工したり、燃料#r用#c0aba1d斧類の道具#n素早く伐採したり、雪だるま#c0aba1d鼻にしたりでき#n,斧類の道具に#c0aba1dをはめ込んで完全に#nルーンを獲得した後、伐採して獲得した
344,トウモロコシ粉,料理の基本的な原料であり、多くの料理に使用することができる,職人台でトウモロコシを使った加工される
345,野生綿の苗,コットンの苗木,
346,ジャイアントホタテ,海中で育った大きな貝が時々海岸に打ち上げられ、水中で時々身を開き、運が良ければ中に#c0aba1d真珠#nが入っています!,
