ID,任务名,任务描述,任务追踪
3004021,Thunderbolt Vahşi Rahip Halk Düşmanı III,"Thunderbolt Savage Priest 'i yenin@1 #r (Alışkanlıklar diğer rahiplerle aynıdır, ancak sihirli top şimşek çakar, bu yüzden çok dikkatli olun)",Thunderbolt Savage Priest@1 'i yenin
3004022,Ateş Vahşi Rahip Halk Düşmanı I,"Alev Vahşi Rahibini Yenmek@1 #r (Alışkanlıklar diğer rahiplerle aynıdır, ancak sihirli top vuruşları alevleri tutuşturur, yanmamaya dikkat edin)",Alev Vahşi Rahibi Yenmek@1
3004023,Ateş Vahşi Rahip Halk Düşmanı II,"Alev Vahşi Rahibini Yenmek@1 #r (Alışkanlıklar diğer rahiplerle aynıdır, ancak sihirli top vuruşları alevleri tutuşturur, yanmamaya dikkat edin)",Alev Vahşi Rahibi Yenmek@1
3004024,Ateş Vahşi Rahip Halk Düşmanı III,"Alev Vahşi Rahibini Yenmek@1 #r (Alışkanlıklar diğer rahiplerle aynıdır, ancak sihirli top vuruşları alevleri tutuşturur, yanmamaya dikkat edin)",Alev Vahşi Rahibi Yenmek@1
3004025,Yarasaların Halk Düşmanı I,"Yarasa@1 #r 'i yenin (Yarasa' nın küçük boyutu çevik keser, yakın dövüş silahıyla hızlı bir düzeltmeye yaklaşmasını beklemek en iyisidir)",Batı 'yı yenin@1
3004026,Batı Düşmanı II,"Yarasa@1 #r 'i yenin (Yarasa' nın küçük boyutu çevik keser, yakın dövüş silahıyla hızlı bir düzeltmeye yaklaşmasını beklemek en iyisidir)",Batı 'yı yenin@1
3004027,Batı Düşmanı III,"Yarasa@1 #r 'i yenin (Yarasa' nın küçük boyutu çevik keser, yakın dövüş silahıyla hızlı bir düzeltmeye yaklaşmasını beklemek en iyisidir)",Batı 'yı yenin@1
3004028,Rune Canavarı Halk Düşmanı I,"Runik Canavarları yenin@1 #r (Runik Canavarlar runik cevherlerde saklanır, runik cevherleri kazarken her zaman dikkat eder)",Rune Canavarı 'nı yenin@1
3004029,Rune Canavarı Halk Düşmanı II,"Runik Canavarları yenin@1 #r (Runik Canavarlar runik cevherlerde saklanır, runik cevherleri kazarken her zaman dikkat eder)",Rune Canavarı 'nı yenin@1
3004030,Rune Canavarı Halk Düşmanı III,"Runik Canavarları yenin@1 #r (Runik Canavarlar runik cevherlerde saklanır, runik cevherleri kazarken her zaman dikkat eder)",Rune Canavarı 'nı yenin@1
3004031,Boşluk Havarilerinin Halk Düşmanı I,"Boşluk Havarisini Yenmek@1 #r (Boşluk Havarisi tüm yaratıkların yaratıcı gücünü çalacak, ona sırtını dönme)",Boşluğu Yenmek Apostle@1
3004032,Boşluk Havarilerinin Halk Düşmanı II,"Boşluk Havarisini Yenmek@1 #r (Boşluk Havarisi tüm yaratıkların yaratıcı gücünü çalacak, ona sırtını dönme)",Boşluğu Yenmek Apostle@1
3004033,Boşluğun Halk Düşmanı Havariler III,"Boşluk Havarisini Yenmek@1 #r (Boşluk Havarisi tüm yaratıkların yaratıcı gücünü çalacak, ona sırtını dönme)",Boşluğu Yenmek Apostle@1
3004034,Korsan Çapulcu Halk Düşmanı I,Korsan Yağmacılarını yenin@1 #r (Korsanlar her zaman adalarda paketler halinde konuşlandırılır),Korsan Yağmacılarını Yenmek@1
3004035,Korsan Yırtıcı Halk Düşmanı II,Korsan Yağmacılarını yenin@1 #r (Korsanlar her zaman adalarda paketler halinde konuşlandırılır),Korsan Yağmacılarını Yenmek@1
3004036,Korsan Yırtıcı Halk Düşmanı III,Korsan Yağmacılarını yenin@1 #r (Korsanlar her zaman adalarda paketler halinde konuşlandırılır),Korsan Yağmacılarını Yenmek@1
3004037,Korsan Avcısı Halk Düşmanı I,"Korsan Avcısı 'nı yenin@1 #r (Korsan gemisi batarsa, onlarla karşılaşmak mümkündür!)",Korsan Avcısını Yenmek@1
3004038,Korsan Avcısı Halk Düşmanı II,"Korsan Avcısı 'nı yenin@1 #r (Korsan gemisi batarsa, onlarla karşılaşmak mümkündür!)",Korsan Avcısını Yenmek@1
3004039,Korsan Avcısı Halk Düşmanı III,"Korsan Avcısı 'nı yenin@1 #r (Korsan gemisi batarsa, onlarla karşılaşmak mümkündür!)",Korsan Avcısını Yenmek@1
3004040,Küçük Korsan Halk Düşmanı I,"@1 #r küçük korsan gemisini yenin (küçük korsan gemisi daha çeviktir, ancak yenilmesi daha kolaydır)",Küçük korsan gemisini yenin@1
3004041,Küçük korsan gemisi Halk Düşmanı II,"@1 #r küçük korsan gemisini yenin (küçük korsan gemisi daha çeviktir, ancak yenilmesi daha kolaydır)",Küçük korsan gemisini yenin@1
3004042,Küçük Korsan Halk Düşmanı III,"@1 #r küçük korsan gemisini yenin (küçük korsan gemisi daha çeviktir, ancak yenilmesi daha kolaydır)",Küçük korsan gemisini yenin@1
3004043,Orta Korsan Halk Düşmanı I,"Orta korsan gemisini yenin@1 #r (orta korsan gemisi her yönden adildir, onu yendikten sonra düşen Hazine kutusuna dikkat edin)",Orta Corsair 'i yenin@1
3004044,Orta Korsan Halk Düşmanı II,"Orta korsan gemisini yenin@1 #r (orta korsan gemisi her yönden adildir, onu yendikten sonra düşen Hazine kutusuna dikkat edin)",Orta Corsair 'i yenin@1
3004045,Orta Korsan Halk Düşmanı III,"Orta korsan gemisini yenin@1 #r (orta korsan gemisi her yönden adildir, onu yendikten sonra düşen Hazine kutusuna dikkat edin)",Orta Corsair 'i yenin@1
3004046,Büyük korsan gemisi halk düşmanı I,"Büyük korsan gemisini yenin@1 #r (büyük korsan gemileri sert vurulduğunda bomba tekneleri serbest bırakacak, havaya uçmamaya dikkat edin)",Büyük korsan gemisini yenin@1
3004047,Büyük Corsair Halk Düşmanı II,"Büyük korsan gemisini yenin@1 #r (büyük korsan gemileri sert vurulduğunda bomba tekneleri serbest bırakacak, havaya uçmamaya dikkat edin)",Büyük korsan gemisini yenin@1
3004048,Büyük Corsair Halk Düşmanı III,"Büyük korsan gemisini yenin@1 #r (büyük korsan gemileri sert vurulduğunda bomba tekneleri serbest bırakacak, havaya uçmamaya dikkat edin)",Büyük korsan gemisini yenin@1
3004049,Halk Düşmanı I,"Blast Egg 'i yenin@1 #r (Blast Egg volkanik bölgelerde daha yaygındır, ancak adı gibi her an patlayabilir)",Bomba Yumurtasını Yenmek@1
3004050,Halk Düşmanı II,"Blast Egg 'i yenin@1 #r (Blast Egg volkanik bölgelerde daha yaygındır, ancak adı gibi her an patlayabilir)",Bomba Yumurtasını Yenmek@1
3004051,Patlamış Yumurta Halk Düşmanı III,"Blast Egg 'i yenin@1 #r (Blast Egg volkanik bölgelerde daha yaygındır, ancak adı gibi her an patlayabilir)",Bomba Yumurtasını Yenmek@1
3004052,Zehir kuyruklu Akrep Halk Düşmanı I,"Zehirli kuyruklu akrebi@1 #r yenin (çölde bir grup zehirli kuyruklu akreple karşılaşırsanız, onu sert taşımamaya çalışın, yanlışlıkla felç olmak şaka değil)",Zehirli Kuyruk Akrebini Yenmek@1
3004053,Zehir kuyruklu Akrep Halk Düşmanı II,"Zehirli kuyruklu akrebi@1 #r yenin (çölde bir grup zehirli kuyruklu akreple karşılaşırsanız, onu sert taşımamaya çalışın, yanlışlıkla felç olmak şaka değil)",Zehirli Kuyruk Akrebini Yenmek@1
3004054,Zehir kuyruklu Akrep Halk Düşmanı III,"Zehirli kuyruklu akrebi@1 #r yenin (çölde bir grup zehirli kuyruklu akreple karşılaşırsanız, onu sert taşımamaya çalışın, yanlışlıkla felç olmak şaka değil)",Zehirli Kuyruk Akrebini Yenmek@1
3004055,Selamlamak halk düşmanını korur I,Deniz Ruhu Muhafızlarını yenin@1 #r (Deniz Ruhu Muhafızları grupları genellikle denizin dibindeki gemi enkazlarının yakınında bulunabilir),Hunder Guard 'ı yenin@1
3004056,Helikopter muhafızları halk düşmanı II,Deniz Ruhu Muhafızlarını yenin@1 #r (Deniz Ruhu Muhafızları grupları genellikle denizin dibindeki gemi enkazlarının yakınında bulunabilir),Hunder Guard 'ı yenin@1
3004057,Helikopter muhafızları halk düşmanı III,Deniz Ruhu Muhafızlarını yenin@1 #r (Deniz Ruhu Muhafızları grupları genellikle denizin dibindeki gemi enkazlarının yakınında bulunabilir),Hunder Guard 'ı yenin@1
3004058,Saling muhafızları halk düşmanı I,Kum Muhafızı 'nı yenin@1 #r (Kum Muhafızı çöl vahasında yeraltında bulunabilir),Saling Guard 'ı yenin@1
3004059,Saling muhafızları halk düşmanı II,Kum Muhafızı 'nı yenin@1 #r (Kum Muhafızı çöl vahasında yeraltında bulunabilir),Saling Guard 'ı yenin@1
3004060,Saling muhafızları halk düşmanı III,Kum Muhafızı 'nı yenin@1 #r (Kum Muhafızı çöl vahasında yeraltında bulunabilir),Saling Guard 'ı yenin@1
3004061,Lav Dev Halk Düşmanı I,"Lava Giant 'ı 1 #r yenin (genellikle sıcak yerlerde meydana gelir, örneğin: yanardağlar, alevli yıldızlar)",Lav Devini Yenmek@1
3004062,Lav Dev Halk Düşmanı II,"Lava Giant 'ı 1 #r yenin (genellikle sıcak yerlerde meydana gelir, örneğin: yanardağlar, alevli yıldızlar)",Lav Devini Yenmek@1
3004063,Lav Dev Halk Düşmanı III,"Lava Giant 'ı 1 #r yenin (genellikle sıcak yerlerde meydana gelir, örneğin: yanardağlar, alevli yıldızlar)",Lav Devini Yenmek@1
3004064,Kükürt Okçu Halk Düşmanı I,Kükürt Taşı Okçularını yenin@1 #r (genellikle Flaming Star 'da görülür),Kükürt Taşı Okçularını yenin@1
3004065,Kükürt Okçu Halk Düşmanı II,Kükürt Taşı Okçularını yenin@1 #r (genellikle Flaming Star 'da görülür),Kükürt Taşı Okçularını yenin@1
3004066,Kükürt Okçu Halk Düşmanı III,Kükürt Taşı Okçularını yenin@1 #r (genellikle Flaming Star 'da görülür),Kükürt Taşı Okçularını yenin@1
3004067,Sevimli Göz Ding Halk Düşmanı I,Tink 'i yenin@1 #r (Bombalara dikkat edin!),Sevimli Göz Ding@1 'i yenin
3004068,Sevimli Göz Ding Halk Düşmanı II,Tink 'i yenin@1 #r (Bombalara dikkat edin!),Sevimli Göz Ding@1 'i yenin
3004069,Sevimli Göz Ding Halk Düşmanı III,Tink 'i yenin@1 #r (Bombalara dikkat edin!),Sevimli Göz Ding@1 'i yenin
3004070,Sevimli Gözler Tak Tak Halk Düşmanı I,Sevimli Göz Dong Dong 'u yenin@1 #r (Buz kristallerine dikkat edin!),Sevimli Göz Dong Dong@1 'i yenin
3004071,Sevimli Göz Vur Vur Halk Düşmanı II,Sevimli Göz Dong Dong 'u yenin@1 #r (Buz kristallerine dikkat edin!),Sevimli Göz Dong Dong@1 'i yenin
3004072,Sevimli Göz Vur Vur Halk Düşmanı III,Sevimli Göz Dong Dong 'u yenin@1 #r (Buz kristallerine dikkat edin!),Sevimli Göz Dong Dong@1 'i yenin
3004073,Sevimli gözler halk düşmanı olmalı I,Sevimli Göz Dangdang 'ı yenin@1 #r (Çarpışmaya dikkat edin!),Sevimli Göz Dangdang@1 'i yenin
3004074,Halk düşmanı II olduğunda sevimli gözler,Sevimli Göz Dangdang 'ı yenin@1 #r (Çarpışmaya dikkat edin!),Sevimli Göz Dangdang@1 'i yenin
3004075,Sevimli Gözler Dangdang Halk Düşmanı III,Sevimli Göz Dangdang 'ı yenin@1 #r (Çarpışmaya dikkat edin!),Sevimli Göz Dangdang@1 'i yenin
3004076,Sevimli Gözler Halk Düşmanı I,"Sevimli gözleri döv@1 #r (sevimli gözleri kışkırtamaz, kışkırtmamaya çalış)",Sevimli gözleri yenin@1
3004077,Sevimli Gözler Halk Düşmanı II,"Sevimli gözleri döv@1 #r (sevimli gözleri kışkırtamaz, kışkırtmamaya çalış)",Sevimli gözleri yenin@1
3004078,"Sevimli gözler, halk düşmanı III","Sevimli gözleri döv@1 #r (sevimli gözleri kışkırtamaz, kışkırtmamaya çalış)",Sevimli gözleri yenin@1
3004079,Buz Ruhu Muhafızının Bane I.,"Buz Ruhu Muhafızını @ 1 # r yenin (Dikkat edin, bazı Buz Ruhu Muhafızları dondurucu bir personel yaratabilir. Mesafenizi koruyun!)",Buz Ruhu Muhafızını Yen: @1
3004080,Buz Ruhu Muhafızlarının Bane II.,"Buz Ruhu Muhafızını @ 1 # r yenin (Dikkat edin, bazı Buz Ruhu Muhafızları dondurucu bir personel yaratabilir. Mesafenizi koruyun!)",Buz Ruhu Muhafızını Yen: @1
3004081,Buz Ruhu Muhafızlarının Bane III.,"Buz Ruhu Muhafızını @ 1 # r yenin (Dikkat edin, bazı Buz Ruhu Muhafızları dondurucu bir personel yaratabilir. Mesafenizi koruyun!)",Buz Ruhu Muhafızını Yen: @1
3004082,Frost Boarman Şaman'ın Bane I.,"Frost Boarman Shaman'ı yenin @1#r (Frost Boarman Şamanları, kutup mağaralarını sıcak, nemli yağmur ormanlarına tercih eden yalnız yaratıklardır.)",Frost Boarman Shaman'ı @1 yenin
3004083,Frost Boarman Şaman'ın Bane II.,"Frost Boarman Shaman'ı yenin @1#r (Frost Boarman Şamanları, kutup mağaralarını sıcak, nemli yağmur ormanlarına tercih eden yalnız yaratıklardır.)",Frost Boarman Shaman'ı @1 yenin
3004084,Frost Boarman Şaman'ın Bane III'ü.,"Frost Boarman Shaman'ı yenin @1#r (Frost Boarman Şamanları, kutup mağaralarını sıcak, nemli yağmur ormanlarına tercih eden yalnız yaratıklardır.)",Frost Boarman Shaman'ı @1 yenin
3005001,Doodle Kuş Avcısı I,Doodle Bird 'ü yendi@1 #r (Doodle kuşları ana yiyecek ve tüy kaynaklarından biridir),Doodle Bird 'ü yenin@1
3005002,Doodle Bird Hunter II,Doodle Bird 'ü yendi@1 #r (Doodle kuşları ana yiyecek ve tüy kaynaklarından biridir),Doodle Bird 'ü yenin@1
3005003,Doodle Bird Hunter III,Doodle Bird 'ü yendi@1 #r (Doodle kuşları ana yiyecek ve tüy kaynaklarından biridir),Doodle Bird 'ü yenin@1
3005004,Vowo Canavar Avcısı I,"Volvo@1 'i yenin #r (Volvo ana gıda ve deri kaynaklarından biridir, savaşacağına dikkat edin)",Volvo@1 'i yenin
3005005,Volvo Hunter II,"Volvo@1 'i yenin #r (Volvo ana gıda ve deri kaynaklarından biridir, savaşacağına dikkat edin)",Volvo@1 'i yenin
3005006,Volvo Hunter III,"Volvo@1 'i yenin #r (Volvo ana gıda ve deri kaynaklarından biridir, savaşacağına dikkat edin)",Volvo@1 'i yenin
3005007,Dwen Avcısı I.,Dwen'i yenin @ 1 # r (Dwens birincil besin kaynağı olarak hizmet eder. Ayrıca zaman zaman size çimler verirler.),Dwen'i @1 yenin
3005008,Dwen Avcısı II.,Dwen'i yenin @ 1 # r (Dwens birincil besin kaynağı olarak hizmet eder. Ayrıca zaman zaman size çimler verirler.),Dwen'i @1 yenin
3005009,Dwen Avcısı III.,Dwen'i yenin @ 1 # r (Dwens birincil besin kaynağı olarak hizmet eder. Ayrıca zaman zaman size çimler verirler.),Dwen'i @1 yenin
3005010,Boynuzlu Geyik Avcısı I,Boynuzlu geyiği yendi@1 #r (boynuzlu geyik ana yiyecek kaynaklarından biridir),Boynuzlu Geyiği Yenmek@1
3005011,Boynuzlu Geyik Avcısı II,Boynuzlu geyiği yendi@1 #r (boynuzlu geyik ana yiyecek kaynaklarından biridir),Boynuzlu Geyiği Yenmek@1
3005012,Boynuzlu Geyik Avcısı III,Boynuzlu geyiği yendi@1 #r (boynuzlu geyik ana yiyecek kaynaklarından biridir),Boynuzlu Geyiği Yenmek@1
3005013,Tilki Avcısı I,"Tilki@1 'i yenin #r (tilki derinin ana kaynaklarından biridir, savaşacağına dikkat edin)",Tilki 'yi yen@1
3005014,Tilki Avcısı II,"Tilki@1 'i yenin #r (tilki derinin ana kaynaklarından biridir, savaşacağına dikkat edin)",Tilki 'yi yen@1
3005015,Tilki Avcısı III,"Tilki@1 'i yenin #r (tilki derinin ana kaynaklarından biridir, savaşacağına dikkat edin)",Tilki 'yi yen@1
3005016,Çöl Kurt Avcısı I,"Çöl Kurdunu Yenmek@1 #r (Çöl Kurdu derinin ana kaynaklarından biridir, savaşacağına dikkat edin)",Çöl Kurdunu Yenmek@1
3005017,Çöl Kurt Avcısı II,"Çöl Kurdunu Yenmek@1 #r (Çöl Kurdu derinin ana kaynaklarından biridir, savaşacağına dikkat edin)",Çöl Kurdunu Yenmek@1
3005018,Çöl Kurt Avcısı III,"Çöl Kurdunu Yenmek@1 #r (Çöl Kurdu derinin ana kaynaklarından biridir, savaşacağına dikkat edin)",Çöl Kurdunu Yenmek@1
3005019,Vahşi Devekuşu Avcısı I,Vahşi devekuşlarını yen@1 #r (@item_12607 # çölde nadir bir gıda kaynağıdır),Vahşi devekuşunu yen@1
3005020,Vahşi Devekuşu Avcısı II,Vahşi devekuşlarını yen@1 #r (@item_12607 # çölde nadir bir gıda kaynağıdır),Vahşi devekuşunu yen@1
3005021,Vahşi Devekuşu Avcısı III,Vahşi devekuşlarını yen@1 #r (@item_12607 # çölde nadir bir gıda kaynağıdır),Vahşi devekuşunu yen@1
3005022,Leopar Avcısı I,Leoparı yenin@1 #r (Yağmur ormanlarında leopar pususuna dikkat edin),Leoparı yenin@1
3005023,Leopar Avcısı II,Leoparı yenin@1 #r (Yağmur ormanlarında leopar pususuna dikkat edin),Leoparı yenin@1
3005024,Leopar Avcısı III,Leoparı yenin@1 #r (Yağmur ormanlarında leopar pususuna dikkat edin),Leoparı yenin@1
3005025,Uçan Tavuk Avcısı I,"Uçan tavuğu yendi@1 #r (ovaların boş adalarında karşılaşacak, uçan tavuk ana tüy kaynaklarından biridir)",Uçan Tavuğu Yenmek@1
3005026,Uçan Tavuk Avcısı II,"Uçan tavuğu yendi@1 #r (ovaların boş adalarında karşılaşacak, uçan tavuk ana tüy kaynaklarından biridir)",Uçan Tavuğu Yenmek@1
3005027,Uçan Tavuk Avcısı III,"Uçan Tavuğu Yendi@1 #r (Uçan Tavuk, tüylerin ana kaynaklarından biridir)",Uçan Tavuğu Yenmek@1
3005028,Dövüş Tavuk Avcısı I,"Savaş tavuğunu 1 #r yenin (savaş tavuğu şiddetlidir, kızıl dünya adasında dikkatli olun)",Savaş Tavuğunu Yenmek@1
3005029,Dövüş Tavuk Avcısı II,"Savaş tavuğunu 1 #r yenin (savaş tavuğu şiddetlidir, kızıl dünya adasında dikkatli olun)",Savaş Tavuğunu Yenmek@1
3005030,Dövüş Tavuk Avcısı III,"Savaş tavuğunu 1 #r yenin (savaş tavuğu şiddetlidir, kızıl dünya adasında dikkatli olun)",Savaş Tavuğunu Yenmek@1
3005031,Çığlık Atan Tavuk Avcısı I,"Çığlık Atan Tavuğu Yenmek@1 #r (Cute Eye 'da öne çıkan türler, düşürülen@item_11069 # bazı sahne malzemeleri için malzeme olarak kullanılabilir)",Çığlık Atan Tavuğu Yenmek@1
3005032,Çığlık Atan Tavuk Avcısı II,"Çığlık Atan Tavuğu Yenmek@1 #r (Cute Eye 'da öne çıkan türler, düşürülen@item_11069 # bazı sahne malzemeleri için malzeme olarak kullanılabilir)",Çığlık Atan Tavuğu Yenmek@1
3005033,Çığlık Atan Tavuk Avcısı III,"Çığlık Atan Tavuğu Yenmek@1 #r (Cute Eye 'da öne çıkan türler, düşürülen@item_11069 # bazı sahne malzemeleri için malzeme olarak kullanılabilir)",Çığlık Atan Tavuğu Yenmek@1
3005034,Martı Avcısı I,Martıları yenin@1 #r (Martı tüyleri normalde su altında uçan yaylar ve oklar yapmak için kullanılabilir),Martıyı yen@1
3005035,Martı Avcısı II,Martıları yenin@1 #r (Martı tüyleri normalde su altında uçan yaylar ve oklar yapmak için kullanılabilir),Martıyı yen@1
3005036,Martı Avcısı III,Martıları yenin@1 #r (Martı tüyleri normalde su altında uçan yaylar ve oklar yapmak için kullanılabilir),Martıyı yen@1
3005037,Yengeç Avcısı I,"Yengeci@1 #r yenin (yengeç kelepçesine dikkat edin, maalesef yakalanırsa, atmak için birkaç kez daha saldırın)",Yengeç@1 'i yenin
3005038,Yengeç Avcısı II,"Yengeci@1 #r yenin (yengeç kelepçesine dikkat edin, maalesef yakalanırsa, atmak için birkaç kez daha saldırın)",Yengeç@1 'i yenin
3005039,Yengeç Avcısı III,"Yengeci@1 #r yenin (yengeç kelepçesine dikkat edin, maalesef yakalanırsa, atmak için birkaç kez daha saldırın)",Yengeç@1 'i yenin
3005040,Yan Yan Yengeç Avcısı I,Yan Yan Yengeç 'i yenin@1 #r (Yan Yan Yengeç kıyıdayken kimse magmaya dalmak istemez),Yan Yengeç 'i yenin@1
3005041,Yan Yan Yengeç Avcısı II,Yan Yan Yengeç 'i yenin@1 #r (Yan Yan Yengeç kıyıdayken kimse magmaya dalmak istemez),Yan Yengeç 'i yenin@1
3005042,Yan Yan Yengeç Avcısı III,Yan Yan Yengeç 'i yenin@1 #r (Yan Yan Yengeç kıyıdayken kimse magmaya dalmak istemez),Yan Yengeç 'i yenin@1
3005043,Ateşböceği Avcısı I,Ateş böceklerini yakalamak için@item_11320 # kullanın@1 #r (genellikle PeachTree Basin Ecology 'de görünür),Ateşböceklerini yakala@1
3005044,Ateşböceği Avcısı II,Ateş böceklerini yakalamak için@item_11320 # kullanın@1 #r (genellikle PeachTree Basin Ecology 'de görünür),Ateşböceklerini yakala@1
3005045,Ateşböceği Avcısı III,Ateş böceklerini yakalamak için@item_11320 # kullanın@1 #r (genellikle PeachTree Basin Ecology 'de görünür),Ateşböceklerini yakala@1
3005046,Maymun Kelebek Avcısı I,Kırmızı mersin kelebeğini yakalamak için@item_11320 # kullanın@1 #r (genellikle otlaktaki boş adaların yakınında görünür),Kırmızı kelebeği yakala@1
3005047,Maymun Kelebek Avcısı II,Kırmızı mersin kelebeğini yakalamak için@item_11320 # kullanın@1 #r (genellikle otlaktaki boş adaların yakınında görünür),Kırmızı kelebeği yakala@1
3005048,Maymun Kelebek Avcısı III,Kırmızı mersin kelebeğini yakalamak için@item_11320 # kullanın@1 #r (genellikle otlaktaki boş adaların yakınında görünür),Kırmızı kelebeği yakala@1
3005049,Mavi Kelebek Avcısı I,Mavi kelebekleri yakalamak için@item_11320 # kullanın@1 #r (genellikle otlaklardaki boş adaların yakınında görünür),Mavi Kelebeği Yakala@1
3005050,Mavi Kelebek Avcısı II,Mavi kelebekleri yakalamak için@item_11320 # kullanın@1 #r (genellikle otlaklardaki boş adaların yakınında görünür),Mavi Kelebeği Yakala@1
3005051,Mavi Kelebek Avcısı III,Mavi kelebekleri yakalamak için@item_11320 # kullanın@1 #r (genellikle otlaklardaki boş adaların yakınında görünür),Mavi Kelebeği Yakala@1
3005052,Kokulu Kelebek Avcısı I,Kokulu pembe kelebeği yakalamak için@item_11320 # kullanın@1 #r (genellikle otlaktaki boş adaların yakınında görünür),Kokulu Kelebeği Yakala@1
3005053,Kokulu Kelebek Avcısı II,Kokulu pembe kelebeği yakalamak için@item_11320 # kullanın@1 #r (genellikle otlaktaki boş adaların yakınında görünür),Kokulu Kelebeği Yakala@1
3005054,Kokulu Kelebek Avcısı III,Kokulu pembe kelebeği yakalamak için@item_11320 # kullanın@1 #r (genellikle otlaktaki boş adaların yakınında görünür),Kokulu Kelebeği Yakala@1
3005055,Beyaz kelebek avcısı I,Beyaz kokulu kelebeği yakalamak için@item_11320 # kullanın@1 #r (genellikle otlaktaki boş adaların yakınında görünür),Beyaz Kelebeği Yakala@1
3005056,Beyaz Kelebek Avcısı II,Beyaz kokulu kelebeği yakalamak için@item_11320 # kullanın@1 #r (genellikle otlaktaki boş adaların yakınında görünür),Beyaz Kelebeği Yakala@1
3005057,Beyaz Kelebek Avcısı III,Beyaz kokulu kelebeği yakalamak için@item_11320 # kullanın@1 #r (genellikle otlaktaki boş adaların yakınında görünür),Beyaz Kelebeği Yakala@1
3005058,Longxin Kelebek Avcısı I,Ejderha harfi kelebeğini yakalamak için@item_11320 # kullanın@1 #r (genellikle otlaktaki boş adaların yakınında görünür),Uzun Xin Kelebeğini Yakala@1
3005059,Longxin Kelebek Avcısı II,Ejderha harfi kelebeğini yakalamak için@item_11320 # kullanın@1 #r (genellikle otlaktaki boş adaların yakınında görünür),Uzun Xin Kelebeğini Yakala@1
3005060,Longxin Kelebek Avcısı III,Ejderha harfi kelebeğini yakalamak için@item_11320 # kullanın@1 #r (genellikle otlaktaki boş adaların yakınında görünür),Uzun Xin Kelebeğini Yakala@1
3005061,Dil Çanı Kelebek Avcısı I,Dil çanı kelebeğini yakalamak için@item_11320 # kullanın@1 #r (genellikle otlaktaki boş adaların yakınında görünür),Dil Bell Kelebek@1 yakalamak
3005062,Dil Çanı Kelebek Avcısı II,Dil çanı kelebeğini yakalamak için@item_11320 # kullanın@1 #r (genellikle otlaktaki boş adaların yakınında görünür),Dil Bell Kelebek@1 yakalamak
3005063,Dil Çanı Kelebek Avcısı III,Dil çanı kelebeğini yakalamak için@item_11320 # kullanın@1 #r (genellikle otlaktaki boş adaların yakınında görünür),Dil Bell Kelebek@1 yakalamak
3005064,Kar Tavşanı Avcısı I.,Kar Tavşanı @ 1 # r'yi yenin (Kar Tavşanları buz alanındaki en yaygın yaratıklardır ve hayatta kalmak için çok önemli bir kaynaktır.),Kar Tavşanı'nı @1 yenin
3005065,Kar Tavşanı Avcısı II.,Kar Tavşanı @ 1 # r'yi yenin (Kar Tavşanları buz alanındaki en yaygın yaratıklardır ve hayatta kalmak için çok önemli bir kaynaktır.),Kar Tavşanı'nı @1 yenin
3005066,Kar Tavşanı Avcısı III.,Kar Tavşanı @ 1 # r'yi yenin (Kar Tavşanları buz alanındaki en yaygın yaratıklardır ve hayatta kalmak için çok önemli bir kaynaktır.),Kar Tavşanı'nı @1 yenin
4001001,Göz kamaştırıcı ışık,"Denizde fener balıklarını yenin, ışıltılı çubuk yosun balıkları@item_11318 #@1 #r (fener balığı, genellikle derin denizde bulunan ışıltılı çubuk yosun balıkları)",Al@item_11318 #@1
4001002,Karanlığı uzaklaştır,@item_12599 #@1 almak için işleme #r (işleme için@item_797 # kullanmanız gerekir),İşleme almak@item_12599 #@1
4001003,Laneti Kaldır - Boarman Companion,"Uyuyan Boarman Savaşçısını uyandırmak ve lanetini kaldırmak için @item_12599# kullanın, sonra ona biraz @item_12502# ile davranın. #r(Boarman Savaşçılarını cezbetmek için geceleri @item_1200# ile barbekü yapmak. Doyduktan sonra şenlik ateşinin yanında kestirirler.)",Boarman Savaşçısını Kurtar @1
4001004,Oduncu olarak değiştirildi,Vahşi ortağa@item_11003 #@1 verin #r (@item_11003 # tutun ve teslim etmek için vahşi ortağa tıklayın),Vahşi arkadaşlara@item_11003 #@1 verin
4001005,Muhafız değişti,Vahşi ortağa@item_12003 #@1 verin #r (@item_12003 # tutun ve teslim etmek için vahşi ortağa tıklayın),Vahşi arkadaşlara@item_12003 #@1 verin
4001006,Ağaç dikmeye yardım et,@item_11023 #@1 'i Savage Partner@1' e #r (@item_11023 # tutun ve teslim etmek için Savage Partner 'a tıklayın),Vahşi arkadaşlara@item_11023 #@1 verin
4001007,Woodcutter Çalışma Alanı,Yerleştir@item_1204 #@1 #r (oduncu daha sonra@item_1204 # etrafında çalışacaktır),Yer@item_1204 #@1
4001008,Laneti Kaldır - Hunter Companion,"Uyuyan Boarman Spearman'ı uyandırmak ve lanetini kaldırmak için @item_12599# kullanın, sonra ona biraz @item_12502# ile davranın. #r(Boarman Spearmen'i cezbetmek için geceleri @item_1200# ile mangal yapmak. Doyduktan sonra şenlik ateşinin yanında kestirirler.)",Boarman Spearman'ı Kurtar @1
4001009,Sınıfı Okçu Olarak Değiştir,@item_12050#@1'i Hunter Yoldaşına teslim et. #r(@item_12050# tuşunu basılı tutun ve teslim etmek için Hunter Companion'a dokunun.),@item_12050#@1'i Avcı Yoldaş'a teslim et
