ID,名字,描述,获得方式
314,Red Alga,The main material to craft @item_12715#,Grows at the bottom of the #c0aba1ddeep sea#n. It will glow dimly around hot springs.
315,Game version is too low,Cook Advanced Food,
316,Game version is too low,Cook Advanced Food,
317,Game version is too low,Cook Advanced Food,
318,Game version is too low,Cook Advanced Food,
319,Game version is too low,Cook Advanced Food,
320,Game version is too low,Cook Advanced Food,
321,Peach Blossoms,Fresh grasses and colorful flowers.,Appears in #c0aba1dPeach Forest#n. Can be collected with shovels.
322,Blossoms,Nice to meet you again when flowers fall.,Appears in #c0aba1dPeach Forest#n. Can be collected with shovels.
323,Fallen Leaves,Trees everywhere are dropping bustling leaves.,Appears in #c0aba1dPeach Forest#n. Can be collected with shovels.
324,Cherry Fruit,Leaves that bear Cherries. @item_12500# can be obtained after destroying them.,
325,Larch Fruit,Leaves that bear Pinecone. @item_12503# can be obtained after destroying them.,
326,Arbor Fruit,Leaves that bear Arbor Fruit. @item_378# can be obtained after destroying them.,
327,Genwood Fruit,Leaves that bear Oxy. @item_12583# can be obtained after destroying them.,
328,Redwood Fruit,Leaves that bear Redwood Fruit. @item_11403# can be obtained after destroying them.,
329,Walnut Fruit,Leaves that bear Walnut. @item_12603# can be obtained after destroying them.,
330,Peach Fruit,Leaves that bear Peach. @item_12601# can be obtained after destroying them.,
331,Poplar Fruit,Leaves that bear Poplar Fruit. @item_12604# can be obtained after destroying them.,
332,Cherry Wood Branch,"Can be crafted into various tools or items on the @item_800#, or used as fuel.#rUse #c0aba1dAxe Tools#n can quickly collect.",Collected with axes inlaid with #c0aba1dintact#n Runes.
333,Cherry Wood Twig,"Can be crafted into various tools or items on the @item_800#, or used as fuel.#rCan be chopped quickly with #c0aba1dAxes#n. It can also be used as #c0aba1dsnowman's nose#n.",Collected with axes inlaid with #c0aba1dintact#n Runes.
334,Larch Branch,"Can be crafted into various tools or items on the @item_800#, or used as fuel.#rUse #c0aba1dAxe Tools#n can quickly collect.",Collected with axes inlaid with #c0aba1dintact#n Runes.
335,Larch Twig,"Can be crafted into various tools or items on the @item_800#, or used as fuel.#rCan be chopped quickly with #c0aba1dAxes#n. It can also be used as #c0aba1dsnowman's nose#n.",Collected with axes inlaid with #c0aba1dintact#n Runes.
336,Genwood Branch,"Can be crafted into various tools or items on the @item_800#, or used as fuel.#rUse #c0aba1dAxe Tools#n can quickly collect.",Collected with axes inlaid with #c0aba1dintact#n Runes.
337,Genwood Twig,"Can be crafted into various tools or items on the @item_800#, or used as fuel.#rCan be chopped quickly with #c0aba1dAxes#n. It can also be used as #c0aba1dsnowman's nose#n.",Collected with axes inlaid with #c0aba1dintact#n Runes.
338,Walnut Tree Branch,"Can be crafted into various tools or items on the @item_800#, or used as fuel.#rUse #c0aba1dAxe Tools#n can quickly collect.",Collected with axes inlaid with #c0aba1dintact#n Runes.
339,Walnut Tree Twig,"Can be crafted into various tools or items on the @item_800#, or used as fuel.#rCan be chopped quickly with #c0aba1dAxes#n. It can also be used as #c0aba1dsnowman's nose#n.",Collected with axes inlaid with #c0aba1dintact#n Runes.
340,Peach Tree Branch,"Can be crafted into various tools or items on the @item_800#, or used as fuel.#rUse #c0aba1dAxe Tools#n can quickly collect.",Collected with axes inlaid with #c0aba1dintact#n Runes.
341,Peach Tree Twig,"Can be crafted into various tools or items on the @item_800#, or used as fuel.#rCan be chopped quickly with #c0aba1dAxes#n. It can also be used as #c0aba1dsnowman's nose#n.",Collected with axes inlaid with #c0aba1dintact#n Runes.
342,Poplar Branch,"Can be crafted into various tools or items on the @item_800#, or used as fuel.#rUse #c0aba1dAxe Tools#n can quickly collect.",Collected with axes inlaid with #c0aba1dintact#n Runes.
343,Poplar Twig,"Can be crafted into various tools or items on the @item_800#, or used as fuel.#rCan be chopped quickly with #c0aba1dAxes#n. It can also be used as #c0aba1dsnowman's nose#n.",Collected with axes inlaid with #c0aba1dintact#n Runes.
344,Corn Powder,A basic cooking material that's used in many dishes.,
345,Cotton Sapling,Cotton Tree Seedling,
346,Giant Scallop,"A large clam that grows in the sea and may sometimes get rushed to the shore. When in water, it'll open regularly, and if you're lucky enough, you may find @item_11655# in it!",
348,Mn Block,A shiny block crafted from lots of @item_12614#,
349,Redwood Branch,"Can be crafted into various tools or items on the @item_800#, or used as fuel.",Collected with axes inlaid with #c0aba1dintact#n Runes.
350,Redwood Twig,"Can be crafted into various tools or items on the @item_800#, or used as fuel. It can also be used as #c0aba1dsnowman's nose#n.",Collected with axes inlaid with #c0aba1dintact#n Runes.
351,Light Beam,,
352,Celesthium Light Beamer,"#rReceive#c0aba1dCelesthium signals#n and transmit them. When triggered by any Switch or Transducer, it will output Celesthium signal beam at the intensity of 15.",
353,NOT Gate,"After placement, it can continuously output #c0aba1dCelesthium Signal#n. When the input end of the NOT Gate receives a signal, it will not output a Celesthium Signal. The output end of the NOT Gate is always the opposite of the input.",
354,AND Gate,Both input ends of the AND Gate need to receive the #c0aba1dCelesthium Signal#n at the same time for the output end to output the #c0aba1dCelesthium Signal#n.,
355,OR Gate,"When one of the input ends of the OR Gate receives a #c0aba1dCelesthium Signal, the output side will output the #c0aba1dCelesthium Signal.",
356,Celesthium Diverter,"When the input end of a diverter receives a signal, the output side that is currently turned on will output the received #c0aba1dCelesthium Signal#n. Each output end can be interactively switched between #c0aba1dON/OFF state#n.",
357,Celesthium Delayer,"After placement, you can use it to adjust the interval of the #c0aba1d Celesthium Signal#n. Each darkening of the bar shown on the Delayer will increase the signal interval by 0.1 seconds.",
358,Switch,"After pulling down the switch, @item_352# and @item_353# can be activated.",
359,Transducer-Touch,"Once placed, it can only be used to activate @item_352# and @item_353# when under #c0aba1dany pressure#n.",
360,Transducer-Ordinary,"Once placed, it can only be used to activate @item_352# and @item_353# when under #c0aba1dpressures from non-items#n.",
361,Transducer-Creature,"Once placed, it can only be used to activate @item_352# and @item_353# when under only #c0aba1dcreature pressures#n (pressure from players cannot be detected).",
362,Transducer-Sandstone,"Once placed, it can only be used to activate @item_352# and @item_353# when under #c0aba1dpressures from non-items#n.",
363,Button-Touch,Used to activate @item_352# and @item_353#. Can only be placed on the #c0aba1dside of the block#n and pressure can be detected.#rUse @item_11070# on it to switch to #c0aba1dloop#n mode. Switch between #c0aba1don/off states#n at intervals.,
364,Button-Ordinary,Used to activate @item_352# and @item_353#.#rCan only be placed on the #c0aba1dside of the block#n and has a quick restoration time.#rUse @item_11070# on it to switch to #c0aba1dloop#n mode. Switch between #c0aba1don/off states#n at intervals.,
365,Celesthium Blocker,"The Blocker #c0aba1dhalves#n the input signal and outputs it by default. After interacting with the Blocker, you can switch its blocking level to decrease the output signal by a different amount for each level.",
366,Celesthium Counter,The input end on the back of the counter will increase the recorded number by 1 every time it receives a Celesthium Signal. The output end will output a signal with the corresponding intensity according to the number recorded by the counter when the input end on the side receives the signal.,
367,Robot Arm,"The Robot Arm will push out 1 grid away when receiving Celesthium signals and retrieve when power off.#rCan be switched into Signal Mode with a @item_11070# when #c0aba1dCelesthium is off#n. Under this mode, the length of the extended Robot Arm is decided by the #c0aba1dsignal intensity#n.#rWhen it meets blocks, it will #c0aba1dpush them away#n.",
368,Push-pull Robot Arm,"The Robot Arm will push out 1 grid away when receiving Celesthium signals and retrieve when power off.#rCan be switched into Signal Mode with a @item_11070# when #c0aba1dCelesthium is off#n. Under this mode, the length of the extended Robot Arm is decided by the #c0aba1dsignal intensity#n.#rWhen it meets blocks, it will #c0aba1dcatch them#n.",
369,Collection Pipe,"It can collect items from the #c0aba1dlarge end#n, and transmit them to the #c0aba1dsmall end#n.",
370,Transmission Pipe,It can transmit the incoming items to the #c0aba1doutlet#n,
371,Detection Pipe,"It can transmit the incoming items to the #c0aba1doutlet#n. A #c0aba1d Celesthium Signal#n will be emitted for each item transmitted, while passable transmission items can be selected in the detection pipeline page.",
372,Celesthium Booster,"After receiving the Celesthium Signal, the #c0aba1ditem that enters the booster#n will be thrown out. The throwing strength depends on the #c0aba1dsignal intensity#n.",#c0aba1dDon't imitate any behaviors in game.#n
373,Key Door,A door that requires @item_12709# to open.,
374,Celesthium Comparator,"#c0aba1dComparator Mode:#nCompare the input Celesthium signals. It will output Celesthium signals only when back-end Celesthium intensity is #c0aba1dequal to or greater than#n side Celesthium intensity.#r#c0aba1dRandom Mode:#nWhen the back-end contains Celesthium, the output-end will output Celesthium signal of #c0aba1drandom intensity#n. When Celesthium is contained at both back-end and side, the output end will #c0aba1drandomly output#n one of the signals.#rUse @item_11070# to tap on it to switch to input mode.#rThe function can take effect on machinery.",
375,Citrine Board,A basic building material widely used in wooden buildings.,
376,Citrine Stair,Solid-wood Stair that can be placed to face different directions from different angles.,
377,Citrine Lamina,A thin wood board at the height of a quarter grid. Can be stacked to change the thickness.,
378,Arbor Fruit,#c0aba1dEat it#n to get Arbor Seed and get a short jumping bonus.,A fruit that grows on the Rainforest Arbor on Miras.
379,Arbor Fruit Block,A fruit that grows on the Rainforest Arbor.,
380,Shrub Sapling,"Sow it in a @item_103#, and it will grow into a @item_392#",
382,Rainforest Arbor Sapling,"Sow it in a @item_103#, and it will grow into a Rainforest Arbor.",
383,Banana Sapling,"Sow it in a @item_103#, and it will grow into a Banana Tree.",There is a chance to obtain by destroying Banana Tree Leaves
384,Banana Tree Leaves,Can be used for decoration. There is a chance to drop @item_383# after being destroyed.,
385,Banana Block,Delicious banana that can be used to tame Monkeys.,@Null@
386,Banana Tree Trunk,The trunk of a Banana Tree. Can be used as decoration.,@Null@
387,Celesthium Calculator,"It can perform #c0aba1daddition or subtraction#n on the Celesthium Signals input from the #c0aba1dback end#n and those from the #c0aba1dleft and right ends#n, and output the result. #rAfter placement, you can switch between addition and subtraction mode.",
390,Patterned Pillar,A unique block that can be placed multiple times on a single block space to increase possibilities.,@Null@
392,Shrub,A shrub that grows in a rainforest. Its spikes will prevent creatures from jumping and damage them.,@Null@
394,Stardust Leaves,A leaf soaked in starlight that will appear on a night with a clear sky. It can also be used as #c0aba1dsnowman's headwear#n.,
395,Rainforest Arbor Leaves,Can be used as fuel for @item_1200# or as #c0aba1dsnowman's headwear#n.,
