ID,名字,描述,购买提示,特别效果1描述,特别效果2描述,特别效果3描述,特别效果4描述,特别效果5描述,特别效果6描述
373,Saralina,"¡Pitcher con puntería letal!
¡Atrapa esto, es mi regalo para ti!",,Avatar: Desbloquear Avatar,Efecto Corporal: ¡Chispas estallan desde la cabeza!,,,,
374,Cariño,"Cariño es la hermanita de Rarity, siempre ansiosa por ayudar a su hermana mayor pero generalmente termina complicando las cosas. Es miembro fundador de la Legión Ternura y pasa su tiempo con Manzanilla y Shining Lulu buscando sus propios talentos. Aunque su mayor deseo es vivir felizmente para siempre con su hermana.",,Avatar: Desbloquear Avatar,Efecto Corporal: ¡Las notas musicales te rodean!,,,,
375,Shining Lulu,"A Shining Lulu le gustan más las historias de aventuras que las emocionales. Siempre está llena de energía y un poco masculina. Aunque sus habilidades de vuelo son algo limitadas, utiliza hábilmente sus alas para potenciar su tabla de vuelo y realizar una serie de maniobras intrincadas.",,Avatar: Desbloquear Avatar,Efecto Corporal: ¡Puntos de luz flotando sobre el cuerpo!,,,,
376,,,,,,,,,
377,,,,,,,,,
378,Shanzhu,"Oh, la fruta redonda, regordeta y redonda,
Un abrigo morado y pulpa nevada, verdaderamente profundo.
Su sabor, una sinfonía de dulce y agrio,
La fragancia de la naturaleza, un regalo para devorar.",,Avatar: Desbloquear Avatar,Efecto Corporal: ¡Las flores de mangostán te rodean!,,,,
379,Chef Purrfecto,"Chef Meow, un renombrado maestro culinario proveniente de una prestigiosa estirpe dentro de la industria culinaria, nunca deja de sorprender a los entusiastas de la comida. Su mantra resuena, ""Sea cual sea el pez, entre mis hábiles garras, sin duda surgirá una obra maestra deleitable"".",,Avatar: Desbloquear Avatar,Huellas de gatos en lugares recorridos.,,,,
380,Agente Nannie,"Un miembro distinguido del estimado equipo médico caprino. Equipada con su avanzada tabla tecnológica, posee un conocimiento integral de todos los agentes que requieren atención médica. En momentos de crisis, llega rápidamente, administrando curación con su solución regenerativa, reparando a todos los necesitados.",,Avatar: Desbloquear Avatar,,,,,
381,Omnia,"Un enigmático enviado desde el reino del vacío, emerge en medio del misterio. Con una fe inquebrantable en el cosmos expansivo, se entrega voluntariamente al abrazo de la oscuridad. Un planeta desolado sirve como su morada solitaria, pero no puede contener su insaciable anhelo por lo desconocido. Cuidado, capturarlo es una tarea esquiva, ya que cada manifestación suya es solo una ilusión encantadora.",,Avatar: Desbloquear Avatar,Efecto corporal: Energía del vacío,,,,
382,Princesa de nieve Elena,"Elena, la princesa del hielo y la nieve, desborda una personalidad abierta y gentil, conquistando el cariño de los elfos del bosque. Como espíritu del bosque, irradia calidez y aceptación, iluminando el camino para todos.",,Avatar: Desbloquear Avatar,Efecto de apariencia: ¡Rodeada de impecables copos de nieve!,"Característica: ¡Como la Princesa de nieve, permanece indemne ante cualquier efecto congelación!",Marco de Avatar: Desbloquea automáticamente el marco de avatar dinámico después de obtenerlo.,Huellas: Deja tras de sí un rastro de huellas coloridas de copos de nieve al andar.,
383,Princesa de nieve Evelyn,"Evelyn, la Dama de cristal de hielo, es la hermana de Elena, poseedora de una personalidad reservada y firme, hallando consuelo en la reclusión del bosque. Solo emerge en momentos de peligro, brindando apoyo inquebrantable a su hermana, la Princesa Elena.",,Avatar: Desbloquear Avatar,Efecto de apariencia: ¡Rodeada de impecables copos de nieve!,"Característica: ¡Como la Princesa de nieve, permanece indemne ante cualquier efecto congelación!",Marco de Avatar: Desbloquea automáticamente el marco de avatar dinámico después de obtenerlo.,,
384,Señor de los Peces Gemelos Isis,"Poema del Agua, una leyenda de amor. 
Tótem del Mar Estelar, donde las almas claman. 
Este antiguo guardián de los océanos es tanto redentor como mártir.",,Avatar: Desbloquear Avatar,Efecto Corporal: ¡El cuerpo está envuelto en la energía de Piscis!,,,,
385,Señora de los Peces Gemelos Helena,"Nacida de Piscis, mensajera del mar. 
Las lágrimas caen en el vasto océano, donde los peces saborean la tristeza. 
En medio de la vasta extensión estrellada, ella baila al susurro de los peces.",,Avatar: Desbloquear Avatar,Efecto Corporal: ¡El cuerpo está envuelto en la energía de Piscis!,,,,
386,Guardiana del Vacío Serina,"En esta noche de vacío cósmico, se reorganiza el mazo. 
Los ciclos de tiempo, las pesadillas asedian, y se cierne una guerra maligna. 
Una sombra fugaz en la oscuridad, mi golpe es rápido.",,"Transformación Especial: ¡Experimenta la transformación en el juego, alterando tu apariencia y estado!",#cda5b0aCambio de Atuendo: Cambia al atuendo de Sombra del Vacío. Haz clic en el botón izquierdo para obtener una vista previa.#n,Transformar: Haz clic en el botón de la izquierda para transformarlo en una bestia.,#cda5b0aNarración Exclusiva: La narración exclusiva se reproducirá dentro del mapa. ¡Haz clic en el botón izquierdo para escuchar!#n,Marco de Avatar: ¡Desbloquea la apariencia para obtener un Marco de Avatar exclusivo!,
387,Sombra del Vacío Serina,"Dispersas a través de la noche, las estrellas están infundidas con energía del vacío. 
Una estela en el cielo nocturno, susurrando un hechizo de resurrección. 
El largo cabello danzante teje mi armadura de sombras.",,"Transformación Especial: ¡Experimenta la transformación en el juego, alterando tu apariencia y estado!",#cda5b0aCambio de Atuendo: Cambia al atuendo de Guardiana del Vacío. Haz clic en el botón izquierdo para obtener una vista previa.#n,Transformar: Haz clic en el botón de la izquierda para transformarlo en una bestia.,#cda5b0aNarración Exclusiva: La narración exclusiva se reproducirá dentro del mapa. ¡Haz clic en el botón izquierdo para escuchar!#n,Marco de Avatar: ¡Desbloquea la apariencia para obtener un Marco de Avatar exclusivo!,
388,Flores Exquisitas,"Girando el destino en la obra, protegiendo la patria en la realidad.
Soy la Princesa de las Flores, bailando dentro del pabellón.
—La apariencia de colaboración de la Ópera de Hunan “Princesa de las Flores”",,Avatar: Desbloquear Avatar,Efecto Corporal: ¡Las flores te rodean!,,,,
389,Chico Dragón,"Que la fortuna ilumine a los examinados, permitiéndoles responder cada pregunta con acierto.",,Avatar: Desbloquear Avatar,Efecto de apariencia: Una lluvia de monedas doradas cae a su alrededor.,,,,
390,Chica Koi,"¿Quién dijo que los peces solo tienen una memoria de siete segundos?! Espera, ¿quién acaba de regalarme este paquete rojo?",,Avatar: Desbloquear Avatar,Efecto Corporal: ¡Te envuelve en unos puntos de luces dorados!,,,,
391,,,,,,,,,
392,,,,,,,,,
393,,,,,,,,,
394,Dulce Amor de Bayas,"La verdadera identidad de Dulce Amor de Bayas yace en su papel como un elfo del pastel de frutas. Ella se deleita en ocultar sus talentos, revelándolos solo cuando nadie está cerca. En secreto, ella conjura pasteles dulces en un largo banco usando magia.",,Avatar: Desbloquear Avatar,Efecto Corporal: ¡Las bayas envuelven el cuerpo!,,,,
395,Angelica,"Angelica sirve como una enviada del reino celestial. Su misión es transmitir mensajes de amor y esperanza a los mortales. Con sus poderes curativos, ella atiende las heridas de las personas, trayendo calor y luz a sus corazones.",,Avatar: Desbloquear Avatar,Efecto Corporal: ¡La energía curativa te rodea!,,,,
396,Mini - Avión de Combate Carmesí,"Una forma de vida mecánica que prioriza la velocidad y el poder de fuego. Su cuerpo entero carmesí se asemeja a un jet de combate de alta velocidad. Cuatro cuchillas de energía están integradas en ambos lados de su fuselaje, listas para cortar a través de los enemigos.",,Avatar: Desbloquear Avatar,Efecto Corporal: ¡Las llamas bailan alrededor del cuerpo!,Transformar: Haz clic en el botón para transformarte en modo jet de combate.,,,
397,Moda de Dragón,"Como un creador de tendencias poco convencional, lleva sueños a través de las tierras, brindando oportunidades a quienes buscan innovación.",,Avatar: Desbloquear Avatar,Efecto de apariencia: Una lluvia de monedas doradas cae a su alrededor.,,,,
398,Fitter,"El padre de Fitter lidera el clan de asesinos del continente de Norland. Cuando sus padres desaparecieron mientras luchaban contra monstruos del Vacío, Fitter comenzó una búsqueda para aventurarse en el misterioso reino del Vacío para encontrarlos.",,Avatar: Desbloquear Avatar,Efecto Corporal: ¡El poder del Vacío flota alrededor del cuerpo!,,,,
399,Eilo,"Originalmente una buena estudiante en la Escuela de Norland y una ""pequeña princesa"" protegida por sus padres, Eilo despertó inesperadamente la habilidad de entrar en el reino del Vacío. Guiada por Fitter, se ha convertido en una hábil asesina, cazando criaturas del Vacío junto a Fitter.",,Avatar: Desbloquear Avatar,Efecto Corporal: ¡El poder del Vacío flota alrededor del cuerpo!,,,,
400,La Niña de la Linterna,"La Niña de la Linterna, nacida y criada en un pueblo rústico, hereda la artesanía de la linterna transmitida a través de generaciones de su familia. Desde una edad temprana, se convierte en aprendiz de su abuelo, adentrándose en la artesanía de la fabricación de linternas. Su maestría en este oficio es incomparable, ya que combina hábilmente una variedad de materiales y técnicas para crear distintivas linternas. Con una dedicación inquebrantable, impregna cada creación con emociones, dándoles vida con una presencia cautivadora.",,Avatar: Desbloquear Avatar,Efecto de cuerpo: ¡flores amarillas están a tu alrededor!,,,,
401,StarSpeed,"StarSpeed, un empleado de la mensajería interestelar ""Star Express"", tiene la importante tarea de entregar paquetes entre planetas. Atraviesa la vastedad cósmica, creyendo que su trabajo juega un papel integral en el mantenimiento de la armonía y la prosperidad del universo. Reconociendo la singularidad de cada ecosistema planetario, sigue meticulosamente los protocolos de la empresa para asegurar la entrega segura y puntual de cada paquete.",,Avatar: Desbloquea Avatar,Huellas: Deja huellas de intercambio interestelar dondequiera que camines.,,,,
402,Chica Naranja,"La Chica Naranja es una alma sensible, fácilmente conmovida por el mundo que la rodea. Sus lágrimas fluyen libremente mientras expresa sus emociones, pero no son una señal de debilidad; más bien, revelan sus auténticos sentimientos. Alberga una profunda amabilidad y trata a todos con sinceridad y amor. Aunque pueda parecer tímida, su valentía y resistencia brillan intensamente cuando se enfrenta a desafíos.",,Avatar: Desbloquear Avatar,Huella: Deja las huellas de cangrejo donde quiera que camines.,,,,
403,Ink Bamboo (Permanent),"Ink Bamboo es un hada que reside en una pintura a tinta. Lleva una vida solitaria, acompañada sólo por bambú como su fiel compañero e tinta como su confidente de confianza. Sus pinturas exhiben una calidad ancha y sin costuras, capturando el grace y la resistencia inherentes en el bambú con gran elocuencia.",,Avatar: Desbloquea Avatar,,,,,
404,Comet,"Comet presume de habilidades excepcionales de pilotaje y avanzadas capacidades de navegación interestelar. Su nave se desliza rápidamente por la inmensidad del espacio interestelar, siempre llegando a su destino con precisión milimétrica. Además, es excelente como mecánica, hábil en la reparación y mantenimiento de diversas naves espaciales y equipos mecánicos.",,Avatar: Desbloquea Avatar,Efecto corporal: ¡Luces de estrella te rodean!,,,,
405,Crimson Guardian,"En la cultura tradicional china, el dragón ha simbolizado desde hace mucho tiempo la fuerza y la buena fortuna. Específicamente diseñado por Hasbro para el Año del Dragón, la edición limitada [Crimson Guardian] te invita a enfrentar desafíos sin miedo y superar obstáculos en este año propicio.",,Avatar: Desbloquea Avatar,Efecto de cuerpo: ¡Las llamas te rodean!,Transformación: ¡Haz clic en el botón de la derecha para cambiar entre formas de robot y vehículo!,Huellas: Deja las huellas del dragón dondequiera que camines.,,
406,Cherry Insight,"Cherry Insight es un niño amable y de corazón puro, encarnando las cualidades de las flores de cerezo. Él cree que cada flor de cerezo tiene su propia historia única, y él es el dispuesto a escuchar estos cuentos.",,Avatar: Desbloquear Avatar,Huellas: Deja huellas de flores en donde camina.,,,,
407,Spring Cherry,"Viviendo en un pintoresco pueblo rodeado de flores de cerezo, Spring Cherry espera ansiosamente la oportunidad de encontrar su destino cada año cuando los cerezos florecen como una pintura poética.",,Avatar: Desbloquear Avatar,Huellas: Deja huellas de flores de hojas dondequiera que camines.,,,,
408,Frey,"Frey, el dios que supervisa la luz del sol y las cosechas, infunde vitalidad y vigor en la tierra. También se encarga de liderar a sus compañeros en las batallas. A través de estos intensos conflictos, despliega constantemente su brillantez y honor como una gran deidad.",,Avatar: Desbloquear Avatar,Efecto corporal: ¡Runas sagradas te rodean!,Huella: Deja huellas de sol dondequiera que camines.,,,
409,Bendición de Bayas Lin Yun,"Lin Yun, la deidad guardiana encargada de vencer las fuerzas malévolas, lleva consigo la solemne tarea de proteger el mundo mortal. Armada con la sabiduría y el coraje como sus armas, y guiada por la bondad y la justicia como sus principios, asegura la armonía y la tranquilidad del mundo.",,Avatar: Desbloquear Avatar,Efecto del cuerpo: ¡El cuerpo se envuelve en fresas!,,,,
410,Conejo Donut Yue Po,"Yue Po, un conejo de habilidad excepcional y gran riqueza, mantiene una sed de exploración en el mundo desconocido. Se deleita en recorrer lejanos lugares, buscando nuevas y fascinantes experiencias.",,Avatar: Desbloquear Avatar,Efecto corporal: ¡El cuerpo está envuelto en crema de queso!,,,,
411,,,,,,,,,
