ID,名字,描述,购买提示,特别效果1描述,特别效果2描述,特别效果3描述,特别效果4描述,特别效果5描述,特别效果6描述
374,Sweetie Belle,"Sweetie Belle é a irmã mais nova de Rarity, sempre pronta a ajudar sua irmã, mesmo que às vezes acabe atrapalhando. Ela é membro fundadora da Legião Fofura e passa seu tempo desenvolvendo seus talentos com Lili Maçã e Lulu Brilhante. Mas seu maior desejo é viver feliz para sempre com sua irmã.",,Avatar: Liberar Avatar,Efeito do corpo: Notas musicais flutuando ao seu redor!,,,,
375,Scootaloo,"Lulu Brilhante prefere histórias de aventura a histórias dramáticas. Ela é cheia de energia e está sempre aprontando. Suas habilidades de voo são limitadas, mas ela usa suas asas para levantar sua prancha e realizar uma série de manobras complicadas.",,Avatar: Liberar Avatar,Efeito do corpo: Há pontos de luz em sua volta!,,,,
376,,,,,,,,,
377,,,,,,,,,
378,Shanzhu,"Bela fruta redonda e gordinha,
Roxa por fora e por dentro branquinha.
De sabor doce e azedinho,
Seu aroma é muito cheirosinho.",,Avatar: Liberar Avatar,Efeito do corpo: Flores de mangostão em volta!,,,,
379,Chef Miau,Este gato é um cozinheiro famoso que vem de uma linhagem famosa dentro da indústria culinária. Sua criações sempre impressionam os clientes. Ele sempre fala: “Qualquer peixe que passe por minhas patinhas habilidosas viram uma obra de arte.”,,Avatar: Liberar Avatar,Pegadas de caminhada: Deixe pegadas de gato onde quer que você ande.,,,,
380,Agente Nannie,"Um membro de destaque da equipe médica cabra. Ela usa sua placa de alta tecnologia para estar sempre atenta a quais agentes precisam de cuidado médico. Quando necessário, ela sempre chega rapidamente para curar quem precisa com suas soluções curativas.",,Avatar: Liberar Avatar,,,,,
381,Omnia,"Este enviado do plano do vazio chega sempre envolto em mistério. Sua fé inabalável na expansão do cosmos permite a ele se render sem medo ao abraço da escuridão. Ele se refugia em um planeta desolado, mas isto não contém seu desejo de exploração. Capturá-lo não é nada fácil, já que suas aparições são sempre ilusões passageiras.",,Avatar: Liberar Avatar,Efeito Corporal: A energia do vazio está flutuando pelo seu corpo!,,,,
382,"Elena, Princesa da Neve","Elena, a princesa da neve, tem uma personalidade aberta e gentil, sendo adorada pelos elfos da floresta. Ela é um espírito da floresta que emana calor e aceitação, atuando como um sinal de luz para todos.",,Avatar: Liberar Avatar,Efeito da Skin: Cercada de flocos de neve magníficos!,"Característica: Como Princesa da Neve, ela não é afetada por efeitos de congelamento!",Quadro de Avatar: Libera o quadro de avatar automaticamente ao ser obtido.,Pegada: Um rastro de pegadas coloridas é deixado da neve ao caminhar.,
383,"Evelyn, Princesa da Neve","Evelyn, a cavaleira do Cristal de Gelo, é a irmã de Elena. Ela é reservada e constante e gosta da solidão da floresta. Ela só sai de lá em tempos de perigo para apoiar sua irmã, a Princesa Elena.",,Avatar: Liberar Avatar,Efeito da Skin: Cercada de flocos de neve magníficos!,"Característica: Como Princesa da Neve, ela não é afetada por efeitos de congelamento!",Quadro de Avatar: Libera o quadro de avatar automaticamente ao ser obtido.,,
384,Ísis - Senhora dos Peixes Gêmeos,"Um poema da água, uma lenda de amor. 
Símbolo do mar de estrelas, onde as almas choram. 
Esta antiga guardiã dos oceanos é uma redentora e uma mártir.",,Avatar: Liberar Avatar,Efeito do corpo: O corpo é envolvido pela energia de Peixes.,,,,
385,Helena - Senhora dos Peixes Gêmeos,"Uma mensageira do mar, nascida em Peixes. 
Suas lágrimas caem sobre o oceano e os peixes sentem sua tristeza. 
Ela dança para os peixes debaixo das estrelas.",,Avatar: Liberar Avatar,Efeito do corpo: O corpo é envolvido pela energia de Peixes.,,,,
386,Serina - Guardiã do Vazio,"As cartas são embaralhadas nesta noite de vazio cósmico. 
O pesadelo e a guerra se aproximam à medida que o tempo passa. 
O golpe vem subitamente de uma sombra na escuridão.",,"Transformação Especial: Experimente uma metamorfose dentro do jogo, transformando sua aparência e status!",#cda5b0aMudança de aparência: Muda para a roupa Sombra do Vazio. Clique no botão esquerdo para uma prévia.#n,Transformação: Clique no botão à esquerda para se transformar em uma fera.,#cda5b0aDublagem exclusiva: Dublagem exclusiva dentro do mapa. Clique no botão esquerdo para ouvir!#n,Quadro de Avatar: Desbloqueie a Skin para obter um Quadro de Avatar exclusivo!,
387,Serina - Sombra do Vazio,"As estrelas espalhadas pela noite absorvem a energia do vazio. 
Uma antiga inscrição suspira um encantamento de ressurreição. 
Os cabelos longos trançam a minha armadura de sombras.",,"Transformação Especial: Experimente uma metamorfose dentro do jogo, transformando sua aparência e status!",#cda5b0aMudança de aparência: Muda para a roupa Guardiã do Vazio. Clique no botão esquerdo para uma prévia.#n,Transformação: Clique no botão à esquerda para se transformar em uma fera.,#cda5b0aDublagem exclusiva: Dublagem exclusiva dentro do mapa. Clique no botão esquerdo para ouvir!#n,Quadro de Avatar: Desbloqueie a Skin para obter um Quadro de Avatar exclusivo!,
388,Flores Deslumbrantes,"O destino muda como uma brincadeira que protege a terra.
Eu sou a princesa das flores, que dança no pavilhão.
- Skin em colaboração com a Opera de Hunan “Princesa das Flores”",,Avatar: Liberar Avatar,Efeito do corpo: Flores cercam você.,,,,
389,Garoto Dragão,Desejo que todos os candidatos tenham sorte e que consigam responder todas as questões corretamente.,,Avatar: Liberar Avatar,Efeito da Skin: Uma chuva de moedas douradas está sempre presente!,,,,
390,Garota Koi,Quem disse que peixes têm memória curta? Espera aí! Quem me deu esse presente?,,Avatar: Liberar Avatar,Efeito do corpo: Há pontos de luz dourados em sua volta!,,,,
391,,,,,,,,,
392,,,,,,,,,
393,,,,,,,,,
394,Queridinha Amora,"A Queridinha Amora é, na verdade, um elfo da torta de frutas. Ela adora esconder seus talentos, e só revela eles quando não tem ninguém por perto. Aí ela invoca bolos e tortas usando sua magia.",,Avatar: Liberar Avatar,Efeito do corpo: Amoras envolvem o corpo.,,,,
395,Angélica,Ela é uma enviada do reino celeste. Sua missão é trazer mensagens de amor e esperança aos mortais. Ela usa seus poderes de cura para cuidar dos feridos e acalmar sua mente.,,Avatar: Liberar Avatar,Efeito do corpo: Energia de cura envolve seu corpo.,,,,
396,Mini - Avião Carmesim,"Uma forma de vida mecânica, cheia de velocidade e poder de fogo. Seu corpo é como o de um caça de alta velocidade. Suas quatro lâminas de ambos os lados estão prontas para cortar qualquer inimigo que se aproxime.",,Avatar: Liberar Avatar,Efeito do corpo: Chamas dançam ao redor do corpo.,Transformação: Clique no botão para entrar no modo caça.,,,
397,Moda Dracônica,"Carrega sonhos pela terra e cria novas tendências, trazendo novas oportunidades a quem busca novidades.",,Avatar: Liberar Avatar,Efeito da Skin: Uma chuva de moedas douradas está sempre presente!,,,,
398,Fitter,Seu pai lidera o clã de assassinos do continente de Norland. Seus pais desapareceram lutando contra monstros do Vazio e ele partiu em direção ao misterioso reino do Vazio em busca deles.,,Avatar: Liberar Avatar,Efeito do corpo: Poder do Vazio flutua ao redor do corpo!,,,,
399,Eila,"Ela já foi uma estudante exemplar na escola de Norland, uma princesinha protegida por seus pais. Mas ela acabou revelando a habilidade de entrar no reino do Vazio. Ela se tornou uma assassina talentosa que caça criaturas do Vazio junto com Fitter.",,Avatar: Liberar Avatar,Efeito do corpo: Poder do Vazio flutua ao redor do corpo!,,,,
400,Lantern Girl,"Lantern Girl, nascida e criada em uma vila rústica, herda a habilidade de produzir lanternas passada por gerações em sua família. Desde a tenra idade, ela se torna aprendiz do seu avô, aprofundando-se na arte de produzir lanternas. Sua maestria nesta arte é incomparável, pois ela habilmente mistura uma variedade de materiais e técnicas para criar lanternas distintas. Com dedicação incansável, ela imbui cada criação com emoções, trazendo-as à vida com uma presença cativante.",,Avatar: Desbloquear Avatar,Efeito Corporal: Flores amarelas estão ao seu redor!,,,,
401,StarSpeed,"StarSpeed, um funcionário da transportadora interestelar ""Star Express"", tem a importante missão de entregar pacotes entre planetas. Ele atravessa o espaço cósmico, acreditando que seu trabalho desempenha um papel fundamental na manutenção da harmonia e da prosperidade do universo. Reconhecendo a singularidade de cada ecossistema planetário, ele segue meticulosamente os protocolos da empresa para garantir a entrega segura e pontual de cada pacote.",,Avatar: Desbloquear avatar,Pegada: Deixa pegadas interestelares por onde você passa.,,,,
402,Garota Laranja,"A Garota Laranja é uma alma sensível, facilmente tocada pelo mundo ao seu redor. Suas lágrimas fluem livremente à medida que ela expressa suas emoções, mas não são um sinal de fraqueza; em vez disso, revelam seus sentimentos autênticos. Ela abriga uma profunda bondade e trata todos com sinceridade e amor. Embora possa parecer tímida, sua coragem e resiliência brilham intensamente quando enfrenta desafios.",,Avatar: Desbloquear Avatar,Pegada: Deixa as pegadas de caranguejo onde quer que você ande.,,,,
403,Ink Bamboo (Permanente),"Ink Bamboo é uma fada que reside em uma pintura a tinta. Ela vive uma vida isolada, acompanhada apenas pelo bambu como seu companheiro leal e a tinta como sua confidente confiável. Suas pinturas exibem uma qualidade contínua e expansiva, capturando eloquentemente a graça e a resiliência inerentes ao bambu.",,Avatar: Desbloquear Avatar,,,,,
404,Comet,"Comet possui habilidades excepcionais de pilotagem e habilidades avançadas de navegação interplanetária. Sua nave espacial desliza rapidamente pela vastidão do espaço interplanetário, sempre chegando ao seu destino com precisão. Além disso, ela se destaca como mecânica, habilidosa em reparar e manter várias naves espaciais e equipamentos mecânicos.",,Avatar: Desbloquear Avatar,Efeito corporal: luzes de estrelas ao seu redor!,,,,
405,Guardião Carmesim,"Na cultura tradicional chinesa, o dragão há muito tempo simboliza força e boa fortuna. Especificamente criado pela Hasbro para o Ano do Dragão, a edição limitada [Guardião Carmesim] convida você a enfrentar desafios com coragem e superar obstáculos neste ano auspicioso!",,Avatar: Desbloqueie Avatar,Efeito corporal: Chamas ao seu redor!,Transformação: Clique no botão à direita para alternar entre formas de robô e veículo!,Pegadas: Deixa as pegadas do dragão onde quer que você vá.,,
406,Cherry Insight,"Cherry Insight é um garoto gentil e puro de coração, incorporando as qualidades das flores de cerejeira. Ele acredita que cada flor de cerejeira guarda sua própria história única, e ele é o único disposto a ouvir esses contos.",,Avatar: Desbloqueie Avatar,Pegada: Deixa pegadas de flores de folhas por onde você passa.,,,,
407,Spring Cherry,"Morando em uma cidade pitoresca rodeada por flores de cerejeira, Spring Cherry aguarda ansiosamente a chance de encontrar seu destino todos os anos quando as cerejeiras florescem como uma pintura poética.",,Avatar: Desbloquear Avatar,Pegadas: Deixa pegadas de flores por onde passa.,,,,
408,Frey,"Frey, o deus que supervisiona a luz do sol e as colheitas, infunde vitalidade e vigor na terra. Ele também lidera seus companheiros em batalhas. Através desses conflitos intensos, ele desdobra sua brilhante e honrada habilidade como grande deus.",,Avatar: Desbloquear Avatar,Efeito do corpo: Runas sagradas ao seu redor!,Pegada: Deixa pegadas do sol por onde você anda.,,,
409,Benção das Bagas Lin Yun,"Lin Yun, a deusa guardiã encarregada de derrotar forças malignas, carrega o solene dever de proteger o mundo mortal. Armada com sabedoria e coragem como suas armas, e guiada pela bondade e justiça como seus princípios, ela assegura a harmonia e tranquilidade do mundo.",,Avatar: Desbloquear Avatar,Efeito Corporal: Morangos envolvem o corpo!,,,,
410,Coelho Donut Yue Po,"Yue Po, uma coelha de habilidade excepcional e vasta riqueza, mantém uma sede de exploração no mundo desconhecido. Ela se delicia em percorrer lugares distantes, buscando novas e fascinantes experiências.",,Avatar: Desbloquear Avatar,Efeito corporal: O corpo é envolvido em creme de queijo!,,,,
411,,,,,,,,,
