ID,名字,描述,获得方式
285,Esporo estelar,"Após #c0aba1dconsumi-lo#n, ganha #c0aba1destado fluorescente#n, com probabilidade de obter visão noturna ou estado tonto",Ele cresce na sombra sob a Ilha Aérea da estrela Horas e também pode ser obtido plantando @item_263#
286,Haste de Esporo Mutante Horas,@item_261# que sofreu mutação após entrar em contato com @item_227# ou @item_226#,
287,Samambaia sem bola,"Uma planta antiga única da #c0aba1dterra vermelha#n. Os dentes serrilhados nas folhas são extremamente afiados, e alguns vão crescer @item_12619#. Uma vez que adere ao corpo, é difícil se livrar #rPor favor, tente desviar ao encontrá-lo, especialmente não é recomendado tocá-lo com as mãos desprotegidas",
288,Samambaia com bola de espinho,"Uma planta antiga única da #c0aba1dterra vermelha#n. Os dentes serrilhados nas folhas são extremamente afiados, e alguns vão crescer @item_12619#. Uma vez que adere ao corpo, é difícil se livrar #rPor favor, tente desviar ao encontrá-lo, especialmente não é recomendado tocá-lo com as mãos desprotegidas",
289,Parede de cascalho dente de serra,"Depois de enrolar @item_12618#, a capacidade defensiva da @item_548# é significativamente melhorada. Agora ela pode não apenas parar os monstros, mas também quicar os monstros que tocar. #r#c0aba1dDica#n: Não recomendado para animais em cativeiro",
290,Parede de pedra de musgo dente de serra,"Depois de ser enrolada em @item_12618#, a capacidade de defesa da @item_549# foi significativamente melhorada. Agora ela pode não apenas parar monstros, mas também repelir monstros #r#c0aba1dDicas#n: Não é recomendado usá-la para manter animais em cativeiro",
291,Parede de rocha do planeta irregular,"Depois de ser enrolado em @item_12618#, a capacidade de defesa da @item_572# foi significativamente melhorada. Agora ela pode não apenas parar monstros, mas também repelir monstros #r#c0aba1dDicas#n: Não é recomendado usá-lo animal em cativeiro",
292,Muda de coco,As mudas que crescem depois que o coqueiro foi plantado no solo se transformarão em coqueiros depois de um tempo!,#N/A
294,Folha de coco gigante,Uma folha tão grande parece queimar por muito tempo quando usada como #c0aba1dcombustível#n,#N/A
295,Coco grande,"Plantado em @item_103#, pode virar um enorme fruto no coqueiro #r#c0aba1dCoqueiro#n, cuidado para não ficar embaixo dele, apanhar não é brincadeira",
296,Folha de Coco Gigante Alienada,"Afetada pelo solo vermelho, a cor de toda a lâmina mudou drasticamente, e uma grande quantidade de substâncias instáveis ​​se acumulou em seu interior, e parece que pode ser queimada por mais tempo se for usada como #c0aba1dcombustível#n.",#N/A
297,Coco grande alienado,"Afetado pelo #c0aba1dsolo vermelho#n, até o coco mudou, e uma grande quantidade de substâncias instáveis ​​se acumulou em seu interior, tornando o coco incapaz de continuar a ser plantado e não comestível. #rOuvi dizer que os piratas parecem gostar de fazer #c0aba1dbalas de canhão#n com cocos alienados, você também pode tentar!",
298,Pequena tocha acesa,"Depois de colocado, pode continuar a queimar por um período de tempo e iluminar o ambiente, e então será extinto. Pode ser aceso novamente quando entrar em contato com uma chama aberta, por exemplo: segurando @item_298# e clicando em uma fogueira apagada, ou segurando @item_299# e clicando em @item_1200##rDicas: A pequena tocha será apagada pela chuva em #c0aba1ddias chuvosos#n e não pode ser acesa",
299,Pequena tocha apagada,"Uma pequena tocha que foi apagada pode ser acesa novamente quando entrar em contato com uma chama aberta, por exemplo: segure @item_298# clique na apagada, ou segure @item_299# clique na queima @item_1200##rDicas: A pequena tocha será apagada pela chuva e não pode ser acesa em #c0aba1ddias chuvosos#n",
300,Campânula,"Ele pode fazer @item_11228# e alimentos sofisticados, e também pode ser processado em @item_431# até @item_800#. #rTambém pode guiar #c0aba1dEspantalho a seguir#n",Pode ser coletado na natureza ou obtido plantando @item_431# no @item_103#
301,Flores de Lilás,"Pode fazer @item_11228# e alimentos avançados, e também pode ser processado em @item_432# em @item_800#",Pode ser coletado na natureza ou obtido plantando @item_432# em @item_103#
302,Flore de Estrela,"Ele pode fazer @item_11228# e comida avançada, e também pode ser processado em @item_433# em @item_800#",Pode ser coletado na natureza ou obtido plantando @item_433# no @item_103#
303,Flor do Dragão,"Pode fazer @item_11228# e alimentos avançados, e também pode ser processado em @item_434# em @item_800#",Pode ser coletado na natureza ou obtido plantando@item_434# no @item_103#
304,Jacinto,"Ele pode fazer @item_11228# e comida avançada, e também pode ser processado em @item_435# em @item_800#",Pode ser coletado na natureza ou obtido plantando @item_435# no @item_103#
305,Garra do Dragão,"Pode fazer @item_11228# e alimentos avançados, e também pode ser processado em @item_436# em @item_800#",Pode ser coletado na natureza ou obtido plantando @item_436# no @item_103#
306,Dracaena,"Ele pode fazer @item_11228# e comida avançada, e também pode ser processado em @item_437# em @item_800#",Pode ser coletado na natureza ou obtido plantando @item_437# no @item_103#
307,Agava Vermelha,"Pode produzir @item_11228# e alimentos avançados, e também pode ser processado em @item_438# em @item_800#",Pode ser coletado na natureza ou obtido plantando @item_438# no @item_103#
308,Agava Laranja,"Pode produzir @item_11228# e alimentos avançados, e também pode ser processado em @item_439# em @item_800#",Pode ser coletado na natureza ou obtido plantando @item_439# no @item_103#
309,Agava Cinza,"Pode produzir @item_11228# e alimentos avançados, e também pode ser processado em @item_440 em @item_800#",Pode ser coletado na natureza ou obtido plantando @item_440# no @item_103#
310,Agava Rosa,"Pode fazer @item_11228# e alimentos avançados, e também pode ser processado em @item_441# em @item_800#",Pode ser coletado na natureza ou obtido plantando @item_441# no @item_103#
311,Margarida,"Pode fazer @item_11228# e alimentos avançados, e também pode ser processado em @item_442# em @item_800#",Pode ser coletado na natureza ou obtido plantando @item_442# no @item_103#
312,Tecoma Stans,"Pode fazer @item_11228# e alimentos avançados, e também pode ser processado em @item_443# em @item_800#",Pode ser coletado na natureza ou obtido plantando @item_443# no @item_103#
313,Rosa multiflora,"Pode fazer @item_11228# e alimentos avançados, e também pode ser processado em @item_444# em @item_800#",Pode ser coletado na natureza ou obtido plantando @item_444# no @item_103#
314,Alga Vermelha,É o principal material para fazer @item_12715#,Cresce no fundo do #c0aba1dmar profundo#n e brilha fracamente em torno de fontes termais
315,A versão do jogo é muito baixa,,
316,A versão do jogo é muito baixa,,
317,A versão do jogo é muito baixa,,
318,A versão do jogo é muito baixa,,
319,A versão do jogo é muito baixa,,
320,A versão do jogo é muito baixa,,
321,Pilha de flor de pêssego,A grama está fresca e caída,"Apareceu em #c0aba1dfloresta de pêssego#n, coletado com ferramentas de pá"
322,Pilha de flor,"Quando as flores caem, eu o encontro novamente",Use qualquer pá para coletar
323,Pilha de folhas Caídas,A queda interminável de árvores,Use qualquer pá para coletar
324,Frutas de madeira de cerejeira,"Folhas contendo cerejas maduras, que podem ser destruídas para obter @item_12500#",
325,Frutas de madeira de larício,"Folhas contendo pinhas maduras, que podem ser destruídas para obter @item_12503#",
326,Fruta de Madeira Mandril,"Folhas contendo frutas arborvitae maduras, que podem ser destruídas para obter @item_378#",
327,Fruta de Madeira Precisosa,"Folhas contendo frutas oxigenadas maduras, que podem ser destruídas para obter @item_12583#",
328,Frutas de cedro vermelho,"Folhas contendo bagas de cedro vermelho maduras, que podem ser destruídas para obter @item_11403#",
329,Fruta de nozes,"Folhas contendo nozes maduras, que podem ser quebradas para obter @item_12603#",
330,Folhas de árvore de pêssego de frutifica??o,"Folhas contendo pêssegos maduros, quebradas para obter @item_12601#",
331,Folhas de árvore de álamo frutíferas,"Folhas contendo bagas de choupo maduras, que podem ser quebradas para obter @item_12604#",
332,Galho de cerejeira grossa,Pode ser transformado em várias ferramentas e acessórios na @item_800# e também pode ser usado como combustível,Obtido #c0aba1dincrustando as runas completas#n em uma ferramenta de machado e cortando-a
333,Galho de cerejeira fina,Pode ser transformado em várias ferramentas ou itens no @item_800# ou usado como combustível.#rPode ser cortado rapidamente com #c0aba1dMachados#n. Também pode ser usado como nariz do boneco de neve #c0aba1d#n.,Obtido #c0aba1dincrustando as runas completas#n em uma ferramenta de machado e cortando-a
334,Galho de árvore de larício espesso,Pode ser transformado em várias ferramentas e acessórios na @item_800# e também pode ser usado como combustível #r#c0aba1dFerramentas de machado#n para corte rápido,Obtido #c0aba1dincrustando as runas completas#n em uma ferramenta de machado e cortando-a
335,Galho de Lariço,Pode ser transformado em várias ferramentas ou itens no @item_800# ou usado como combustível.#rPode ser cortado rapidamente com #c0aba1dMachados#n. Também pode ser usado como nariz do boneco de neve #c0aba1d#n.,Obtido #c0aba1dincrustando as runas completas#n em uma ferramenta de machado e cortando-a
336,Galho de Árvore Preciosas e Espessas,Pode ser transformado em várias ferramentas e acessórios na @item_800# e também pode ser usado como combustível #rCorte rápido com #c0aba1dFerramenta de Machado#n,Obtido #c0aba1dincrustando as runas completas#n em uma ferramenta de machado e cortando-a
337,Galhos finos de Árvores Preciosas,Pode ser transformado em várias ferramentas ou itens no @item_800# ou usado como combustível.#rPode ser cortado rapidamente com #c0aba1dMachados#n. Também pode ser usado como nariz do boneco de neve #c0aba1d#n.,Obtido #c0aba1dincrustando as runas completas#n em uma ferramenta de machado e cortando-a
338,Galho grosso de nogueira,Pode ser transformado em várias ferramentas e acessórios na @item_800# e também pode ser usado como combustível #rCorte rápido com #c0aba1dFerramenta de Machado#n,Obtido #c0aba1dincrustando as runas completas#n em uma ferramenta de machado e cortando-a
339,Galho fino de nogueira,Pode ser transformado em várias ferramentas ou itens no @item_800# ou usado como combustível.#rPode ser cortado rapidamente com #c0aba1dMachados#n. Também pode ser usado como nariz do boneco de neve #c0aba1d#n.,Obtido #c0aba1dincrustando as runas completas#n em uma ferramenta de machado e cortando-a
340,Galho grosso de pessegueiro,Pode ser transformado em várias ferramentas e acessórios na @item_800# e também pode ser usado como combustível #rCorte rápido com #c0aba1dFerramenta de Machado#n,Obtido #c0aba1dincrustando as runas completas#n em uma ferramenta de machado e cortando-a
341,Galho fino de pessegueiro,Pode ser transformado em várias ferramentas ou itens no @item_800# ou usado como combustível.#rPode ser cortado rapidamente com #c0aba1dMachados#n. Também pode ser usado como nariz do boneco de neve #c0aba1d#n.,Obtido #c0aba1dincrustando as runas completas#n em uma ferramenta de machado e cortando-a
342,Galho grosso de choupo,Pode ser transformado em várias ferramentas e acessórios na @item_800# e também pode ser usado como combustível #rCorte rápido com #c0aba1dFerramenta de Machado#n,Obtido #c0aba1dincrustando as runas completas#n em uma ferramenta de machado e cortando-a
343,Galhos finos de choupo,Pode ser transformado em várias ferramentas ou itens no @item_800# ou usado como combustível.#rPode ser cortado rapidamente com #c0aba1dMachados#n. Também pode ser usado como nariz do boneco de neve #c0aba1d#n.,Obtido #c0aba1dincrustando as runas completas#n em uma ferramenta de machado e cortando-a
344,Farinha de milho,Uma matéria-prima básica para cozinhar e pode ser usada em muitos pratos,
345,Mudas de Algodão,Mudas de madeira de algodão,
346,Vieira gigante,"Grandes moluscos que crescem no mar são ocasionalmente levados para a costa, e eles se abrem de vez em quando na água. Se você tiver sorte, poderá encontrar @item_11655# dentro!",
348,Bloco de manganês,Um bloco brilhante feito de enormes @item_12614#,
349,Galho de sequóia bruta,Pode ser transformado em várias ferramentas e acessórios na @item_800# e também pode ser usado como combustível,Obtido #c0aba1dincrustando as runas completas#n em uma ferramenta de machado e cortando-a
350,Galho fino de sequóia,"Pode ser transformado em diversas ferramentas ou itens no @item_800#, ou usado como combustível. Também pode ser usado como nariz do boneco de neve #c0aba1d#n.",Obtido #c0aba1dincrustando as runas completas#n em uma ferramenta de machado e cortando-a
351,Raio de luz,,
352,Beamer de Celesthium,"#rRecebe #c0aba1dsinal de energia estelar#n, conduz o sinal de energia estelar, quando é ligado por #c0aba1dqualquer placa sensível à pressão do botão do interruptor#n, a intensidade de saída é de 15 feixes de sinal de energia estelar.",
353,Porta NOT,"Após a colocação, ele pode emitir continuamente #c0aba1dSinal de Celesthium#n. Quando a entrada da Porta NOT recebe um sinal, ela não emitirá um sinal Celesthium. A saída da Porta NOT é sempre o oposto da entrada.",
