ID,名字,描述,购买提示,特别效果1描述,特别效果2描述,特别效果3描述,特别效果4描述,特别效果5描述,特别效果6描述
196,มิรันดา,มอบสติปัญญาและพละกำลังให้ฉัน เทพธิดาแห่งดวงอาทิตย์ที่ร้อนแรงหล่อเลี้ยงทุกสรรพสิ่ง ข้าขอสัญญาว่าแสงสว่างแห่งชีวิตจะไม่มีวันดับลง,@Null@,อวตาร:ปลดล็อกรูปโปรไฟล์,ลักษณะพิเศษ: สามารถแปลงในเกมและเปลี่ยนรูปแบบได้,ลักษณะพิเศษ: พระอาทิตย์ส่องแสงรอบๆตัว,การเปลี่ยนรูปแบบ#cda5b0a: คลิกปุ่มการเปลี่ยนรูปทางด้านซ้ายเพื่อสลับไปยังรูปแบบปกติ / รุ่งโรจน์! #n,,
197,จักรพรรดิฮีโร่,ชุดเกราะแข็งแกร่งที่สุดในจักรวาลอันไร้ขอบเขต จักรพรรดิผู้อยู่เหนือราชาในชุดเกราะ มีสัตว์เกราะตัวแรกคือ จักรพรรดิมังกรแสงสงคราม,@Null@,อวตาร:ปลดล็อกรูปโปรไฟล์,ลักษณะพิเศษ: สามารถแปลงในเกมและเปลี่ยนรูปแบบได้,รอยเท้า: ทิ้งรอยเท้าจักรพรรดิไว้ทุกที่ที่เดินผ่าน,การเปลี่ยนรูปแบบ#cda5b0a: คลิกปุ่มการเปลี่ยนรูปทางด้านซ้ายเพื่อสลับไปยังรูปแบบปกติ / Ultimate! #n,,
198,หูซิน,ปรมาจารย์ศิลปะต่อสู้ด้วยหมัดและนักสะสมบัติล้ำค่า! ชอบแท่งโลหะ เหรียญทองแดงไปจนถึงเปลือกหอย แสดงความจริงใจออกมา แล้วฉันจะโชว์หมัดเรืองแสง!,@Null@,อวตาร:ปลดล็อกรูปโปรไฟล์,รอยเท้า: ทิ้งรอยเท้ากระเป๋าไว้ทุกที่ที่เดินผ่าน,@Null@,,,
199,หูเสี่ยวเฟิง,พายุกำปั้นทะลวงอากาศ เลือดสูบฉีด ทะลวงขีดจำกัด! ขยับนิ้วไปมานับพันครั้ง เริ่มกันเลย!,@Null@,อวตาร:ปลดล็อกรูปโปรไฟล์,รอยเท้า: ทิ้งรอยเท้าเสือไว้ทุกที่ที่เดินผ่าน,@Null@,,,
200,เอวาลิน,ข้ามแม่น้ำ เดินผ่านภูเขา ฟังเสียงนกร้อง ดมกลิ่นดอกไม้ ถ้าผีเสื้อเล็ดลอดเข้ามาในกระเป๋าฉัน ไม่ต้องกลัว! ฉันจะปล่อยคุณให้เป็นอิสระ,@Null@,อวตาร:ปลดล็อกรูปโปรไฟล์,ลักษณะพิเศษ: ผีเสื้อสีชมพูลอยอยู่รอบๆตัว,@Null@,,,
201,ไท้หลิน,ความจริงซ่อนอยู่ในป่า ความลึกลับซ่อนอยู่หลังหุบเขา ว่ากันว่าความรู้มาจากสมองที่ฉลาด แต่ใครจะรู้ว่าปัญญาส่องประกายผ่านการฝึกฝน!,@Null@,อวตาร:ปลดล็อกรูปโปรไฟล์,ลักษณะพิเศษ: ผีเสื้อสีส้มลอยอยู่รอบๆตัว,@Null@,,,
202,ฟรอส,เส้นผมนุ่มสลวยดุจปุยเมฆ นัยน์ตาแวววาวดุจอัญมณี ปิ่นปักผมสดใสดุจผีเสื้อ หวานเหมือนสายไหม! มาดื่มด่ำกับความสุขในทะเลเมฆที่เบาและอ่อนนุ่มนี้,@Null@,อวตาร:ปลดล็อกรูปโปรไฟล์,ลักษณะพิเศษ: มาร์ชเมลโลว์ลอยอยู่รอบๆตัว,#cda5b0aรับได้จากแพ็คสร้างฝันเท่านั้น#n,,,
203,นางฟ้าดอกไม้ผีเสื้อ,@Null@,@Null@,อวตาร:ปลดล็อกรูปโปรไฟล์,ลักษณะพิเศษ: ผีเสื้อสีม่วงลอยอยู่รอบๆตัว,@Null@,,,
204,หน้ากากเปลวเพลิง,"ในบรรดานักรบทั้งห้า ธาตุไฟมีความสามารถและศักยภาพสูงสุด
เป็นชุดเกราะเดียวที่ให้อัญเชิญได้ 2 คนพร้อมกัน ใช้ความสามารถได้ช้าที่สุด",@Null@,อวตาร:ปลดล็อกรูปโปรไฟล์,รอยเท้า: ทิ้งรอยเท้าหน้ากากเปลวเพลิงไว้ทุกที่ที่เดินผ่าน,@Null@,,,
205,ราชินีงานรื่นเริง,ชุดเต้นรำที่ประดับด้วยเพชรส่องประกายท่ามกลางแสงแดดจ้า ราชินีงานรื่นเริงสนุกไปกับการร้องเพลงและเต้นรำ ทั้งคนเต้นหรือคนดูล้วนผ่อนคลายไปกับช่วงเวลาที่แสนสุข,@Null@,อวตาร:ปลดล็อกรูปโปรไฟล์,รอยเท้า: ทิ้งรอยเท้าสีสดใสไว้บนทางเดินที่เดินผ่าน,@Null@,,,
