ID,名称,描述,说明
60010,เป้าหมายผู้เล่นในเหตุการณ์,เป้าหมายผู้เล่นในเหตุการณ์,
60011,ผู้เล่นที่ยิงวัตถุขว้างปา,ผู้เล่นที่ยิงวัตถุขว้างปา,
60012,Player’s first inviter,%1’s first inviter,
60013,New player group of player’s invitation,New player group successfully invited by %1,At most 200 players are available for this interface
60014,All player group of player’s invitation,All player group successfully invited by %1,At most 200 players are available for this interface
70001,ตำแหน่งของสิ่งมีชีวิต,ตำแหน่งของ%1,
70002,คุณสมบัติสิ่งมีชีวิต,คุณสมบัติ%2ของ%1,
70004,รับหมายเลขสิ่งมีชีวิตในในกลุ่มสิ่งมีชีวิต,หมายเลข%2ใน%1,
70005,มุมหันหน้าของสิ่งมีชีวิต,มุมที่%1หันหน้า,
70006,ชื่ื่อประเภทของสิ่งมีชีวิต,ชื่อประเภทของ%1,
70012,ทีมของสิ่งมีชีวิต,ทีมของ%1,
70013,ประเภทสิ่งมีชีวิตที่กำหนด,ประเภทของ%1,
70014,ประเภทสิ่งมีชีวิตแบบสุ่ม,ประเภทสิ่งมีชีวิตแบบสุ่ม,
70015,ประเภทสิ่งมีชีวิต,ประเภทสิ่งมีชีวิต%1,
70016,กลุ่มสิ่งมีชีวิต,กลุ่มสิ่งมีชีวิต%1,
70017,รูปลักษณ์ของสิ่งมีชีวิต,รูปลักษณ์ของ%1,
70018,กลุ่มสิ่งมีชีวิต,กลุ่มสิ่งมีชีวิต%1,
70019,กลุ่มประเภทสิ่งมีชีวิต,กลุ่มประเภทสิ่งมีชีวิต%1,
70020,สิ่งมีชีวิต,สิ่งมีชีวิต%1,
70021,ชื่อประเภทสิ่งมีชีวิต,ชื่อประเภทของ%1,
70022,คำอธิบายประเภทสิ่งมีชีวิต,คำอธิบายปลั๊กอินของ%1,
80001,จำนวนสิ่งมีชีวิตในกลุ่มสิ่งมีชีวิต,จำนวนสิ่งมีชีวิตใน%1,
80002,สิ่งมีชีวิตที่มีหมายเลขตามที่กำหนดในกลุ่มสิ่งมีชีวิต,สิ่งมีชีวิตหมายเลข %2 ใน%1,
80003,สิ่งมีชีวิตแบบสุ่มในกลุ่มสิ่งมีชีวิต,สิ่งมีชีวิตแบบสุ่มใน%1,
80004,สิ่งมีชีวิตทั้งหมดในทีม,สิ่งมีชีวิตทั้งหมดใน%1,
80005,สิ่งมีชีวิตทั้งหมดในโซน,สิ่งมีชีวิตทั้งหมดใน%1,
80006,สิ่งมีชีวิตที่เจอเหตุการณ์,สิ่งมีชีวิตที่เจอเหตุการณ์,
80007,เป้าหมายสิ่งมีชีวิตในเหตุการณ์,เป้าหมายสิ่งมีชีวิตในเหตุการณ์,
80008,ประเภทสิ่งมีชีวิตที่เจอเหตุการณ์,ประเภทสิ่งมีชีวิตที่เจอเหตุการณ์,
80009,ประเภทเป้าหมายสิ่งมีชีวิตในเหตุการณ์,ประเภทเป้าหมายสิ่งมีชีวิตในเหตุการณ์,
80010,สิ่งมีชีวิตที่สร้างล่าสุด,สิ่งมีชีวิตที่สร้างล่าสุด,
80011,ประเภทสิ่งมีชีวิตที่สร้างขึ้นล่าสุด,ประเภทสิ่งมีชีวิตที่สร้างขึ้นล่าสุด,
80012,สิ่งมีชีวิตที่ยิงวัตถุขว้างปา,สิ่งมีชีวิตที่ยิงวัตถุขว้างปา,
90001,ตำแหน่งของของดรอป,ตำแหน่งของ%1,
90002,จำนวนของดรอป,จำนวนของ%1,
90003,จำนวนไอเทมที่เกิดการเปลี่ยนแปลงในเป้ของผู้เล่น,จำนวนไอเทมที่เกิดการเปลี่ยนแปลงในเป้ของผู้เล่น,
90004,ชื่ื่อประเภทของไอเทม,ชื่อประเภทของ%1,
90008,ประเภทของดรอป,ประเภทของ%1,
90009,ประเภทไอเทม,ประเภทไอเทม%1,
90012,กลุ่มประเภทไอเทม,กลุ่มประเภทไอเทม%1,
90013,ประเภทไอเทมแบบสุ่ม,ประเภทไอเทมแบบสุ่ม,
90014,ประเภทไอเทมในเหตุการณ์,ประเภทไอเทมในเหตุการณ์,
90015,วัตถุขว้างปาที่เจอเหตุการณ์,วัตถุขว้างปาที่เจอเหตุการณ์,
90016,ของดรอปในเหตุการณ์,ของดรอปในเหตุการณ์,
90017,จำนวนไอเทมในเหตุการณ์,จำนวนไอเทมในเหตุการณ์,
90018,ประเภทไอเทมที่สร้างขึ้นล่าสุด,ประเภทไอเทมที่สร้างขึ้นล่าสุด,
90019,คำอธิบายประเภทไอเทม,คำอธิบายปลั๊กอินของ%1,
90020,คุณสมบัติไอเทม,%2ของ%1,
