ID,名字,描述,获得方式
11546,ขวดเม็ดสีฟ้าซีรูเลียน,ทำโดยการผสมสีม่วงและสีดำใน #c0aba1dจานสี#n ซึ่งสามารถใช้ในการย้อมสีได้,ได้มาจากการใช้ขวดแก้วเล็กใช้สีจากจานสี
11547,ขวดเม็ดสีต้นไผ่,ทำโดยการผสมสีเขียวและสีดำใน #c0aba1dจานสี#n ซึ่งสามารถใช้ในการย้อมสีได้,ได้มาจากการใช้ขวดแก้วเล็กใช้สีจากจานสี
11551,ทำลายบล็อก,@Null@,@Null@
11552,วางบล็อค,@Null@,@Null@
11553,แทนที่บล็อก,@Null@,@Null@
11554,โจมตี,@Null@,@Null@
11555,เคาะ,@Null@,@Null@
11556,เรียก,@Null@,@Null@
11557,บัพ,@Null@,@Null@
11558,ยิงของขว้าง,@Null@,@Null@
11559,รักษา,@Null@,@Null@
11560,ทำลายบล็อก(ขว้าง),@Null@,@Null@
11561,แทนที่บล็อก(ขว้าง),@Null@,@Null@
11562,วางบล็อค(ขว้าง),@Null@,@Null@
11563,โจมตี(ขว้าง),@Null@,@Null@
11564,เคาะ(ขว้าง),@Null@,@Null@
11565,เรียก(ขว้าง),@Null@,@Null@
11566,บัพ(ขว้าง),@Null@,@Null@
11567,ยิงของขว้าง(ขว้าง),@Null@,@Null@
11568,รักษา(ขว้าง),@Null@,@Null@
11569,ไม้เท้า,ไม้เท้าที่แข็งแกร่ง หากนำคริสตัลมาใส่ จะสร้างไม้เท้าที่ทรงพลังได้,@Null@
11570,แก่นผลึกธรรมดา,แกนผลึกที่ธรรมดา ใช้สำหรับปรับปรุงคทาเวทย์ธรรมดาและหินแปลงร่างดวงจิตทะเล,
11571,แก่นผลึกร้อนฉาด,แกนผลึกที่ประกอบด้วยพลังไฟ ใช้สำหรับปรับปรุงคทาเวทย์ร้อนฉาด,
11572,แก่นผลึกสายฟ้าฟาด,แกนผลึกที่ประกอบด้วยพลังฟ้าฟาด ใช้สำหรับปรับปรุงคทาเวทย์ฟ้าฟาด,
11573,แก่นผลึกอาบพิษ,แกนผลึกที่ประกอบด้วยพลังอาบพิษ ใช้สำหรับปรับปรุงคทาเวทย์อาบพิษ,
11574,แก่นผลึกปลุกตื่น,แกนผลึกที่ประกอบด้วยพลังสมานแผล ใช้สำหรับปรับปรุงคทาเวทย์ปลุกตื่น,
11575,การเรียกแก่นผลึก,แกนผลึกที่ประกอบด้วยพลังวิเศษ เป้นแหล่งที่มาเรียกพลังคทาเวทย์ เป็นส่วนสำคัญของ#c0aba1dเรียกพลังคทาเวทย์#n,
11576,แก่นผลึกฟรอสต์,แก่นผลึกที่มีพลังน้ำแข็งซ่อนอยู่ ใช้สำหรับคราฟต์@item_11667# และยังสามารถใช้เป็นวัสดุเสริมในการฝังรูนได้,
11580,คทาเวทย์ธรรมดา,คทาเวทย์ธรรมดา สามารถยิงลูกแก้วเวทย์ได้,@Null@
