ID,名字,描述,获得方式
273,아스트로스포어,"#c0aba1d #n을 먹은 후 15개의 체력을 회복하고 #c0aba1d 형광 상태#n, 야간 시력 또는 현기증 상태를 얻을 확률",귀여운 눈의 별이 빛나는 하늘 섬 아래 그림자 속에서 자라면서 별빛 포자 씨앗을 심는 것도 얻을 수 있습니다.
274,아스트로스포어,"#c0aba1d #n을 먹은 후 15개의 체력을 회복하고 #c0aba1d 형광 상태#n, 야간 시력 또는 현기증 상태를 얻을 확률",귀여운 눈의 별이 빛나는 하늘 섬 아래 그림자 속에서 자라면서 별빛 포자 씨앗을 심는 것도 얻을 수 있습니다.
275,아스트로스포어,"#c0aba1d #n을 먹은 후 15개의 체력을 회복하고 #c0aba1d 형광 상태#n, 야간 시력 또는 현기증 상태를 얻을 확률",귀여운 눈의 별이 빛나는 하늘 섬 아래 그림자 속에서 자라면서 별빛 포자 씨앗을 심는 것도 얻을 수 있습니다.
276,아스트로스포어,"#c0aba1d #n을 먹은 후 15개의 체력을 회복하고 #c0aba1d 형광 상태#n, 야간 시력 또는 현기증 상태를 얻을 확률",귀여운 눈의 별이 빛나는 하늘 섬 아래 그림자 속에서 자라면서 별빛 포자 씨앗을 심는 것도 얻을 수 있습니다.
277,아스트로스포어,"#c0aba1d #n을 먹은 후 15개의 체력을 회복하고 #c0aba1d 형광 상태#n, 야간 시력 또는 현기증 상태를 얻을 확률",귀여운 눈의 별이 빛나는 하늘 섬 아래 그림자 속에서 자라면서 별빛 포자 씨앗을 심는 것도 얻을 수 있습니다.
278,아스트로스포어,"#c0aba1d #n을 먹은 후 15개의 체력을 회복하고 #c0aba1d 형광 상태#n, 야간 시력 또는 현기증 상태를 얻을 확률",귀여운 눈의 별이 빛나는 하늘 섬 아래 그림자 속에서 자라면서 별빛 포자 씨앗을 심는 것도 얻을 수 있습니다.
279,아스트로스포어,"#c0aba1d #n을 먹은 후 15개의 체력을 회복하고 #c0aba1d 형광 상태#n, 야간 시력 또는 현기증 상태를 얻을 확률",귀여운 눈의 별이 빛나는 하늘 섬 아래 그림자 속에서 자라면서 별빛 포자 씨앗을 심는 것도 얻을 수 있습니다.
280,아스트로스포어,"#c0aba1d #n을 먹은 후 15개의 체력을 회복하고 #c0aba1d 형광 상태#n, 야간 시력 또는 현기증 상태를 얻을 확률",귀여운 눈의 별이 빛나는 하늘 섬 아래 그림자 속에서 자라면서 별빛 포자 씨앗을 심는 것도 얻을 수 있습니다.
281,아스트로스포어,"#c0aba1d #n을 먹은 후 15개의 체력을 회복하고 #c0aba1d 형광 상태#n, 야간 시력 또는 현기증 상태를 얻을 확률",귀여운 눈의 별이 빛나는 하늘 섬 아래 그림자 속에서 자라면서 별빛 포자 씨앗을 심는 것도 얻을 수 있습니다.
282,아스트로스포어,"#c0aba1d #n을 먹은 후 15개의 체력을 회복하고 #c0aba1d 형광 상태#n, 야간 시력 또는 현기증 상태를 얻을 확률",귀여운 눈의 별이 빛나는 하늘 섬 아래 그림자 속에서 자라면서 별빛 포자 씨앗을 심는 것도 얻을 수 있습니다.
283,아스트로스포어,"#c0aba1d #n을 먹은 후 15개의 체력을 회복하고 #c0aba1d 형광 상태#n, 야간 시력 또는 현기증 상태를 얻을 확률",귀여운 눈의 별이 빛나는 하늘 섬 아래 그림자 속에서 자라면서 별빛 포자 씨앗을 심는 것도 얻을 수 있습니다.
284,아스트로스포어,"#c0aba1d #n을 먹은 후 15개의 체력을 회복하고 #c0aba1d 형광 상태#n, 야간 시력 또는 현기증 상태를 얻을 확률",귀여운 눈의 별이 빛나는 하늘 섬 아래 그림자 속에서 자라면서 별빛 포자 씨앗을 심는 것도 얻을 수 있습니다.
285,아스트로스포어,"#c0aba1d #n을 먹은 후 15개의 체력을 회복하고 #c0aba1d 형광 상태#n, 야간 시력 또는 현기증 상태를 얻을 확률",귀여운 눈의 별이 빛나는 하늘 섬 아래 그림자 속에서 자라면서 별빛 포자 씨앗을 심는 것도 얻을 수 있습니다.
286,돌연변이 호라스 포자 줄기,@item_227# 또는 @item_226#에 반응한 후 돌연변이된 @item_261#,
287,황소 없는 톱니 모양의 양치류,"#c0aba1d#n 붉은 땅의 독특한 고대 식물, 잎의 톱니 모양의 이빨은 매우 날카롭고 일부는 가시 #n 자라지만 몸에 달라붙으면 흔들기가 어렵습니다#r 만나면 우회하도록 노력하십시오. 특히 빈손으로 만지지 않는 것이 좋습니다.",
288,구근 톱니 모양의 양치류,"#c0aba1d#n 붉은 땅의 독특한 고대 식물, 잎의 톱니 모양의 이빨은 매우 날카롭고 일부는 가시 #n 자라지만 몸에 달라붙으면 흔들기가 어렵습니다#r 만나면 우회하도록 노력하십시오. 특히 빈손으로 만지지 않는 것이 좋습니다.",
289,톱니 모양의 자갈 벽,"가시 줄기 #n#c0aba1d 감싼 후, 자갈 벽의 방어 능력이 현저하게 향상되었습니다. 이제 그것은 괴물을 막을 수 있을 뿐만 아니라 마주치는 괴물을 튕길 수 있습니다#r#c0aba1d팁#n: 포획된 동물을 사용하지 않는 것이 좋습니다.",장인 테이블로 가공하여 획득
290,톱니 모양의 블루스톤 벽,가시 줄기#n#c0aba1d후 블루스톤 벽의 방어 능력이 크게 향상되었습니다. 이제 그것은 괴물을 막을 수 있을 뿐만 아니라 마주치는 괴물을 튕길 수도 있습니다#r#c0aba1d팁#n: 포획된 동물을 사용하지 않는 것이 좋습니다.,장인 테이블로 가공하여 획득
291,톱니 행성 암벽,"가시 줄기#n#c0aba1d 후, 행성의 암벽의 방어 능력이 현저하게 향상되었습니다. 이제 그것은 괴물을 막을 수 있을 뿐만 아니라 마주치는 괴물을 튕겨낼 수도 있습니다#r#c0aba1d팁#n: 포획된 동물을 사용하지 않는 것이 좋습니다.",장인 테이블로 가공하여 획득
292,코코넛 사플링,코코넛을 땅에 심은 후 자라는 묘목은 잠시 후 코코넛 나무로 자랄 것입니다!,
294,거대한 코코넛 잎,이렇게 큰 잎은 오랫동안 타는 것 같다#n#c0aba1d,
295,큰 코코넛,"구덩이에 심어진 #n을 먹고 15개의 체력을 회복하는 #c0aba1d 코코넛 #r#c0aba1d 코코넛 위의 거대한 과일로 자랄 수 있다#n, 그 밑에 서 있지 않도록 조심해라, 맞는 것은 농담이 아니다.",
296,소외된 거대한 코코넛 잎,후천성의 영향을 받아 잎 전체의 색이 극적으로 변했고 내부에 많은 양의 불안정한 물질이 축적되었습니다. #c0aba1d 연료 #n로 사용하면 더 오래 탈 수 있을 것 같습니다.,
297,소외된 큰 코코넛,"#n#c0aba1d 후광의 영향을 받아 코코넛도 변했다. 많은 양의 불안정한 물질들이 내부에 모여 코코넛을 계속 심을 수 없고 먹을 수 없게 만들었다#r 해적들은 소외된 코코넛을 사용하여 #c0aba1d 껍질을 만드는 것을 좋아하는 것 같다고 들었어#n, 먹어봐!",
298,불타는 작은 횃불,"그것을 놓은 후에는 일정 기간 동안 타서 주변을 비추면 꺼지고 접촉 불이 다시 점화될 수 있습니다. 예를 들어, #c0aba1d 불타는 #n 딸깍 소리가 나는 작은 횃불이나 #c0aba1d 꺼진 작은 횃불이 불타는 #c0aba1d 모닥불을 클릭합니다#n#r팁: 작은 횃불 비 오는 날 #n#c0aba1d 비에 흠뻑 젖어 점화될 수 없습니다.",
299,소멸된 작은 횃불,"꺼진 작은 횃불은 열린 불꽃과 접촉하여 다시 불을 붙일 수 있습니다. 예를 들어, #c0aba1d 불타는 #n 딸깍 소리를 내는 작은 횃불이나, 불타는 #c0aba1d 모닥불을 클릭하는 #c0aba1d 꺼진 작은 횃불#n#r팁: 작은 횃불은 비가 오는 날을 #c0aba1d#n 비에 흠뻑 젖을 것입니다. 점화 할 수 없음",
300,도라지,"화관과 고급 식품을 만들 수 있으며, 장인 테이블을 통해 꽃씨로 가공할 수도 #r 손은 #c0aba1d 허수아비가 따라오도록 안내할 수도 있다#n",야생에서 수집하거나 흙 구덩이에 차임벨 씨앗을 심어 얻을 수 있습니다.
301,루올란,"고급 식품을 만들 수 있으며, 장인 테이블을 통해 꽃 씨앗으로 가공할 수도 있습니다.","야생에서 채취할 수도 있고, 흙 구덩이에 졸란 씨앗을 심어서 얻을 수도 있다."
302,별꽃,"고급 식품을 만들 수 있으며, 장인 테이블을 통해 꽃 씨앗으로 가공할 수도 있습니다.",야생에서 수집하거나 흙 구덩이에 별꽃 씨앗을 심어 얻을 수 있습니다.
303,드래곤 블러드 플라워,"고급 식품을 만들 수 있으며, 장인 테이블을 통해 꽃 씨앗으로 가공할 수도 있습니다.",야생에서 채취하거나 흙 구덩이에 용혈 꽃 씨앗을 심어 얻을 수 있습니다.
304,히아신스,"고급 식품을 만들 수 있으며, 장인 테이블을 통해 꽃 씨앗으로 가공할 수도 있습니다.",야생에서 수집하거나 토양 구덩이에 히아신스 씨앗을 심어 얻을 수 있습니다.
305,용의 발톱,"고급 식품을 만들 수 있으며, 장인 테이블을 통해 꽃 씨앗으로 가공할 수도 있습니다.",야생에서 수집하거나 흙 구덩이에 용발톱 씨앗을 심어 얻을 수 있습니다.
306,드라카에나,"고급 식품을 만들 수 있으며, 장인 테이블을 통해 꽃 씨앗으로 가공할 수도 있습니다.",야생에서 수집하거나 흙 구덩이에 드라카에나 씨앗을 심어 얻을 수 있습니다.
307,레드 데킬라,"고급 식품을 만들 수 있으며, 장인 테이블을 통해 꽃 씨앗으로 가공할 수도 있습니다.",야생에서 수집하거나 토양 구덩이에 붉은 아가베 씨앗을 심어 얻을 수 있습니다.
308,오렌지 아가베,"고급 식품을 만들 수 있으며, 장인 테이블을 통해 꽃 씨앗으로 가공할 수도 있습니다.",야생에서 수집하거나 토양 구덩이에 오렌지 아가베 씨앗을 심어 얻을 수 있습니다.
309,회색 아가베,"고급 식품을 만들 수 있으며, 장인 테이블을 통해 꽃 씨앗으로 가공할 수도 있습니다.",야생에서 수집하거나 토양 구덩이에 회색 아가베 씨앗을 심어 얻을 수 있습니다.
310,핑크 데킬라,"고급 식품을 만들 수 있으며, 장인 테이블을 통해 꽃 씨앗으로 가공할 수도 있습니다.",야생에서 수집하거나 흙 구덩이에 분홍색 아가베 씨앗을 심어 얻을 수 있습니다.
311,화이트 코코넛,"고급 식품을 만들 수 있으며, 장인 테이블을 통해 꽃 씨앗으로 가공할 수도 있습니다.",야생에서 수집하거나 토양 구덩이에 흰 코코넛 씨앗을 심어서 얻을 수 있습니다.
312,노란 종꽃,"고급 식품을 만들 수 있으며, 장인 테이블을 통해 꽃 씨앗으로 가공할 수도 있습니다.",야생에서 수집하거나 흙 구덩이에 노란 종 꽃 씨앗을 심어서 얻을 수 있습니다.
313,브라이어,"고급 식품을 만들 수 있으며, 장인 테이블을 통해 꽃 씨앗으로 가공할 수도 있습니다.",야생에서 수집하거나 토양 구덩이에 야생 장미 씨앗을 심어서 얻을 수 있습니다.
314,홍조류,홍조 파워 포션을 만드는 주요 재료입니다.,바다 밑바닥#c0aba1d 깊숙이 #n 온천 주변에서 희미하게 빛납니다.
315,게임 버전이 너무 낮습니다.,,
316,게임 버전이 너무 낮습니다.,,
317,게임 버전이 너무 낮습니다.,,
318,게임 버전이 너무 낮습니다.,,
319,게임 버전이 너무 낮습니다.,,
320,게임 버전이 너무 낮습니다.,,
321,복숭아꽃 더미,풀은 맛있고 다채롭다,삽 도구로 수집된 #c0aba1d 복숭아 숲#n에 나타납니다.
322,작은 꽃 더미,떨어지는 꽃들이 다시 떨어지고 있어,삽 도구로 수집된 #c0aba1d 복숭아 숲#n에 나타납니다.
323,낙엽 더미,끝없는 떨어지는 나무,삽 도구로 수집된 #c0aba1d 복숭아 숲#n에 나타납니다.
324,체리 과일,잘 익은 체리를 함유한 잎으로 파괴 후 얻을 수 있습니다.,
325,라치 과일,잘 익은 솔방울을 함유한 잎으로 파괴 후 얻을 수 있습니다.,
326,나무 열매,파괴 후 얻을 수 있는 성숙한 나무 열매를 함유한 잎,
327,젠무 과일,성숙한 산소 과일을 함유한 잎은 파괴 후 얻을 수 있습니다.,
328,삼나무 열매,파괴 후 얻을 수 있는 성숙한 세쿼이아 과일을 함유한 잎,
329,호두 과일,"숙성된 호두, 호두를 함유한 잎은 파괴 후 얻을 수 있습니다.",
330,마호가니 과일,"성숙한 복숭아, 복숭아를 함유한 잎은 파괴 후 얻을 수 있습니다.",
331,포플러 과일,성숙한 아스펜 열매를 함유한 잎은 파괴 후 얻을 수 있습니다.,
332,두꺼운 체리 가지,@item_800#에서 다양한 도구와 소품으로 가공할 수 있으며 연료 #r#c0aba1d 도끼 도구로도 사용할 수 #n 빠르게 벗겨질 수 있습니다.,도끼 도구에 #c0aba1d을 넣어 완전한 #n룬을 얻은 다음 잘라내어 얻습니다.
333,고운 체리 가지,@item_800#에서 다양한 도구와 소품으로 가공할 수 있으며 연료#r#c0aba1d도끼 도구로도 사용할 수 #n 빠르게 절단할 수 있으며 눈사람의 코#c0aba1d 사용할 수도 있습니다#n,도끼 도구에 #c0aba1d을 넣어 완전한 #n룬을 얻은 다음 잘라내어 얻습니다.
334,거친 종달새 가지,@item_800#에서 다양한 도구와 소품으로 가공할 수 있으며 연료 #r#c0aba1d 도끼 도구로도 사용할 수 #n 빠르게 벗겨질 수 있습니다.,도끼 도구에 #c0aba1d을 넣어 완전한 #n룬을 얻은 다음 잘라내어 얻습니다.
335,라치 가지,@item_800#에서 다양한 도구와 소품으로 가공할 수 있으며 연료#r#c0aba1d도끼 도구로도 사용할 수 #n 빠르게 절단할 수 있으며 눈사람의 코#c0aba1d 사용할 수도 있습니다#n,도끼 도구에 #c0aba1d을 넣어 완전한 #n룬을 얻은 다음 잘라내어 얻습니다.
336,거칠고 희귀한 나무 가지,@item_800#에서 다양한 도구와 소품으로 가공할 수 있으며 연료 #r#c0aba1d 도끼 도구로도 사용할 수 #n 빠르게 벗겨질 수 있습니다.,도끼 도구에 #c0aba1d을 넣어 완전한 #n룬을 얻은 다음 잘라내어 얻습니다.
337,벚나무 가지,@item_800#에서 다양한 도구와 소품으로 가공할 수 있으며 연료#r#c0aba1d도끼 도구로도 사용할 수 #n 빠르게 절단할 수 있으며 눈사람의 코#c0aba1d 사용할 수도 있습니다#n,도끼 도구에 #c0aba1d을 넣어 완전한 #n룬을 얻은 다음 잘라내어 얻습니다.
338,두꺼운 호두 가지,@item_800#에서 다양한 도구와 소품으로 가공할 수 있으며 연료 #r#c0aba1d 도끼 도구로도 사용할 수 #n 빠르게 벗겨질 수 있습니다.,도끼 도구에 #c0aba1d을 넣어 완전한 #n룬을 얻은 다음 잘라내어 얻습니다.
339,고운 호두 가지,@item_800#에서 다양한 도구와 소품으로 가공할 수 있으며 연료#r#c0aba1d도끼 도구로도 사용할 수 #n 빠르게 절단할 수 있으며 눈사람의 코#c0aba1d 사용할 수도 있습니다#n,도끼 도구에 #c0aba1d을 넣어 완전한 #n룬을 얻은 다음 잘라내어 얻습니다.
