ID,名字,描述,购买提示,特别效果1描述,特别效果2描述,特别效果3描述,特别效果4描述,特别效果5描述,特别效果6描述
301,샤오위너,"푸드 펀 스타 딤섬 협회의 부회장 대행은 자신의 위안샤오 가게를 운영하는 것 외에도 다른 딤섬 가게를 방문하는 것을 좋아합니다. 더 좋은 원료가 발견되면 그날 밤 연구 개발을 하고 다음날 신제품 이벤트를 시작할 것이다. 이벤트에 관해서는 얼마나 할인이 될까요? 죄송합니다, 두 개 더 받을 수 있습니다, 할인? 그건 안 될 거예요!",,프로필 사진: 프로필 사진을 잠금 해제합니다.,신체 효과: 탕위안이 떠다니고 있어요!,,,,
302,버전이 너무 낮습니다.,격렬한 공격，전투는 포니테일을 흥분시키고 흔들리게 ，과속 폭격， 총알 소리는 。이 예상하지 못했던 ， 작은 롤리도 대포를 들고 다닐 수 있다， 세상을 구하십시오!,,프로필 사진：프로필 사진 잠금 해제。,사랑： 신체 효과!,,,,
303,버전이 너무 낮습니다.,치밀한 계산， 。 후방이 ， 수천 마일을 이긴다。응? 주먹을 쥐고，땀에 젖은 이마? 냉정한 지휘관도 불확실한 것으로 드러났다。,,프로필 사진：프로필 사진 잠금 해제。,전투 에너지： 신체 효과!,,,,
304,레베카,"하얀 벨벳 토끼 귀가 떨리고, 귀여운 치마가 흔들렸다. 
 유리 사탕 종이가 반짝이고 우유 같은 기적이 옵니다. 
 징글링 징글링~ 마법의 소녀 토끼, 변신!",,프로필 사진: 프로필 사진을 잠금 해제합니다.,신체 효과: 토끼 물개가 떠다니고 있습니다!,,,,
305,버전이 너무 낮습니다.,,,,,,,,
306,"마법의 포도나무의 성스러운 가이드, 펠리시아","아름다움이 탐욕스러울 때, 탐욕스러운 얼굴은 삶을 약탈합니다. 
 꽃이 거부되면 만연한 오물이 이상한 나라를 더럽힌다. 
 꽃 정령의 귀환을 환영하고 천 송이의 꽃을 되살리십시오. 
 꽃이 만개하면 나비가 서 있습니다.",,조명 변경 사항: 지도에서 주변 조명으로 모양을 만들고 왼쪽의 버튼을 클릭하여 지침을 봅니다.,#cda5b0a변환: 주변 조명이 9보다 크면 비밀 정신으로 변환하고 왼쪽의 버튼을 클릭하여 미리 봅니다#n,#cda5b0a전용 자동차: 왼쪽의 버튼을 클릭하면 전용 마법사 자동차를 사용할 수 있습니다#n,"#cda5b0a배타적 표현 동작: 하늘이 내리는 꽃잎 비, 왼쪽 버튼을 클릭하여 미리 봅니다#n",#cda5b0a Xinghui 선물 상자 출력으로 제한됩니다#n,
307,"미스터리 엘프, 펠리시아","꽃은 가시로 가득 차 있습니다. 내 마음 속 깊은 곳에서 탐내는 것을 멈추기 위해서요. 
 그것이 풍부하고 독성을 포함해야만 저항할 수 있습니다. 
 영감의 섬광 속에서 공격을 도움으로 바꾸십시오. 
 마법의 새로운 시대를 창조하는 며칠간의 생각.",,조명 변경 사항: 지도에서 주변 조명으로 모양을 만들고 왼쪽의 버튼을 클릭하여 지침을 봅니다.,#cda5b0a변환: 주변 조명이 9보다 작거나 같을 때 마법의 포도나무 성자 가이드로 변환하고 왼쪽의 버튼을 클릭하여 미리 봅니다#n,#cda5b0a전용 자동차: 왼쪽의 버튼을 클릭하면 전용 마법사 자동차를 사용할 수 있습니다#n,"#cda5b0a배타적 표현 동작: 하늘이 내리는 꽃잎 비, 왼쪽 버튼을 클릭하여 미리 봅니다#n",#cda5b0a Xinghui 선물 상자 출력으로 제한됩니다#n,
308,발레나,"숨을 쉬고 바람의 리듬을 느껴보세요.
자연 유물을 직접 손으로 만져보세요.
위험을 감수하고 무료 챕터를 작성하십시오.",,프로필 사진: 프로필 사진을 잠금 해제합니다.,걷는 발자국: 걷는 곳에 고양이 발자국을 남겨두세요.,,,,
309,마크,"숲의 목소리를 들어보세요
달 아래 사람의 땅에 발을 들여 놓으십시오.
군중과 맞서서 야외의 비밀을 탐험하십시오.",,프로필 사진: 프로필 사진을 잠금 해제합니다.,걷는 발자국: 걷는 곳에 강아지 발자국을 남겨두세요.,,,,
310,에린,"이슬이 풀잎을 타고 올라가 바람에 흔들렸다.
지구는 서리 알갱이를 떨쳐내고, 봄이 싹트고 있습니다!",,프로필 사진: 프로필 사진을 잠금 해제합니다.,몸에 미치는 영향: 몸에 흩날리는 무!,,,,
311,엘튼,"태양이 농장을 비추고 있었고, 새들은 지저귀고 있었습니다.
삽은 흙을 뒤집고, 땀은 희망을 낳습니다!",,프로필 사진: 프로필 사진을 잠금 해제합니다.,몸에 미치는 영향: 몸에 흩날리는 무!,,,,
312,칭윤,"응축 브러시 페인팅 스트리머, 고운 컬러 페인팅 에나멜.
난로 문은 새로운 운율을 태우고, 설명은 주룽팡입니다.",,프로필 사진: 프로필 사진을 잠금 해제합니다.,신체 효과: 몸에 펄럭이는 빛의 지점!,,,,
313,버전이 너무 낮습니다.,,,,,,,,
314,버전이 너무 낮습니다.,,,,,,,,
315,무무,"바람에 노래하고 눈보라 속에서 춤을 춥니다.
가장 부드러운 머리카락을 가지고 가장 날카로운 단검을 가지고 놀아요.
눈 덮인 고원에서 인사드립니다, 친구.",,프로필 사진: 프로필 사진 잠금을 해제합니다.,신체 효과: 몸에 흩날리는 눈송이!,,,,
316,Hua Qiqi,"휴~휴~ 실현하고 싶은 모든 소원을 풍선에 불어 넣으세요.
앞으로 우리도 같이 놀아야지~
결국. .. 당신과 함께하는 매일이 내 소원이 이루어집니다.",,프로필 사진: 프로필 사진 잠금을 해제합니다.,신체 효과: 별빛이 몸에 펄럭입니다!,,,,
317,맑은 물 녹색,"끝없는 하늘과 물은 파랗고 작은 산은 푸르다.
연기 물결에는 녹색이 포함되어 있으며 Shi Jian은 사진에 충격을 받았습니다.",,프로필 사진: 프로필 사진 잠금을 해제합니다.,신체 효과: 황금 삼각형이 몸에 흩어져 있습니다!,,,,
318,케이크 케이크,"따뜻한 파티, 뜨거운 파티. 미멍 코알라, 행복을 전해주세요!
케이크 케이크와 함께 달콤한 멜로디로 오늘을 위해 노래하세요~",,프로필 사진: 프로필 사진 잠금을 해제합니다.,신체 효과: 별빛이 몸에 펄럭입니다!,,,,
319,쌀콩,"기침, 인터뷰,
설탕을 너무 많이 먹어서 치통이 있는 친구는?
초콜릿 칩도 좋지만 더 먹을 수는 없어요~",,프로필 사진: 프로필 사진 잠금을 해제합니다.,신체 효과: 초콜릿 칩이 떠다니고 있습니다!,,,,
320,도피,"살인은 내 의도가 아닙니다.
죄, 강과 호수는 스스로 판단할 것입니다.
바람은 칼날처럼 차갑고 칼은 흔적도 없이 지나간다.
오늘 밤, 대결!",,프로필 사진: 프로필 사진 잠금을 해제합니다.,신체 효과: 몸에 펄럭이는 녹색 조명 반점!,,,,
321,니프로,"부드러운 머리카락이 눈에 매력적이며 떨어지는 체리와 같습니다.
내 코드네임은 묻지 마, 난 로그 페어리 넘버원이야.
악마 또는 기사? 내 정체성은 당신에게 달려 있습니다.",,프로필 사진: 프로필 사진 잠금을 해제합니다.,신체 효과: 별빛이 몸에서 떠내려갑니다!,,,,
322,보필,"돌을 금으로 바꾸는 것은 어렵지 않고, 선과 악은 기복이 길고, 백서는 검은 글자가 되고, 마법은 도덕성을 바꾸지 않습니다. 귀여움이 당신을 움직일 수 없다면, 나는 마법을 걸 것입니다. 변화!
이것은 나쁜 사람에게가 아니라 좋은 카드입니다.",,프로필 사진: 프로필 사진 잠금을 해제합니다.,신체 효과: 카드가 떠다니고 있습니다!,,,,
323,바다의 황제 링시,"겨울에 어둡게 따뜻함을 느끼며 나는 호수로 고개를 들었다.
색 껍질을 가지고 놀고 여기저기서 새로운 연꽃 소리를 들으십시오.",,특별한 변경 사항: 게임은 변환 기능을 실현하고 모양과 상태를 변경할 수 있습니다!,#cda5b0a변신: 물 속에서 인어 형태로 변신할 수 있습니다. 왼쪽 버튼을 클릭하여 미리보기!#n,재능: 특별한 혈통을 자극하고 물속에서 자유롭게 숨을 쉴 수 있습니다!,아바타 프레임: 동적 아바타 프레임을 얻으면 자동으로 잠금을 해제합니다.,#cda5b0a 스타 팩에서만 출력됩니다#n.,
324,"우는 진주 불멸, 링시","달을 녹이기 위해 밤에 마시고 형광 구슬을 펜던트합니다.
하나님은 펜다이의 비겁함을 불쌍히 여기셨고, 눈물은 진제 듀로 변했습니다.",,특별한 변경 사항: 게임은 변환 기능을 실현하고 모양과 상태를 변경할 수 있습니다!,#cda5b0a변신: 육지에서 자연스러운 형태로 변형될 수 있습니다. 왼쪽 버튼을 클릭하여 미리보기!#n,재능: 특별한 혈통을 자극하고 물속에서 자유롭게 숨을 쉴 수 있습니다!,,#cda5b0a 스타 팩에서만 출력됩니다#n.,
325,하인,"비단처럼 바람에 춤추고,
바다 밑바닥은 옥처럼 숨겨져 있습니다.
바닷바람과 함께 가벼움을 발산하며
방황하는 흔적은 없습니다.",,프로필 사진: 프로필 사진 잠금을 해제합니다.,신체 효과: 거품이 떠다니고 있습니다!,#cda5b0a 드리머 팩에서만 출력됩니다#n.,,,
326,할비,"삶과 죽음의 경계를 걸으며 영혼은 수천 명의 언데드에서 헤엄칩니다.
용맹의 날개는 찬란하게 피고, 악한 생각은 솟아오르고, 그들은 포효합니다.
부서진 상처는 신뢰의 치유가 필요합니다.
이 날카로운 실망은 이미 내 폐에 몰래 들어와 낮은 목소리로 신음했습니다.",,프로필 사진: 프로필 사진 잠금을 해제합니다.,신체 효과: 몸에서 펄럭이는 검은 깃털!,,,,
327,글레니,"어깨 검은 장미를 닦고 판도라, 영혼 문신 박쥐 뼈를 열면 미소가 두개골에 타오릅니다.
황혼에 태어나 아침에 숨겨져 어둠은 나의 운명입니다.
사쿠라 레드와 가슴 아픈 화이트 워싱, 스켈레톤과 펑크가 공존합니다.",,프로필 사진: 프로필 사진 잠금을 해제합니다.,바디 이펙트: 박쥐와 분홍색 하트가 펄럭이고 있습니다!,"커스터마이징: 획득 후 [커스터마이징]에서 등 장식, 얼굴 장식, 보석 및 기타 부품을 자유롭게 매치할 수 있습니다!",,,
328,큰 화성,"운명의 순환, 기어는 무의식적으로 돌아가지 않지만 그는 이 우스꽝스러운 미래를 조롱하는 것을 선호합니다.
비트는 칼날이고 가사는 총알이며 싸우지 않는 ""깡패""는 음악을 사용하여 무감각한 도시를 깨웁니다.
꿈은 항상 깨어날지도 모르지만 지금은 그럴 때가 아니야",,프로필 사진: 프로필 사진 잠금을 해제합니다.,걷는 발자국: 걷는 곳에 별빛 발자국을 남겨주세요.,,,,
329,마를렌,"화려한 스포트라이트 아래 같은 찬송가만 부를 수 있고 거리는 방황하고 비명을 지르는 일렉트릭 기타는 삶의 진정한 고통과 아름다움을 외친다.
만약 그것이 인정되지 않는다면? 반항적이고 자유로운 영혼은 분명 말린의 노래에 이끌려 족쇄를 깰 것이다.",,프로필 사진: 프로필 사진 잠금을 해제합니다.,걷는 발자국: 걷는 곳에 별빛 발자국을 남겨주세요.,,,,
330,시트 맨 샤오미,좋아하는 슈퍼히어로 유니폼을 입고 정의를 위해 헌신하는 시트맨 샤오미가 출동합니다!,,아바타: 아바타 잠금 해제,신체 효과: 주위에 황금빛 빛 반점이 나타납니다!,,,,
331,천사,"몸의 돌연변이 깃털 때문에 엔젤은 인간 무리 근처에도 가지 못했고, 냉정함 때문에 이성을 잃은 돌연변이 괴물들 곁에도 가지 못했습니다.
야생에서 죽어가던 중 고도로 기계화된 몸을 가진 병사가 엔젤을 구출해 마지막 인간 영역으로 데려갑니다. 인류의 마지막 희망으로 여겨지던 그녀는 병사의 굳건한 수호 속에서 자신의 진정한 자아를 발견합니다.",,아바타: 아바타 잠금 해제,신체 효과: 몸 주위에 흰 깃털이 떠다니고 있어요!,,#cda5b0a 상호작용: 이사이아와 상호작용 동작을 발동할 수 있습니다!#n,,
332,이사야,일 년 내내 돌연변이 생명체와 끊임없이 전투를 벌이는 이사이아는 자신의 몸과 마음까지 부식시키는 동일한 바이러스에 맞서 싸운다...,,아바타: 아바타 잠금 해제,신체 효과: 몸 주위에 에너지 블록이 떠다니고 있어요!,,#cda5b0a 상호작용: 안젤과 상호작용 동작을 발동할 수 있습니다!#n,,
333,Barricade,바리케이드는 인간을 한눈에 꿰뚫어 볼 수 있고 사람들의 신뢰를 이용해 속일 수 있는 디셉티콘 전투기입니다. 그는 또한 강력한 무기와 유압 손으로 상대방을 갈기갈기 찢는 것을 좋아합니다.,,프로필 사진: 프로필 사진 잠금을 해제합니다.,신체 효과: 번개가 몸에 펄럭입니다!,#cda5b0a변형: 왼쪽의 변형 버튼을 클릭하여 로봇/차량 모양을 전환합니다!#n,,,
334,Kexi 빛나는 소녀,Kexi ghui는 사랑스러운 외모를 가지고 있으며 체스 카트는 그녀의 사랑스러운 상징입니다. 야심만만한 그녀는 우정을 힘으로 조종하고 결국 패배하여 석상으로 변합니다.,,프로필 사진: 프로필 사진 잠금을 해제합니다.,신체 효과: 불꽃이 펄럭이고 있습니다!,,,,
335,애플 릴리 걸,"Apple Lili는 Apple Jia'er의 여동생이자 Cute Legion의 창립 멤버 중 한 명입니다. 달콤한 사과 과수원에서 사과를 모으는 것을 돕는 것 외에도, 그녀는 사랑스러운 아기와 눈길을 끄는 Lulu와 함께 귀여운 로고를 위해 열심히 일할 것입니다.",,프로필 사진: 프로필 사진 잠금을 해제합니다.,신체 효과: 몸에 꽃이 흩어져 있습니다!,,,,
336,스노우 하트 걸,"눈의 심장은 빛나는 갑옷과 음운학의 공주의 딸로, 그녀가 외침으로 수정 심장을 산산조각 냈을 때 수정 의식을 기리기 위해 명명되었습니다. 그 후, 그녀의 마법은 안정되었고 다시는 이런 일이 일어나지 않았습니다.",,프로필 사진: 프로필 사진 잠금을 해제합니다.,신체 효과: 몸에 펄럭이는 빛의 분홍색 점!,,,,
337,"프린스 아카야, 리안성","이 혼란스러운 세상에서
다친 아이들을 두려워하지 마세요
다시 사람을 해치고 싶은 사람
강과 바다 위에서 그는 살려주지 않을 것입니다!",,특별한 변경 사항: 게임은 변환 기능을 실현하고 모양과 상태를 변경할 수 있습니다!,"#cda5b0a변색: 신성한 능력: 전환 가능한 청소년 형태, 왼쪽의 버튼을 클릭하여 미리 봅니다.#n",,,,
338,"링제 보이, 리안성","모든 존재는 나를 본다
무지하고 걱정 없음
내 뒤에 연꽃이 피고 있어
가을 바람과 파도가 많은 바람과 구름을 뒤흔들었다.",,특별한 변경 사항: 게임은 변환 기능을 실현하고 모양과 상태를 변경할 수 있습니다!,#cda5b0a 성인용 양식을 바꿀 수 있습니다. 왼쪽의 버튼을 클릭하여 미리 봅니다.#n,,,,
339,샤오후아,"moxa 다발이 난초를 부드럽게 잡아당기고 있고 Jiayang의 꽃이 갑자기 증식하고 있습니다.
유엘랑 드래곤보트 드래곤보트 페스티벌 투어, 실크 만두 5개, 재스퍼 투명.
열기를 없애기 위해 팬 Hui를 잡고 붉은 태양이 내려와 고대 평원을 회상합니다.",,프로필 사진: 프로필 사진 잠금을 해제합니다.,신체 효과: 몸에 펄럭이는 녹색 잎!,,,,
340,도리스,멀리서 온 메시지를 들고 거리를 지나가다 보면 받는 사람의 미소만 있어도 격려가 됩니다.,,아바타: 아바타 잠금 해제,신체 효과: 봉투가 주위에 있습니다!,,,,
341,돌,"기쁨과 슬픔의 음악이 모든 가정에 전달되었습니다.
종소리와 함께 정시에 전달되는 메시지.
전달자로서 제 임무는 편지 한 통 한 통을 소중히 지키는 것입니다.",,아바타: 아바타 잠금 해제,신체 효과: 봉투가 주위에 있습니다!,,,,
342,램버트,"별과 의지력의 도움으로 점성술이 작동하기 시작합니다.
운명의 수레바퀴가 서로 얽히며 운명의 순환을 예고합니다.
미래의 전설은 결코 사라지지 않습니다. 그리고 나는 잃어버린 것을 찾아서.",,아바타: 아바타 잠금 해제,바디 이펙트: 별빛이 주위에 있습니다!,,,,
343,마티니,마티니가 처음 현상금 사냥꾼이 되었을 때 그의 처음 의도는 스스로를 방어할 수 없는 사람들을 보호하는 것이었습니다. 유전자 변형 공룡과의 전투에서 그는 관절에 심각한 부상을 입었죠. 하지만 그가 들고 다니는 공룡 두개골은 악명 높은 범죄자들의 마음에 공포를 심어줍니다.,활동으로 얻는 잠금 해제 아이템,아바타: 아바타 잠금 해제,신체 효과: 주위에 빛의 반점이 생깁니다!,,,,
344,성스러운 하늘,"경천성은 거무강 대대의 지휘관으로, 티라노사우루스를 이기고, 정의로워용.",,아바타: 잠금 해제.,신체 특수 효과: 뒤에서 불길이 분출합니다！,#cda5b0a변형: 왼쪽 버튼으로 로봇/차량 전환! #n,,,
345,"여름 노래, 꿈",여름 바람이 옷과 머리카락을 통과하며 뜻밖의 아름다움을 만납니다.,,아바타: 잠금 해제.,체에서 꽃 피다!,,,,
346,별이 춤추는 벨린다,"스케이트, 음악, 땅에서 날기!",,아바타: 잠금 해제.,체내 효과: 음표가 몸 주위에 떠다닙니다！,,,,
347,"게으른 따뜻한, 파니","피곤해, 이불로.",,아바타: 잠금 해제.,졸린 기운이 감돌고 있어요!,,,,
348,안녕하세요 키티 로나,리본 좋아해? 선물 안 돼!,,아바타: 잠금 해제.,신체 특수 효과: 꽃잎이 몸 주위로 떠 있어요!,꽃 발자국의 걸음.,,,
349,시나모롤 니모,"꽃잎 향기, 시간 정지.",,아바타: 잠금 해제.,체에서 꽃 피다!,사탕 발자국을 남기며 걷기.,,,
350,가란,"옛 동굴, 왕자를 지나, 고통 지나, 놀라운 꿈.",,아바타: 잠금 해제.,체내 효과: 음표가 몸 주위에 떠다닙니다！,"맞춤 설정: 구매 후 등, 얼굴, 손 장신구를 자유롭게 조합하세요.",,,
351,딸기 텐텐,"삼복 여름, 시원함 없다. 녹색 껍질, 붉은 호박, 달콤한 모래. 과일 향기, 더위 해소, 얼음같이 시원하며, 몸이 빛난다.",,아바타: 잠금 해제.,체내 특수 효과: 수박 향기가 퍼져 있어요!,,,,
352,에이든,"지휘관은 행동을 이끌어, 충성을 제어 못합니다. 용감, 승리만을 추구합니다. 역습 추격, 순간 승패가 달라져요.",이벤트에서 잠금 해제된 항목을 얻을 수 있습니다.,아바타: 잠금 해제.,신체 특수 효과: 몸에 빛 점이 떠있습니다!,,,,
353,틸노스,"육식성 티라노사우루스 렉스의 이복 후손은 장엄한 외모와 외로운 마음을 가지고 있습니다. 동반자가 그의 마음을 읽을 때, 그는 또한 매우 온화한 모습을 보여줄 것입니다~",,아바타: 아바타를 잠금 해제합니다.,바디 이펙트: 바베큐의 향기가 몸 전체에 퍼집니다!,,,,
354,트리즈노,"초식 공룡 혼혈 소녀, 단순하고 약한 성격, 논쟁을 싫어하고 동료 테노스의 격려로 원하는 것을 위해 용감하게 싸우기 시작합니다.",,아바타: 아바타를 잠금 해제합니다.,신체 효과: 몸에 펄럭이는 녹색 잎!,,,,
355,"캡틴 현유, 옌루이","바람이 숲을 불고 주문이 시작됩니다.
잠의 봉인은 결국 깨어날 것입니다.
들어봐, 캡틴 Xuan Ye Xiao.
여름과 여름의 고통을 씻어내십시오.",,#cda5b0a변환: 변환 기능은 게임에서 실현할 수 있습니다. 왼쪽 버튼을 클릭하여 미리 보기!#n,신체 효과: 단풍잎이 몸에 흩어져 걷는 곳에 가면 발자국을 남깁니다!,재능: 봉인된 영적 힘을 일깨우고 얼음 피해에 저항할 수 있습니다!,아바타 프레임: 동적 아바타 프레임을 얻으면 자동으로 잠금을 해제합니다.,,
356,"메이플 폭스 레드 나이트, 얀루이","완리 펑허우는 얼음 이슬을 마십니다.
애도의 한 조각,
겨울 야생의 차가운 뼈.
생명을 구하기 위한 생각에 지나지 않습니다!",,#cda5b0a변환: 변환 기능은 게임에서 실현할 수 있습니다. 왼쪽 버튼을 클릭하여 미리 보기!#n,신체 효과: 단풍잎이 몸에 흩어져 걷는 곳에 가면 발자국을 남깁니다!,재능: 봉인된 영적 힘을 일깨우고 얼음 피해에 저항할 수 있습니다!,아바타 프레임: 동적 아바타 프레임을 얻으면 자동으로 잠금을 해제합니다.,,
357,신시아,"달빛 마법을 사용하는 스타 문 지휘자는 새로운 왕실 의식 마법사입니다. 그녀가 손에 별과 달을 들고 홀을 흔들 때, 그녀가 암송하는 별과 달의 음표가 드레스의 측면을 에워쌀 것입니다. 그녀는 왕국 밖의 도시에서 왔습니다. 그녀는 하루 종일 별과 달과 함께 있고, 구름처럼 푹신한 머리카락은 그녀의 달콤함의 상징입니다.",,아바타: 아바타를 잠금 해제합니다.,신체 효과: 별빛이 몸에서 떠내려갑니다!,아바타 프레임 : 획득 시 자동 해제.,,,
358,스콜,"스콜은 항상 우주를 탐험하는 것을 꿈꿔왔습니다. 오늘 그는 마침내 그의 꿈을 실현했습니다. 그는 우주선을 집어 들고 뛰어난 기술로 우주선을 수리 한 다음 즉시 우주선을 우주로 몰았습니다. 그가 하늘을 뚫는 순간, 그는 별을 보고 아름다운 빛을 느꼈고, 모든 것이 그를 흥분시켰습니다.",,아바타: 아바타를 잠금 해제합니다.,신체 효과: 별이 떠다니고 있습니다!,,,,
359,스칼렛,"햇빛에 어지럽게 빛나는 현란한 문어 모양의 빨간 머리를 가진 멋진 선샤인 소녀. 그녀는 세계의 모든 스포츠, 특히 스케이트보드를 탐험하는 것을 좋아합니다. 그녀는 능숙하게 스케이트보드를 탈 수 있고 다른 장애물 사이에서 수영할 수 있습니다. 그녀는 블록에서 가장 멋진 스케이트보드 소녀입니다.",,아바타: 아바타를 잠금 해제합니다.,신체 효과: 주위에 떠 다니는 문어!,,,,
360,"여름, 피오나","바닷가에서 자란 피오나는 화창하고 자유롭고 물총을 가지고 노는 것을 좋아하지만 그녀의 달콤한 외모 아래에는 광적인 마음이 있다.
I. .. 드디어 마음껏 놀 수 있습니다!
당신은. .. 나도 같이 놀고 싶어?",,아바타: 아바타를 잠금 해제합니다.,신체 효과: 몸 주위에 거품이 떠 있습니다!,,,,
361,보니,아름다운 모습 아래에는 숨겨진 위험이 있습니다. 혼동하지 마십시오.,,아바타: 아바타를 잠금 해제합니다.,바디 이펙트: 화려한 빛에 둘러싸여 있습니다!,,,,
362,붉은 악마 야미,겐키의 작은 붉은 악마는 스포츠를 아주 좋아합니다. 추위를 두려워하지 않는 겐키는 클럽에서 가장 활발하게 활동하며 흥분하면 화염을 뿜어내는 경향이 있습니다.,,아바타: 아바타를 잠금 해제합니다.,바디 FX: 새하얀 눈꽃에 둘러싸여!,,,,
363,스노우 엘프,"얼음과 눈 숲의 깊은 곳에 사는 요정들은 소심하고 눈처럼 하얀 보풀에 싸여 있고, 그들의 본색을 볼 수 있는 사람은 거의 없습니다.",,특별한 변신: 게임에서 변신을 경험하며 외모와 상태를 변경하세요!,#cda5b0a 변장: 겨울 요정 모드로 전환하려면 왼쪽 버튼을 클릭하여 미리보기하세요. #n,특성: 얼음 영향 무시!,특수 소재: 얼음 결정이 있는 의상.,아바타 프레임 : 획득 시 자동 해제.,
364,윈터 엘프,축복받은 작은 얼음 수정이 사랑스러운 겨울 엘프로 변신해 작은 눈송이로 가득 찬 가방을 메고 부드러운 눈송이를 세상에 뿌리며 단조로운 겨울 색채에 재미를 더한다.,,특별한 변신: 게임에서 변신을 경험하며 외모와 상태를 변경하세요!,#cda5b0a 변장: 얼음과 눈 정령 모드를 미리보기하려면 왼쪽 버튼을 클릭하세요. #n,특성: 겨울 엘프는 얼음 영향 없음.,특수 소재: 얼음 결정이 있는 의상.,아바타 프레임 : 획득 시 자동 해제.,
365,장밋빛,"어두운 밤의 나라의 공주는 항상 핏빛 꽃잎으로 둘러싸여 있고, 장미의 즙은 치마를 붉게 물들이고, 그녀는 꽃 향기로 달빛 아래서 춤을 추고, 영원한 생명의 신비한 힘을 가지고 있습니다.",,아바타: 아바타를 잠금 해제합니다.,신체 효과: 장미가 몸에 흩어져 있습니다!,,,,
366,발렌타인,"수년 동안 악마의 지배를 받아온 드래곤을 죽이는 소년은 무고한 사람들을 해치지 않기 위해 항상 사람들과 떨어져 혼자 살아왔습니다. 그는 피 냄새를 맡을 때마다 몸 속의 악마 에너지를 통제할 수 없습니다. 의식을 되찾은 후 그는 항상 극도로 짜증을 내지만, 성장하고 점차 악마를 물리치면서 드래곤을 죽이는 소년은 결국 드래곤이 되었습니다.",이벤트에서 잠금 해제된 항목을 얻을 수 있습니다.,아바타: 아바타를 잠금 해제합니다.,신체 효과: 몸에 깃털이 펄럭입니다!,,,,
367,높은 비율,알 수 없는 마법을 탐험하기 위해 마술사 고비를 부르는 신비한 소원 카드. 그 낭만적이고 신비로운 신세계에 들어가기 위해 고비는 별의 바다로 여행을 시작합니다.,,아바타: 아바타를 잠금 해제합니다.,신체 효과: 별빛이 몸에서 떠내려갑니다!,,,,
368,,,,,,,,,
369,"주홍 하늘 갑옷, Hua Mulan","은과 철의 말, 전쟁 북이 다투고, 말이 쉿쉿 소리를 내며 사람들이 끓고, 칼과 칼.
살과 피의 전쟁터에서 가족과 나라를 등에 업고 다닌다는 이유만으로 수많은 늦은 밤에만 외로움과 그리움이 눈가에서 눈물로 뚝뚝 떨어질 것이다.",,특별한 변화: 게임은 변형 기능을 실현하여 모양과 상태를 바꿀 수 있습니다!,#cda5b0a 크로스 드레싱: boudoir 양식을 전환하고 왼쪽의 버튼을 클릭하여 미리 볼 수 있습니다#n,#cda5b0a전용 음성: 지도에서 전용 음성이 재생됩니다. 왼쪽의 버튼을 클릭하여 들어보세요!#n,아바타 프레임: 동적 아바타 프레임을 얻으면 자동으로 잠금을 해제합니다.,,
370,"Yue Jin Du Meng, Hua Mulan","누가 딸이 랭만큼 좋지 않다고 말합니까? 화씨 가문의 딸은 당연히 남자를 허용하지 않는 여자입니다! 터프한 여성은 평범한 여성보다 더 힘든 길을 택할 수도 있지만, 가족과 나라를 위해서라면 모든 것이 가치가 있습니다.",,특별한 변화: 게임은 변형 기능을 실현하여 모양과 상태를 바꿀 수 있습니다!,#cda5b0a 크로스 드레싱: 군대 양식을 전환하고 왼쪽의 버튼을 클릭하여 미리 볼 수 있습니다#n,#cda5b0a전용 음성: 지도에서 전용 음성이 재생됩니다. 왼쪽의 버튼을 클릭하여 들어보세요!#n,아바타 프레임: 동적 아바타 프레임을 얻으면 자동으로 잠금을 해제합니다.,,
371,간단한 밀,"디저트 플래닛 연습생 마술사. 그는 알칼리성 수성 빵을 더 잘 만들고, 한푸의 팬이기도 하다. 현재 주문으로 만든 음식의 질이 안정적이지 않고, 예상치 못한 놀라움이 종종 있다.",잠금 해제 소품은 월드 데몬 프로그램에서 사용할 수 있습니다.,아바타: 아바타를 잠금 해제합니다.,신체 효과: 몸은 알칼리성 물 매듭으로 표류하고 있습니다!,,,,
372,폭발,"모든 샷을 치세요!
잘 보세요, 당신은 확실히 이 공을 좋아할 것입니다!",,아바타: 아바타를 잠금 해제합니다.,신체 효과: 몸에서 불꽃이 펄럭입니다!,,,,
373,사랄리나,"실패 없는 볼러!
가져가세요, 이것은 당신에게 주는 나의 선물입니다!",,아바타: 아바타를 잠금 해제합니다.,신체 효과: 머리에서 불꽃이 튀어 나올 것입니다!,,,,
374,달콤한 아기 소녀,"Sweetheart는 항상 그녀를 돕는 드문 자매이지만, 열 번 중 아홉 번은 엉망이 될 것입니다. 그녀는 러블리 군단의 창립 멤버로 주로 애플 릴리와 눈길을 끄는 룰루와 함께 자신의 재능을 찾지만, 그녀의 가장 큰 소원은 언니와 행복하게 사는 것입니다.",,아바타: 아바타를 잠금 해제합니다.,바디 이펙트: 바디 플로팅 뮤직 노트!,,,,
375,인상적인 루루 걸,"감정적인 이야기보다 더 모험적인 Lulu는 항상 활기차고 소년적입니다. 비록 그녀의 비행 기술은 매우 제한적이지만, 그녀는 플라이보드를 추진하고 일련의 어려운 움직임을 수행하는 데 도움을 주기 위해 그녀의 날개를 능숙하게 사용할 수 있습니다.",,아바타: 아바타를 잠금 해제합니다.,신체 효과: 몸에 펄럭이는 빛의 지점!,,,,
